Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Would You Like,Mr Lab!,False,7uDqeFgCEM14eaK8rUijBW,0,285173,2008,https://i.scdn.co/image/ab67616d0000b27305024786fea8c3a8c4546f81,False,2,[]
Give It,Helmet,False,6rVleAFgtmJ04Omk6Mmon5,34,256933,1992,https://i.scdn.co/image/ab67616d0000b27393e84f299b0c963cc8d8acca,False,52,"['alternative metal', 'alternative rock', 'groove metal', 'grunge', 'industrial metal', 'industrial rock', 'nu metal', 'post-hardcore']"
(We Don't Need This) Fascist Groove Thang (Rapino Club Mix),Heaven 17,False,4n7sOeeZwu8uC8KNzbJCfA,2,355666,1995,https://i.scdn.co/image/ab67616d0000b273e505aa622f7c1f46af660d74,False,43,"['new romantic', 'new wave pop', 'sophisti-pop', 'synthpop']"
Once Upon A Time,Antonio Koudele,False,0NGftKDsoj4zyxVtKaqhed,0,319440,2000,https://i.scdn.co/image/ab67616d0000b273032586f3c271bede03f8e902,False,2,[]
Snakebit,Kris Kristofferson,False,3jPDfzuMx6FehAjhGC5ELz,4,212680,1981,https://i.scdn.co/image/ab67616d0000b273e23ee33b7ad1740b16c3e535,False,65,"['country', 'country rock', 'outlaw country', 'singer-songwriter']"
Ni De Ti Wen,Vic Chou,False,1Gs5NB5AqJSAs7138BEkxq,5,267920,2003,https://i.scdn.co/image/ab67616d0000b273944b7adce5bc9325128da5b8,False,29,['mandopop']
She's Left Me Again,The Del McCoury Band,False,2gCvV2vb1oc0WlK3TckHKh,2,172840,1999,https://i.scdn.co/image/ab67616d0000b2732f879b78ce0b7f16d1d87421,False,41,"['bluegrass', 'jam band', 'progressive bluegrass']"
Jam Intro,Joe Bonamassa,False,16OFtbfcHcDCvtV7ZEVnTs,8,201080,2005,https://i.scdn.co/image/ab67616d0000b273def5eacc107d2adaf32e9e4b,False,58,"['blues', 'blues rock', 'electric blues', 'modern blues', 'modern blues rock']"
Baggage,L7,False,7weDcpO5udrfxVm8bjrziE,17,198760,1994,https://i.scdn.co/image/ab67616d0000b273cab8587aeb73feb97e22b78d,False,49,"['alternative rock', 'grunge', 'punk', 'riot grrrl']"
Nada Mas,Mike Vax,False,02v0XH2CZABmD2ccpZQEbZ,0,192960,2003,https://i.scdn.co/image/ab67616d0000b273116fade92a756a0072ac799d,False,5,[]
Who's Tha Hoe?,X-Raided,False,2nIQMYZbnlHzB418O0cF0L,8,159466,1992,https://i.scdn.co/image/ab67616d0000b273bbdda6e24a3093afaa45c81d,True,42,"['g funk', 'hyphy', 'sacramento hip hop']"
