Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Primordial Breath,Eluveitie,False,5IwtmOF4pLPDDTKcyxrG0p,29,259040,2008,https://i.scdn.co/image/ab67616d0000b2731208d90b7117ae7762892455,False,57,"['celtic metal', 'folk metal', 'gothic metal', 'gothic symphonic metal', 'hurdy-gurdy', 'power metal', 'swiss metal', 'symphonic metal']"
Then Came You,Boogie Pimps,False,3cnmJEC2cBs2D2SiFp8OP4,2,202613,2007,https://i.scdn.co/image/ab67616d0000b273fa8a8e2edc41bbe5dd1be28d,False,34,[]
Steel Guitar Rag,Alvino Rey And His Orchestra,False,7fhP40jY3pC9N3sfjnnii1,0,169477,2011,https://i.scdn.co/image/ab67616d0000b273f486268d422ebd5bfaca1137,False,12,"['jazz guitar', 'space age pop']"
6 A.M. Funk,Disco D,False,1BpGj7P5nafn9kLKwoAPDr,2,235066,2006,https://i.scdn.co/image/ab67616d0000b273c79ae9b0015b3ee5820949e4,False,10,['ghettotech']
Green Mind,Dinosaur Jr,False,6ErLFjkyQbs3M579qhHBDV,20,298586,1991,https://i.scdn.co/image/ab67616d0000b2735b95fb3415a1651234506ca7,False,52,"['alternative rock', 'lo-fi', 'noise pop', 'noise rock', 'permanent wave', 'power pop', 'shoegaze', 'slacker rock']"
New D.B.A. Blues,Josh White,False,1uEMASHDwYZwvQzVWGDxCz,0,181394,1993,https://i.scdn.co/image/ab67616d0000b2738fc238b89b5572e86742d1cb,False,8,[]
Scream On Em,The Game,False,3KF64h3ODtyXeQVHBZjPn7,30,260120,2006,https://i.scdn.co/image/ab67616d0000b273969ab47c3297c737b9fb9393,True,72,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Walking Miracle,Vanessa Bell Armstrong,False,66Sl4LlQXEcXLIkSMbiEkD,5,224600,2007,https://i.scdn.co/image/ab67616d0000b273f888daa668e5b2133a62d6a3,False,30,['gospel']
I'm Alive (BT & Sasha Mix),Seal,False,6q9Ntc7MGSLscN9o4bqRLJ,7,828066,2005,https://i.scdn.co/image/ab67616d0000b273b4c9cd26552c61958f1882c5,False,66,"['british soul', 'new wave pop']"
Now Is A Needy Time,David Evans,False,3ZnYpXUvStk2RV6JpiVrln,0,239160,2007,https://i.scdn.co/image/ab67616d0000b273375594bb4209572a8123aac5,False,6,[]
Les Psys,Les Malpolis,False,1jjmPI7kvQniQZXtd5CLYi,0,159080,2003,https://i.scdn.co/image/ab67616d0000b2735d037479e2b752cc04173829,False,7,['french folk pop']
Je me sens bien pasta fagioli,Chatelaine,False,1OPMy4mLOOP6hcLHK5bkTt,1,153280,2001,https://i.scdn.co/image/ab67616d0000b273f19c8391796b040f449e13d4,False,18,['chanson quebecois']
Thrill Pistol,Tigertailz,False,5Rkan7Hyf8fJSb3aOPiSAC,0,309186,2017,https://i.scdn.co/image/ab67616d0000b2733819bc8676dd32dff96064e8,False,28,"['glam metal', 'sleaze rock']"
Peaches (Fear of Theydon remix),Dub Pistols feat. Rodney P & Terry Hall,False,1Hibc58Rd6zz7BReMOOyOf,0,321541,2007,https://i.scdn.co/image/ab67616d0000b273d349cae4c46b474e9c18318c,False,40,"['big beat', 'breakbeat', 'ragga jungle']"
Freezin' From The Inside Out,John Sebastian,False,1QMM8xxdhzXrjxBfkrDUpG,0,285866,1993,https://i.scdn.co/image/ab67616d0000b27381db278175f96b3bf9a9110c,False,36,"['country rock', 'folk', 'folk rock', 'singer-songwriter', 'yacht rock']"
Escape From The Underrealm,Tilman Sillescu,False,3AA44By3Ouza5wvloNPBUZ,2,125533,2008,https://i.scdn.co/image/ab67616d0000b273527e85d381a144a160cb955b,False,32,[]
Amazing,George Michael,False,0hsrqeudoR9Kymm7RNiVoq,57,265826,2004,https://i.scdn.co/image/ab67616d0000b2732d7847e92ea987a81adb699f,False,76,"['new wave pop', 'soft rock']"
Peanuts,Little Joe & The Thrillers,False,1WX5WUXkoduwMNccVVfnWp,16,145080,2000,https://i.scdn.co/image/ab67616d0000b2734ab04374aca49b76ed1a4218,False,7,[]
Gaffo's Ball,Sharon Shannon,False,46oeNV6pAaHHFzuTVe6xVH,11,191920,2008,https://i.scdn.co/image/ab67616d0000b27336d2569acfd597a22cbfe1ef,False,42,"['celtic', 'irish accordion', 'irish folk', 'irish rock']"
