Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
L'Ardechoise Aux Cheveux Blanc,Alain Turban,False,6L0oaEJo18tAVB3W9JzUqr,0,210600,2015,https://i.scdn.co/image/ab67616d0000b27347d6c490b13db04938fbc6c6,False,18,['classic french pop']
Writes Of Winter,Jimmy Page,False,72NJIixYQDJix98dLT1M4P,17,206240,1988,https://i.scdn.co/image/ab67616d0000b273fea6ca88a679381c47875b6c,False,43,"['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'electric blues', 'hard rock', 'progressive rock']"
Pedazo De Idiota,Mercedes Castro,False,2NmsiWF1X3gIBGU5TcvqJt,5,188859,2002,https://i.scdn.co/image/ab67616d0000b27308f9977446902a06bb0be1da,False,44,['ranchera']
Pokrusa,Lili Ivanova,False,6r1sNoRfn7f5Z5Nm7VZI5z,2,261560,2003,https://i.scdn.co/image/ab67616d0000b2731346738bf3a28f5e9a23d059,False,27,"['bulgarian pop', 'classic bulgarian pop']"
Freaxxx,brokeNCYDE,False,7rNwCrWh4mUl6XA2nxjV0T,37,221000,2008,https://i.scdn.co/image/ab67616d0000b273ed83a592d4d82dd977c87459,True,46,"['crunk', 'electropowerpop']"
Two of a Kind_ Workin' on a Full House,Hushabye Baby,False,3GGaBaXoQMTc1XEiWPBfut,7,224040,2009,https://i.scdn.co/image/ab67616d0000b2735f111175d21fda3eb95ddf3e,False,32,['lullaby']
Don't Mess With the IRS,Dr. Elmo,False,7G5AQ7ftdykVWxCcZOWHFj,1,159333,2000,https://i.scdn.co/image/ab67616d0000b273201a1f9ccce32436f219bd07,False,43,[]
Roses,Silverchair,False,1gdt6xMCR2yUtZvNufQ973,31,209000,1997,https://i.scdn.co/image/ab67616d0000b273f6e1df99ae6316a4badcce58,False,60,"['alternative metal', 'alternative rock', 'australian alternative rock', 'australian psych', 'australian rock', 'grunge', 'nu metal', 'post-grunge']"
My Love,Irish Tenors,False,0lOSx83nRfMoAY0DEyZaMU,6,270746,2005,https://i.scdn.co/image/ab67616d0000b2732ae21298f181762c7f443277,False,34,['irish ballad']
Chanson D'Amour,Jean-Jacques Goldman;Edith Lefel;Malavoi,False,6HGcypca43w68bhvSNwiG1,7,238453,1997,https://i.scdn.co/image/ab67616d0000b273903485a0d386e375d23ff3ed,False,64,"['chanson', 'french pop']"
Alla Mot Alla,Kent,False,7IioTKQdnuYom8nZCJ8ns2,19,240933,2005,https://i.scdn.co/image/ab67616d0000b273ecb754022a2eb4adc0f9d018,False,62,"['classic swedish pop', 'swedish alternative rock', 'swedish indie rock', 'swedish pop']"
Raw Power,Iggy And The Stooges,False,3BnVqaDfgKyI4CFCfozors,35,256760,1973,https://i.scdn.co/image/ab67616d0000b2734429b4094784314865fd09fd,False,52,"['alternative rock', 'detroit rock', 'permanent wave', 'protopunk', 'punk']"
Head Banger,EPMD,False,4XZCfy8sGPMWKGNeuEvxTK,24,291733,1992,https://i.scdn.co/image/ab67616d0000b273e1c67fb1008c15a4556b4ab8,True,50,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop']"
I'm Chillin,Kurtis Blow,False,3Rdm3qBvmkiaBClX2dbBtB,7,329706,1986,https://i.scdn.co/image/ab67616d0000b2734d31415538bf3356f3821ec3,False,43,"['east coast hip hop', 'harlem hip hop', 'old school hip hop']"
Come Dance With Me,The Token,False,5kRjK5XcNyCWUMG1UNLrBH,0,129764,2020,https://i.scdn.co/image/ab67616d0000b273a9aa5389d1daec7de7c8d689,False,50,"['doo-wop', 'sunshine pop']"
