Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Lotus Kiss,Alex Theory,False,1TrFJlNTifjDK0hEaUz5tH,4,451200,2022,https://i.scdn.co/image/ab67616d0000b273ef3b202e68cbeddad1eb3574,False,33,[]
Post-Toxic Finger Disorder,Tim Exile,False,132D8u3EgrP6rqZPvKz3FI,0,80360,2006,https://i.scdn.co/image/ab67616d0000b27344a8176a556b1d2b6a3e09b1,False,5,['glitch pop']
Come To Find Out,John Hammond,False,0otlrTfNLfwwglVmxHOs8h,0,275000,2009,https://i.scdn.co/image/ab67616d0000b2731cd9aa529696f463473e81f7,False,32,"['blues', 'country blues', 'traditional blues']"
French Touch,Richard Galliano,False,6Pu8C7myrY98KD3ZM6Ha7u,9,210720,2017,https://i.scdn.co/image/ab67616d0000b273e50cb6bfa1a100a270212d09,False,40,"['accordion', 'bandoneon', 'classical accordion', 'french jazz', 'italian contemporary jazz', 'jazz accordion']"
Ni Gota De Rencor,Pablo Montero,False,3iJQBZ2WqZnG10kE5O9GhJ,1,199933,1999,https://i.scdn.co/image/ab67616d0000b27351ece897ce4258c730c19e78,False,45,"['latin pop', 'mariachi', 'ranchera']"
Maria,Papa Wemba,False,3K7OYI0kFrG7QczzpuUqIw,31,278416,1999,https://i.scdn.co/image/ab67616d0000b2738639665b2845d9c550d9097d,False,44,"['afropop', 'rumba congolaise', 'soukous', 'zilizopendwa']"
Victim Of Circumstance,Ten Years After,False,5IF2ndowMwGNKEcPE0Zh23,17,272293,1989,https://i.scdn.co/image/ab67616d0000b2738dae74d94a88beb01eb50555,False,58,"['blues rock', 'british blues', 'classic rock', 'progressive rock', 'psychedelic rock']"
56 Days,Pride Tiger,False,7wvbrsdRKckwxT1MeIKe7I,2,229266,2007,https://i.scdn.co/image/ab67616d0000b27382e37002568577f0670bb2d7,False,4,"['deep melodic hard rock', 'vancouver indie']"
Daughter Of Zion,Winston Reedy,False,5MbzIUTF68YbDT27pmn3FE,19,235834,2011,https://i.scdn.co/image/ab67616d0000b273cfeb5a874ba417aafe41c8f2,False,27,['lovers rock']
Airheads,Sweet,False,44Zv884e7kf4malcq1pkF1,1,318893,2002,https://i.scdn.co/image/ab67616d0000b273badc9cbb3c83f348dc91b875,False,57,"['album rock', 'glam rock', 'hard rock']"
Bubblegum,Helen Love,False,1YOPo81CE6vfO3pqg2SyaY,0,145800,1997,https://i.scdn.co/image/ab67616d0000b2735abba5874baa4c854a2c1774,False,19,"['welsh indie', 'welsh rock']"
Mary Jane's Last Dance,Tom Petty And The Heartbreakers,False,3dmqIB2Qxe2XZobw9gXxJ6,71,273600,2008,https://i.scdn.co/image/ab67616d0000b2730c3a1b46b6b846dfdfbc6a7d,False,70,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
Sailing,DJ Ostkurve,False,1R34w1IjNY6ah9wdnhB9j5,12,218906,2008,https://i.scdn.co/image/ab67616d0000b273cb5ef402d4e8481154b215de,False,37,[]
Hi Ho Silver,Roy Rogers,False,3667JrTnrNcNRAkQ6dszSQ,3,154480,1938,https://i.scdn.co/image/ab67616d0000b2734f6a59efdcb8cc59271d1d5b,False,33,"['cowboy western', 'western swing']"
Kanaka 'o Mose,Leonard Kwan,False,1x6SvX0zFylEv4OgYwS4Sm,19,199800,1995,https://i.scdn.co/image/ab67616d0000b273b38cf924f692fda103d959cf,False,21,['slack-key guitar']
Between Eunice & Opelousas,Steve Riley & The Mamou Playboys,False,2bxLqxRt2mGMqogOn2QuS1,5,288520,2009,https://i.scdn.co/image/ab67616d0000b273297215b1670ae2675b0d4cdc,False,13,"['cajun', 'sonora indie', 'swamp pop', 'zydeco']"
Shuncata Penda,Pardesi,False,7IjhtLGls1qrur7eylsbs3,0,309266,1988,https://i.scdn.co/image/ab67616d0000b2736ccc6419abc3cff3ffb901e3,False,0,[]
Slamka Spasa,Reni,False,60cLi7Oo4r6vWGDV7Qtmum,2,224333,2001,https://i.scdn.co/image/ab67616d0000b2739a6de79cd461777dca4b8ada,False,27,['chalga']
Monarchy Now,Falco,False,76Xez9mX6grsbch9FNX8jn,24,252906,1992,https://i.scdn.co/image/ab67616d0000b273209a1ad169671015d9d304be,False,62,"['austropop', 'neue deutsche welle']"
Melodica,Baby Grand,False,6nptV70bWZxhVZirRnkkjq,0,180000,2024,https://i.scdn.co/image/ab67616d0000b2734ff830cd5a04c7c8ba5ac7e5,False,36,['musica de fondo']
Melodioso,Tom Barabas,False,0ISOngUUqKv9mN7iah1qAh,0,249200,1995,https://i.scdn.co/image/ab67616d0000b2732ce24547b22738dc1539c431,False,24,[]
Guardian Angel,Novaspace,False,6WNvJpFzqfP2IjWYxExNzG,24,233506,2004,https://i.scdn.co/image/ab67616d0000b273c25a07b48f7ed5e7bbf65fa9,False,37,"['cantaditas', 'eurodance']"
Hel Vete,Finntroll,False,5NUoo40z7Zy62guqqdKMSm,12,255040,2006,https://i.scdn.co/image/ab67616d0000b2739c387bc2ce45f72eaa1bb87b,False,41,"['finnish metal', 'folk metal', 'melodic death metal', 'nordic folk metal', 'power metal', 'symphonic metal', 'viking metal']"
If I Run,Semisonic,False,4IT46qiV67e3rdeZQJWk3N,19,256906,1996,https://i.scdn.co/image/ab67616d0000b2732498c6a925b105b6e22febc5,False,59,"['pop rock', 'post-grunge']"
Two Tickets To Paradise,Eddie Money,False,22CIOfLZB9z8He7WgHYAgH,57,240419,1977,https://i.scdn.co/image/ab67616d0000b273e5abc402a0af728bb5259bbe,False,58,"['album rock', 'classic rock', 'country rock', 'glam metal', 'hard rock', 'mellow gold', 'soft rock', 'southern rock']"
Exaltation,Matisyahu,False,30eUwpiUQoWM2VJ6bdBzPM,28,417666,2005,https://i.scdn.co/image/ab67616d0000b27320bab9067aa9f58ecb56fab2,False,58,['reggae fusion']
