Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
We're Out Of Gas,Alan Silvestri,False,7wWwip5z9CQfwcGsqPVOax,11,77573,1990,https://i.scdn.co/image/ab67616d0000b27339f5fb9120dd23d57b3c27ce,False,61,"['orchestral soundtrack', 'soundtrack']"
The World In My Hands (We Are One),SNAP!,False,3RWPtFoB4HByOS7cKOPKKn,15,314977,1994,https://i.scdn.co/image/ab67616d0000b27392215b3ed86d652474241c68,False,65,"['diva house', 'eurodance', 'german techno', 'hip house']"
Superstar,For Squirrels,False,4xe5TjpTN1ixFiD6Pu7H6l,8,200066,1995,https://i.scdn.co/image/ab67616d0000b273bb13941b376d3408bd90dc50,False,16,['gainesville indie']
Dirty Old Man,Len Barry,False,5SlRl7E0DKGbtscl8Ip0LJ,0,294053,2009,https://i.scdn.co/image/ab67616d0000b2734c20dad859b9485b6df62370,False,27,['philly soul']
La Sitiera,Barbarito Diez,False,7nFk5etqrezn6JCIWsQiSY,0,175866,2011,https://i.scdn.co/image/ab67616d0000b273624b947f6579407a2cd0125d,False,32,"['bolero cubano', 'musica tradicional cubana']"
When A Man's In Love,The Chieftains,False,6ES3ihvRu5mMwIbTMDwhZ3,4,217000,1979,https://i.scdn.co/image/ab67616d0000b2735a7a1354d94a72bcd13d2242,False,53,"['celtic', 'irish folk']"
Scelxenak,Orthrelm,False,6N3HX2aicvL9AS7Od3HUMf,1,72080,2002,https://i.scdn.co/image/ab67616d0000b2730aa219ae6a42d0944c9586b3,False,3,"['avant-garde metal', 'brutal prog']"
Serenata,Orquesta Romantica de La Habana,False,1ueqemeMKuXGDQVXmsUek9,6,200760,2008,https://i.scdn.co/image/ab67616d0000b273982bfd937dce42af972bdc1a,False,47,['romantico']
You Don't See Into The Blues Like Me,Lonnie Johnson,False,5Nh89JU4COilQU25HnX8mG,0,164072,1991,https://i.scdn.co/image/ab67616d0000b2737eab21a6d0d1dace91f573b0,False,31,"['acoustic blues', 'blues', 'country blues', 'jazz blues', 'louisiana blues', 'memphis blues', 'new orleans blues', 'traditional blues']"
Gross Throw-up Burp (Sonnerie_ Ringtone),Blingtones,False,6822PzBPFyeKMCDiOHBTcd,0,15020,2009,https://i.scdn.co/image/ab67616d0000b273d094c3a876c65aab06903966,False,0,['ringtone']
