Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Spanish Fly,Fudge Tunnel,False,6UzzpWncjv1UcI3TQX4mpG,17,325733,1991,https://i.scdn.co/image/ab67616d0000b2734156c5a6188f98433eacb9ad,False,31,"['dub metal', 'sludge metal']"
The Way I Loved You,Taylor Swift,False,22bPsP2jCgbLUvh82U0Z3M,73,243136,2021,https://i.scdn.co/image/ab67616d0000b273a48964b5d9a3d6968ae3e0de,False,100,['pop']
Ebb Tide,Tony Martin,False,7uzIOFtHCqoZ5yO1vgXpBy,0,213646,2000,https://i.scdn.co/image/ab67616d0000b273c490df236c8d39721aae0c8c,False,27,['deep adult standards']
Africa,Dusminguet,False,3mKN0fAuC45shi3v4bzw1D,6,173920,1998,https://i.scdn.co/image/ab67616d0000b273a5c6bb02d65f47891f7115b3,False,26,"['rock catala', 'rumba catalana']"
Metamorphosis,Amoral,False,1wxcMyd44jmwejS50Dj3TQ,1,306426,2004,https://i.scdn.co/image/ab67616d0000b2735626ed68e70a20cc4e7889a9,False,17,"['finnish death metal', 'finnish progressive metal']"
Fortune Teller,The Rolling Stones,False,19pFzIY1yji9ZxDdrVg3sF,17,137506,1972,https://i.scdn.co/image/ab67616d0000b2733ebec86ac993a4168eab64f0,False,80,"['album rock', 'british invasion', 'classic rock', 'rock']"
Crappy Shop (50 Cent Diss Track),Forensics,False,2ZwBYYSdgIbwH9kQevBST3,0,381346,2005,https://i.scdn.co/image/ab67616d0000b273d39407b338592589e17cc424,False,7,[]
Way Way Back,Kool Moe Dee,False,1fDF6adMusAXBK6a4lzHAc,8,272826,1987,https://i.scdn.co/image/ab67616d0000b27339471023171d93a19f1cc814,False,52,"['east coast hip hop', 'harlem hip hop', 'new jack swing', 'old school hip hop']"
This Little Child (Brown),Scott Wesley Brown,False,5prhiiUvUbnzMpF2xCtvtk,9,350600,1995,https://i.scdn.co/image/ab67616d0000b2737d3db53d5bba30ceecc6830d,False,37,"['classic praise', 'jesus movement']"
The Munster Cloak,Seamus Egan,False,72uzOb5x2obzm5AajYi6rM,1,185026,1985,https://i.scdn.co/image/ab67616d0000b2731d0300eb3307eb7bc88a0985,False,27,"['celtic', 'irish banjo', 'irish folk', 'uilleann pipes']"
Sweet And Lovely,Tiny Tim,False,6uxchgsiWtkAI23ddFF55h,1,237226,1996,https://i.scdn.co/image/ab67616d0000b2738611b0780d25802cee2d24eb,False,47,"['novelty', 'outsider']"
Lip Smacker,Poncho Sanchez,False,0Ex91J5QOUoEBc9m6OSuIo,8,372400,1992,https://i.scdn.co/image/ab67616d0000b273acab0863e2771801ced413c8,False,42,"['afro-cuban percussion', 'latin jazz']"
NE Thang,Natural Elements,False,2IPKjClVnCIvpvoHUVH39C,1,223500,2019,https://i.scdn.co/image/ab67616d0000b27387867bf7b2218e88e0a51a1f,True,17,"['deep east coast hip hop', 'golden age hip hop']"
Standing Knee Deep In a River (Dying Of Thirst),Kathy Mattea,False,0OfXfnRJFR7fyOykFZHXKM,26,252026,1992,https://i.scdn.co/image/ab67616d0000b2734cad637e5b78bfc9d3ed9f7d,False,46,"['classic country pop', 'country', 'country rock', 'deep contemporary country']"
Trio (1932)_ Movement 3: Moderato,Strata,False,1oyGKOQVvRh2zAlDaygVhg,0,409826,2008,https://i.scdn.co/image/ab67616d0000b2739656b162b646393164103e8d,False,0,[]
Comerte A Besos (Bachata Version),Frankie Negron,False,6ED38bHLkRhfawxh5JZfYB,12,260839,2001,https://i.scdn.co/image/ab67616d0000b273bf4b1e6836a82599bfe23817,False,35,"['bachata dominicana', 'salsa']"
I'm Gonna Move To The Outskirts Of Town - Live,Albert King,False,3xMjhndui9xUc9Fi71d7Is,4,461000,1990,https://i.scdn.co/image/ab67616d0000b273e6c898569c9227eb710eb976,False,53,"['blues', 'blues rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']"
Intro / Time For Some Action,N.E.R.D.,False,3qLswcHofm34CnlG6El9LC,27,222613,2008,https://i.scdn.co/image/ab67616d0000b2732bcca9fe8ad40625bcd1fbf3,True,58,"['hip hop', 'virginia hip hop']"
Exiliado En El Lavabo,Estopa,False,6DuKoeebIsPMWfSoUURTch,45,195840,1999,https://i.scdn.co/image/ab67616d0000b2731a311570340a4f6530da158b,False,72,"['pop flamenco', 'rumba', 'spanish pop']"
Finding My Way,Stanley Clarke & George Duke,False,2cBkiItQTVNrob4jHMAxzt,11,339093,1981,https://i.scdn.co/image/ab67616d0000b273441b1ffeb2dd4bcf8b3b5d95,False,46,"['electric bass', 'jazz funk', 'jazz fusion']"
Go Now - Original,Dennis Brown,False,4eHGUcl4QmUJJeRBghFO8i,0,205589,2006,https://i.scdn.co/image/ab67616d0000b273272b013d381dde2a84506c11,False,52,"['lovers rock', 'reggae', 'roots reggae']"
Comme Toi (Live),Jean-Jacques Goldman,False,1ZJG7FTBovVWS2Qr6ZeL3m,18,326933,1986,https://i.scdn.co/image/ab67616d0000b2734f1769b93fe684cb7f49547c,False,64,"['chanson', 'french pop']"
Sleepwalker,Nightwish,False,3XwkJnTpBsesbR4P4yLFE3,30,175800,2000,https://i.scdn.co/image/ab67616d0000b27333c933af6ae9703f71f349a2,False,68,"['fantasy metal', 'finnish metal', 'finnish power metal', 'gothic metal', 'gothic symphonic metal', 'opera metal', 'power metal', 'symphonic metal']"
