Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Conversation,Jimmy Riley,False,5zqjHnJq3QVFcV39dqLpKR,4,227680,2015,https://i.scdn.co/image/ab67616d0000b273da549073a81662f843403961,False,21,"['lovers rock', 'old school dancehall', 'reggae', 'rocksteady', 'roots reggae']"
Liberty,Heavenly,False,67VY2cMMsBtn9AWvGgEurh,22,329040,2007,https://i.scdn.co/image/ab67616d0000b2734bb4421e8c83270f460e870b,False,39,"['c86', 'french metal', 'melodic metal', 'neo classical metal', 'power metal', 'symphonic metal']"
Hiraeth am Feirion,The Gentle Good,False,38cnfVkR6tAlQH8IVNbWOx,3,400493,2008,https://i.scdn.co/image/ab67616d0000b273cf13f3f7f8b0734a5daa6582,False,20,"['cardiff indie', 'welsh folk']"
Die Art von Mann,1. Futurologischer Congress,False,3W4S5oJywA3rMWDeRIx4PB,3,196586,2006,https://i.scdn.co/image/ab67616d0000b2730a74e7e7f5ccdaa5d9cdc854,False,6,['neue deutsche welle']
The Call,Backstreet Boys,False,1mxTCArq9EhSg4QPGqhjhT,59,204800,2000,https://i.scdn.co/image/ab67616d0000b273cf871e6326e334bfa92cff20,False,78,"['boy band', 'dance pop', 'pop']"
Let The Chips Fall,Charley Pride,False,4mQPlCydo1Re4E8pYd6tXW,13,163533,2006,https://i.scdn.co/image/ab67616d0000b273a827ab6452c9aacca7086f49,False,56,"['classic country pop', 'country', 'country rock', 'nashville sound']"
ICU,Saigon Kick,False,516q98E96nYBB3x2mtTaMZ,7,229400,1991,https://i.scdn.co/image/ab67616d0000b27375c4d50ae2396e52ccc1a5ee,False,39,['glam metal']
Get Picked Up,Crazy Girl,False,27MeJEnoBvkvR30PS0JJKF,0,320146,2012,https://i.scdn.co/image/ab67616d0000b273426dc9f6abda274391f99eca,False,22,[]
Tomame O Dejame,Nicho Hinojosa,False,0H3i0sciMNQJlY9glSY8UP,43,183160,2001,https://i.scdn.co/image/ab67616d0000b273d76f59c07ad8b344fb0aab40,False,52,"['latin pop', 'rock en espanol', 'trova']"
La Barca,Nelson Ned,False,0HQ7QuVc04v62sKPu6gWU5,26,242800,2007,https://i.scdn.co/image/ab67616d0000b27377bfa01f45e11aa06e1b1ac4,False,55,"['bolero', 'mexican rock-and-roll', 'pop romantico', 'ranchera']"
