Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Snapshot Samurai,Her Majesty's Finest,False,0mWJGfnONd969goNVTGu4Q,0,147933,2005,https://i.scdn.co/image/ab67616d0000b273e701114abc202bf5a72704c5,False,0,[]
True Love,Tyrone Taylor,False,6gaaggbQB1QtYSI14tO6PF,3,292453,1998,https://i.scdn.co/image/ab67616d0000b2736429f801fd60af8cb0284f7b,False,29,"['deep ragga', 'lovers rock']"
Bestio Tergum Degero Pt. 3,Pelt,False,33tcgrmmAFQY29Dyp7tUj5,0,116586,2006,https://i.scdn.co/image/ab67616d0000b273ad205ff1c473c40351e15c7a,False,5,"['experimental psych', 'free folk', 'raga rock']"
Introitus: Requiem: Dies Irae,Kuijken Kwartet,False,14dHExkVRmq0zLSV8bmrRa,1,125933,2007,https://i.scdn.co/image/ab67616d0000b273062568bf1d648850adcd03b1,False,77,"['classical', 'classical era']"
Hold On,The Jason Bonham Band,False,0wJugBKYBtJatcexE18Zu7,11,295266,1989,https://i.scdn.co/image/ab67616d0000b2739ed5314b928a40e276d65133,False,23,['rock drums']
We Got What You Want,Busta Rhymes,False,4mjeBHD8IfHAsBPEvKy3aI,23,231506,2001,https://i.scdn.co/image/ab67616d0000b273075418a1fafdfd7a455941dd,True,73,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']"
Christmas Won't be the Same Without Johnny,Dr. Elmo,False,7Kiw6VfnBPn05cw9Ge7RoC,9,152373,1992,https://i.scdn.co/image/ab67616d0000b273be21279ea3b7450344704f57,False,43,[]
Jahuu_ Gandiva laulaa!,Sabda Brahma,False,4mNfmMH6bBBcRrOgnSePKk,0,351000,2008,https://i.scdn.co/image/ab67616d0000b273f8c114b1ff33d4763c6da868,False,0,[]
Itinerario,Clementina De Jesus,False,1wT8VexNn58DOVuloDfOUw,2,183706,2000,https://i.scdn.co/image/ab67616d0000b2735aced5068ce0c36b546d434e,False,42,"['bossa nova', 'pagode', 'partido alto', 'samba', 'umbanda', 'velha guarda']"
Stephanie Says,The Velvet Underground,False,341b9JIDHZ3oaMVNwS0OsA,54,169053,1985,https://i.scdn.co/image/ab67616d0000b273d360f68678a38898f21f2944,False,65,"['alternative rock', 'melancholia', 'permanent wave', 'protopunk', 'rock']"
90er,Headliners,False,4JZTBA9m2M36dokmSFag71,2,347746,2006,https://i.scdn.co/image/ab67616d0000b273578940a933d7dc28474cceac,False,7,[]
