Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Que Pasaria...,Rauw Alejandro & Bad Bunny,True,0l0vcZMU7AOeQmUIREoI2U,90,191018,2024,https://i.scdn.co/image/ab67616d0000b273ed432d7df981360768dd5856,True,94,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
Think I'm In Love With You,Chris Stapleton,True,3Gn1zuHNLtGuGEOXwq0k7e,76,222800,2023,https://i.scdn.co/image/ab67616d0000b273de2e30cf7205b45a0ba3877f,False,83,"['contemporary country', 'outlaw country']"
Guy For That,Post Malone Featuring Luke Combs,True,6StwwqB84sJeLr7tZDTxEX,76,164011,2024,https://i.scdn.co/image/ab67616d0000b27388208159b1b3c69eefdeb2e0,False,91,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Dancing In The Flames,The Weeknd,True,7z7kvUQGwlC6iOl7vMuAr9,81,220036,2024,https://i.scdn.co/image/ab67616d0000b273f0e9b93cadbeb4d0227a59eb,False,97,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Hey Now,Kendrick Lamar Featuring Dody6,True,5S8VwnB4sLi6W0lYTWYylu,84,217478,2024,https://i.scdn.co/image/ab67616d0000b273d9985092cd88bffd97653b58,True,97,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
Help Me,Real Boston Richey,True,487JCvAXVblflZyDJn3fSp,69,181165,2024,https://i.scdn.co/image/ab67616d0000b2735844da6093f9bb6581380063,True,67,"['florida drill', 'memphis hip hop']"
Residuals,Chris Brown,True,4t4rGgiVX7woTmlnW9SHJ7,70,215178,2024,https://i.scdn.co/image/ab67616d0000b2739c00f8a10b59974bcc9be858,False,89,"['r&b', 'rap']"
Am I Okay?,Megan Moroney,True,36wAwEkSDpNQ4oQeRLYC3L,75,235002,2024,https://i.scdn.co/image/ab67616d0000b273f4e5bb0413006c1d561baf2a,False,77,"['contemporary country', 'modern country pop']"
Diamond Boy (DTM),SZA,True,0SCIwbS0Q4etwJmDyNjHaQ,80,217523,2024,https://i.scdn.co/image/ab67616d0000b2737f5a318e3ff35defa8d0e4af,True,96,"['pop', 'r&b', 'rap']"
I Ain't Sayin',Jordan Davis,True,7lCs3stpWCtAn5Y2lmnPhV,73,174060,2024,https://i.scdn.co/image/ab67616d0000b27369566a7160a8124914c595aa,False,75,['contemporary country']
What Do I Do,SZA,True,6jTQijAuYxOd8DjQ8D6UkL,81,167448,2024,https://i.scdn.co/image/ab67616d0000b2737f5a318e3ff35defa8d0e4af,True,96,"['pop', 'r&b', 'rap']"
Heart Of A Woman,Summer Walker,True,2oVVaVY0LkzwAYYcyzon6Z,73,171000,2024,https://i.scdn.co/image/ab67616d0000b2736d53dedc947bc07676d61634,True,82,"['r&b', 'rap']"
Another Life,SZA,True,4tfOoCcYPtb08J5HWlSo3r,80,205214,2024,https://i.scdn.co/image/ab67616d0000b2737f5a318e3ff35defa8d0e4af,True,96,"['pop', 'r&b', 'rap']"
Bad Dreams,Teddy Swims,True,3nHuKdFJZm78CoeBnDcFKe,86,184577,2024,https://i.scdn.co/image/ab67616d0000b273de4b0388cb6e5267132a07bc,False,87,[]
No Pole,Don Toliver,True,0eaVIYo2zeOaGJeqZ5TwYz,86,187613,2023,https://i.scdn.co/image/ab67616d0000b273f5e27c2aa0b110c2b6611577,True,89,['rap']
