Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Balon Combo,Mau Mau,False,6twlpAgHG5wChwkmVyK1n5,8,232626,1994,https://i.scdn.co/image/ab67616d0000b273b5f79e09c441ff6b5b5ac579,False,16,"['folk rock italiano', 'musica etnica', 'musica piemonteisa']"
Dreaming,Movado,False,3OhgjkZFLs7MfuoQVrOAfc,9,141000,2007,https://i.scdn.co/image/ab67616d0000b273fffa6e4f17706b9f1e1a960f,False,20,[]
Why You Wanna Get Funky...,Del The Funky Homosapien,False,0DiSFnjF8Szv3if2RzOXw4,15,316600,1998,https://i.scdn.co/image/ab67616d0000b273aafc8647846661b4d4f14749,True,54,"['alternative hip hop', 'hip hop', 'oakland hip hop']"
Moonlight Boy,Jim Chappell,False,1SkAxNSVKmxP9GwEfYvN95,1,296133,1994,https://i.scdn.co/image/ab67616d0000b2737a977826797fcf84c9ff7b37,False,34,[]
Cold_ Cold Heart,Charlie Rich,False,3N6AzgVvQuEumaWuAimtGK,0,188680,2014,https://i.scdn.co/image/ab67616d0000b273817fba3dd523ca49b27be2b0,False,51,"['arkansas country', 'country', 'nashville sound']"
Two Note Swivel (Unfinished Outtake),Talking Heads,False,6CtUsDcTVu2JYbZevtaiQ5,35,348786,1983,https://i.scdn.co/image/ab67616d0000b273e35e2e2a4bfa8a30a78fc532,False,71,"['alternative rock', 'art punk', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']"
You Are,Pearl Jam,False,7Hd4BJFPRYnF8FRyVhrXJr,33,268693,2002,https://i.scdn.co/image/ab67616d0000b273a20dd7a979699da6dce878ae,False,77,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'hard rock', 'permanent wave', 'rock']"
Fotia Sta Savvatovrada (Live),Angela Dimitriou,False,1uf4sVdjwNuZoxQDXJ3FAO,6,186400,2006,https://i.scdn.co/image/ab67616d0000b273b2812dd56f25cb05c517db05,False,39,"['greek pop', 'laiko']"
Step Up,Flamin' Groovies,False,1EDm6Hm2rM1vgRGw6hjjDV,0,199560,2001,https://i.scdn.co/image/ab67616d0000b27310a3808789aa5e669cc4867d,False,35,"['power pop', 'protopunk']"
Ohe Nene,Roy Brown,False,6jmnI1qFjNssvIq3o6vzpe,11,265055,1992,https://i.scdn.co/image/ab67616d0000b2736979e1e5174eac80cec4ad44,False,25,"['puerto rican folk', 'puerto rican rock']"
I Will (Patitu),UKW,False,18JvfphBQy6tbwSqlwvRle,13,216026,1983,https://i.scdn.co/image/ab67616d0000b273d9d36f7341f0629100435c7d,False,17,['neue deutsche welle']
Ouragan,Oldelaf et Monsieur D,False,5kdnqli3DlLMEr1zEcsBwL,5,540826,2005,https://i.scdn.co/image/ab67616d0000b273ac2fb0e165befdee053fa0b6,False,39,"['french folk pop', 'french rock']"
I'll See You Sunday,Twila Paris,False,1g6OesizjUklb5slzZTLrY,0,235640,1980,https://i.scdn.co/image/ab67616d0000b27307227a5e9e4a80a99c968f40,False,39,"['christian alternative rock', 'christian music', 'classic praise']"
Come Home With Me,Cam'Ron / Juelz Santana / Jimmy Jones,False,6oABdZ1uJGNFCMYNVEiwOQ,30,301533,2002,https://i.scdn.co/image/ab67616d0000b273df5352d458100973dbb329cc,True,60,"['battle rap', 'east coast hip hop', 'harlem hip hop', 'southern hip hop']"
Bury Your Head (Acoustic),Saosin,False,33mPPtaU0lUwRq3dr27xws,18,254226,2005,https://i.scdn.co/image/ab67616d0000b273ff9a0a89f7664ecd956a7a14,False,57,"['neon pop punk', 'pop punk', 'post-hardcore', 'screamo']"
Pianolude,Usher,False,6gcWu0UJ5D0N9Z4tHHSd88,10,212600,1999,https://i.scdn.co/image/ab67616d0000b2730d98651f080b508f8e899c28,False,83,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']"
The Scarifice Ceremony,Max Steiner,False,7yYcCBbCwfZlWz84giW2YN,0,145840,2007,https://i.scdn.co/image/ab67616d0000b2737d052193d99b1948d0aec298,False,35,['classic soundtrack']
