Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Co Co My My,Poncho Sanchez,False,1IwR53eicCLkeOjHlx0b1c,2,307133,2002,https://i.scdn.co/image/ab67616d0000b273508314cd336e13333d0fe3df,False,42,"['afro-cuban percussion', 'latin jazz']"
Good Day,Britt Nicole,False,2f6VPCdmJTiHDxSMviYovM,14,203986,2007,https://i.scdn.co/image/ab67616d0000b273984c908a3a47a640774f3ded,False,51,"['ccm', 'cedm', 'christian alternative rock', 'christian music']"
Midnight Hour,Tyrone Taylor,False,6gLxmM2tBe0yooUdhvAxlt,0,228506,1999,https://i.scdn.co/image/ab67616d0000b27359b17f36e862faeaeffb1e19,False,29,"['deep ragga', 'lovers rock']"
The Man with the Dogs,Dead Kennedys,False,43YzHV7vfZ3agNARayDqTA,31,182106,1987,https://i.scdn.co/image/ab67616d0000b273b409fb10b317c00acc66f14b,False,57,"['alternative rock', 'early us punk', 'hardcore punk', 'punk']"
Dark Inside,Al Duvall,False,2StYQFP2PvuCPsz5yafeBB,0,169613,2008,https://i.scdn.co/image/ab67616d0000b273c1823b90dd53777884e5e600,False,1,[]
All Your Love,John Mayall & The Bluesbreakers,False,1yKah8BCP3Vgq2tPBOLKL0,50,212600,1966,https://i.scdn.co/image/ab67616d0000b273c40ff56a16cebb8f30af1f66,False,37,[]
July,Al DiMeola,False,7hZqgrPF66wid075mBc3Io,13,324400,1985,https://i.scdn.co/image/ab67616d0000b273ae6c055381fc8d42489e7ea9,False,13,[]
Knuckle Up,Mykill Miers,False,5lKlX8XyX6wWeOhv3buqXx,0,252933,2006,https://i.scdn.co/image/ab67616d0000b27300d8537cb01364b975a4cc49,False,18,[]
At The Atlantis,Bad Brains,False,5jRP1M1h9cx4O1thbg2HmZ,27,118000,1996,https://i.scdn.co/image/ab67616d0000b2733fdfe03811dd263aeff3076e,False,49,"['black punk', 'dc hardcore', 'hardcore punk', 'nyhc', 'punk']"
10 $ Bill,Les Hurlements D'leo,False,1pGMYI8OXBKIQZu8S8GFiy,0,335826,2009,https://i.scdn.co/image/ab67616d0000b273b6f9afee8cb74440870bc1d8,False,30,"['french folk pop', 'french reggae', 'french rock', 'gypsy punk']"
