Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Skiff For The Suits,Arsonists Get All The Girls,False,4BqKb4dIAGdmpLeQHJyTZt,9,218546,2010,https://i.scdn.co/image/ab67616d0000b273b1b018faf3dff88a576c4952,False,26,"['deathcore', 'melodic metalcore', 'nintendocore', 'trancecore']"
House Of Sin,Leeroy Stagger,False,4luS4JEqtBj7UFIDStoDwO,0,304213,2005,https://i.scdn.co/image/ab67616d0000b2734a1eb53cfbb8d79d3bbc4a33,False,17,"['alternative roots rock', 'canadian americana', 'canadian country', 'canadian singer-songwriter']"
On The Road Again,The Sonics,False,42O27EQ95R4X4g3QQePIsO,4,110413,1991,https://i.scdn.co/image/ab67616d0000b273dd5ec60c23158c063f54ebdf,False,45,"['classic garage rock', 'garage rock', 'protopunk']"
City Headache,Scott Matthews,False,6AOQqh5NfYjnbRPibShU2w,16,299733,2006,https://i.scdn.co/image/ab67616d0000b27342c48155d66b1904897c3e36,False,33,['chamber pop']
Ain't Gonna Do That No More,Blind Blake,False,4aFaYIkoauAtoom1yPYBCQ,0,195135,1991,https://i.scdn.co/image/ab67616d0000b2735c89ee9f851ff2705b3ef891,False,31,"['acoustic blues', 'bahamian folk', 'country blues', 'piedmont blues', 'pre-war blues', 'ragtime', 'traditional blues']"
78 Stimulator,Stimulator,False,6U5A629Rr0xgfuleBgS7yZ,0,213493,2004,https://i.scdn.co/image/ab67616d0000b2736c92cca0079671a7b24acfe3,False,5,[]
Narrative #2,Michael Bloomfield,False,6fpK9bzAS4CgJ51WtbMxMZ,0,10706,2004,https://i.scdn.co/image/ab67616d0000b273ee66629d93b8b08577159d6d,False,38,"['blues', 'blues rock', 'chicago blues', 'electric blues', 'traditional blues']"
I Can't Be Your Man,Porter Wagoner,False,3xnUWJ0tQn0L6jyiXJyuUL,0,142000,1975,https://i.scdn.co/image/ab67616d0000b273884b331a59d2d775c17ec04b,False,43,"['classic country pop', 'country gospel', 'nashville sound']"
Sag es sag es feat. Neo,Samy Deluxe,False,4p8D5SvLSjOI3zYuFkGsmZ,7,282333,2006,https://i.scdn.co/image/ab67616d0000b273ef8487e60c25d5c74dbbc2d3,True,53,"['german alternative rap', 'german pop', 'hamburg hip hop', 'oldschool deutschrap']"
Money Didn't Change Me,Three 6 Mafia,False,64qDPrBXxcTHZmHsGRY5xE,16,190733,2003,https://i.scdn.co/image/ab67616d0000b273728db1324f4f8aa7e68a23a1,True,65,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']"
