Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Someday,Mariah Carey,False,6TSM5vkz0WzyZsNAKKYDcw,46,246106,1990,https://i.scdn.co/image/ab67616d0000b2735084c69ed3f70e8fb139e1ea,False,88,"['dance pop', 'pop', 'urban contemporary']"
Do Or Die,Coolio Da Unda Dogg,False,5Mr57Jh9sqr7ygliyaG15E,0,240226,2005,https://i.scdn.co/image/ab67616d0000b2738bb9691786324b42a05079d9,True,22,"['deep g funk', 'hyphy']"
Earrings on the Table,Walter Trout,False,67CW5i8Yh2n0N2Om9z0ikI,1,357506,2005,https://i.scdn.co/image/ab67616d0000b2738dc202137d130771e6147a1c,False,42,"['blues', 'blues rock', 'electric blues', 'modern blues', 'modern blues rock', 'southern rock']"
Dirty Ol' Town,The Wicklows,False,2rsmu1wXhgkM7CzksPZPKO,0,152040,2017,https://i.scdn.co/image/ab67616d0000b273c4da5b7622673f32873eb2fe,False,1,[]
Hey Jamalo ((Def Mix)),Bally Sagoo,False,3bj3SUwhHowwIIHd0PXU56,0,429794,1991,https://i.scdn.co/image/ab67616d0000b273fbac972ce27afe492939b7c3,False,41,"['bhangra', 'classic bhangra']"
Never After,Abbott & Chambers,False,3L4G0su1cV5N46vThM8eWf,1,385265,2015,https://i.scdn.co/image/ab67616d0000b273a5f7e7d20764e52fadab1e1d,False,4,[]
Night on William Street,DJ Godfather,False,45XmkwEq6iGMnG3LUJtAIP,0,204093,2003,https://i.scdn.co/image/ab67616d0000b2733f29721634abe4b23bb31327,False,40,['ghettotech']
Epilogue,Arkona,False,4FaLpAgekhyEN3I8n5B4o5,4,205813,2008,https://i.scdn.co/image/ab67616d0000b27306fdef97e346e93468cd81ca,False,35,"['folk metal', 'russian folk metal', 'russian metal', 'slavic folk metal', 'slavic metal']"
Today,Electrostatic,False,1pQZ6r8n1w2rGCzD8nhiuM,0,364493,2002,https://i.scdn.co/image/ab67616d0000b273ecde8fad3e5a291c0a90b0b0,False,4,[]
Be My Lover,Alice Cooper,False,7K5DQXU32pXtzwUgHsrZYy,37,201040,1971,https://i.scdn.co/image/ab67616d0000b27386b7017f02b7f28be87fbb2b,False,64,"['album rock', 'classic rock', 'detroit rock', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']"
Seed Will Grow,Ms. Dynamite / Kymani Marley,False,3racM1Vdz2Q1pz3SV3AQHI,18,202240,2002,https://i.scdn.co/image/ab67616d0000b273e06ab2393cffcc174c604244,False,48,"['uk funky', 'uk garage']"
Morning Rain Music by Jorge Alfano,Paul Overman,False,4rQ6SmRBgVvCY4jqv0zIKE,1,564293,2008,https://i.scdn.co/image/ab67616d0000b2731b2bea007e93e014884a788e,False,0,[]
Sept Coeurs,Line Renaud,False,2gIOG24pMyUcpjm8nsS4dv,0,168133,2018,https://i.scdn.co/image/ab67616d0000b27366c31a52ed662b7ce49176cc,False,32,"['vintage chanson', 'ye ye']"
Watermelon Man,Mongo Santamaria,False,5ZCHcxVW3vMPzJMTW9wBpc,39,225960,1996,https://i.scdn.co/image/ab67616d0000b273a5af6d3e4f33678206b396fd,False,42,"['afro-cuban percussion', 'latin jazz']"
Bianca's Midnight Lullaby,Al Di Meola,False,7zwlOlX3MA7BFkmf0c1y4p,4,113826,1980,https://i.scdn.co/image/ab67616d0000b27374afb4a8bfb265d6d4ae8bd3,False,44,"['flamenco guitar', 'jazz fusion', 'jazz guitar']"
Raining Revolution (Live) (Unplugged),ARRESTED DEVELOPMENT,False,2LqzrAD9jMeOnujADZd94V,2,273763,1993,https://i.scdn.co/image/ab67616d0000b273de32cddeb7d8c3e590d99585,False,51,"['atl hip hop', 'conscious hip hop', 'hip hop', 'old school atlanta hip hop']"
Se un mio desir...Cedi al duo!,Cecilia Bartoli / International Chamber Soloists / Orchestra La Scintilla / Adam Fischer,False,1T9bLzQ0xML5FfnHM84D7k,4,225106,2007,https://i.scdn.co/image/ab67616d0000b2739702b6beeaec7194eb67e235,False,9,"['italian opera', 'italian romanticism']"
Noche De Ronda,Nelson Ned,False,5K8HTHahmiYpae7pswdRZq,12,235106,1999,https://i.scdn.co/image/ab67616d0000b2739b9fee09f7982d7418d792c8,False,55,"['bolero', 'mexican rock-and-roll', 'pop romantico', 'ranchera']"
I Didn't Know,Benny Spellman,False,2WpxDnI2J7fjs4QyGH7GJn,0,171920,2017,https://i.scdn.co/image/ab67616d0000b273ce965fbeaeef3d66e0ed7114,False,21,['new orleans soul']
Everywhere (Dream Album Version),Michelle Tumes,False,4D6zTU9P0NXhsEradhTps0,4,227826,2001,https://i.scdn.co/image/ab67616d0000b273b2e457e9021cb502980a8efa,False,23,[]
Good Old Dancehall Vibes,Beres Hammond Feat. Jah Youth,False,42WEbkDgJRcCZiolSqsgER,11,251120,2004,https://i.scdn.co/image/ab67616d0000b273e3724d7e8b9794d968e5426f,False,54,"['lovers rock', 'reggae', 'roots reggae', 'soca']"
I Love Being Single (club extended mix),Anthony Watson,False,5Qm0kcOUYqlJVUDUiAqtu8,0,346266,2004,https://i.scdn.co/image/ab67616d0000b2738d52eee4c29b66c3ce7e4ca6,False,17,[]
Sounds So Good,Ashton Shepherd,False,6ONHzocQurXRl6HkQ4th2y,30,207066,2008,https://i.scdn.co/image/ab67616d0000b273a6b7ddfab362ed4b47a92e8c,False,26,"['country dawn', 'country road']"
High Horse,Daniel Johnston,False,5evAmmzfZw0Dmu69mpMvke,2,153346,2009,https://i.scdn.co/image/ab67616d0000b273a69fa585acb9cce21cf81273,False,47,"['alternative rock', 'anti-folk', 'chamber pop', 'countrygaze', 'lo-fi', 'melancholia', 'noise pop', 'outsider']"
Valentin Alsina,2 Minutos,False,0ArhYDBmS66ovbtCZ7YIE0,32,91373,1994,https://i.scdn.co/image/ab67616d0000b2734c2a2b90512f682bab0d56b3,False,52,"['argentine punk', 'argentine rock', 'latin alternative', 'ska argentino']"
The Barnyards Of Delgaty (Live),Tommy Makem;The Clancy Brothers,False,1UZHTjJpJHeNyZDnZd5K80,0,122973,1997,https://i.scdn.co/image/ab67616d0000b27312a5761d6b1b9ca90f63c358,False,45,"['irish folk', 'irish pub song']"
Missing You,Anthony Cruz,False,1PcC6pilovV7oDcKTfHE6k,4,217760,2009,https://i.scdn.co/image/ab67616d0000b273933cbb7b045db8f8dda32894,False,18,[]
American Dreams,Charlie Haden,False,4yemmjBUqYH3aduwLAHyhW,20,289920,2002,https://i.scdn.co/image/ab67616d0000b27394f98aa37a06e84a1019272f,False,48,"['bebop', 'contemporary jazz', 'contemporary post-bop', 'ecm-style jazz', 'jazz', 'jazz double bass', 'jazz fusion']"
The Letters,Rachel Portman,False,537L4zrdIPKnOmfn6G8s5p,10,161880,2008,https://i.scdn.co/image/ab67616d0000b27371d4a4ad43153cae91a3475c,False,53,"['british soundtrack', 'orchestral soundtrack', 'soundtrack']"
Send a Prayer,The Elders,False,59UfL8xEeYaOniadx5hh79,4,295137,2009,https://i.scdn.co/image/ab67616d0000b27339cec89bbe5b9e3b423bddfc,False,29,['celtic rock']
O Menino Desce O Morro,Walter Wanderley Trio,False,1TvuvjJF3UZYV9ms6sx9VT,3,198226,2007,https://i.scdn.co/image/ab67616d0000b273212c72f2908d2764f5b063d8,False,19,[]
I'll Never Find Another You,Sonny James,False,5S9LsNRLqqZFiDSBMskY72,32,145960,2006,https://i.scdn.co/image/ab67616d0000b273a17f91b1df7e8a3c3bc90937,False,42,['nashville sound']
Paradise,Sade,False,4tReFKumS5bcFahdXDiM1b,69,217466,1994,https://i.scdn.co/image/ab67616d0000b2735e25e034e25258b356774c79,False,78,"['british soul', 'sophisti-pop']"
Mi Bomba,Kako,False,1nsBQppW0KBV4I4EJCeCFo,1,319266,1997,https://i.scdn.co/image/ab67616d0000b2732c327e74c924c870d39e320b,False,15,['amharic pop']
Lingan,Atman,False,3VConKE445iL5vSS6BK1Ky,0,345160,1997,https://i.scdn.co/image/ab67616d0000b273956d786afcb75aeb4ed206fc,False,16,[]
Common Tear,Novika,False,4uWoG9NbC2IiEibbEu5Ol1,1,214440,2006,https://i.scdn.co/image/ab67616d0000b2732c8d160e0deb7485999e100a,False,32,['polish indie']
Once I Had A Woman,Jimi Hendrix,False,2AtnrJEq48pGhlpgS59akM,32,469600,1994,https://i.scdn.co/image/ab67616d0000b2731e3d153c8ecda03a495ca811,False,70,"['acid rock', 'album rock', 'alternative rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']"
