Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Your Touch Versus Death,Every Time I Die,False,4aSDZ6mOjp6KtmhAYQNmc7,6,215373,2000,https://i.scdn.co/image/ab67616d0000b273a22b6caa7eed68949ce9c23e,False,47,"['buffalo ny metal', 'chaotic hardcore', 'melodic metalcore', 'post-hardcore', 'screamo']"
True Nature,Jane's Addiction,False,2iAo34ybicqwWVYM2aF3xr,39,229573,2003,https://i.scdn.co/image/ab67616d0000b273d3645a33fd3a839d113f97bd,False,55,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'grunge', 'nu metal', 'permanent wave', 'rock']"
Skinned Strings,Chico Hamilton Quintet,False,1t4TQXru6O46MiAju7DUcT,0,179600,2008,https://i.scdn.co/image/ab67616d0000b273d87ddefa761a733c4b0814ee,False,23,['cool jazz']
U Don't Have To Call,Streetwize,False,1f1D4EJZ4nAYiD9yqjF6Sj,21,304040,2002,https://i.scdn.co/image/ab67616d0000b273f71bbc2c2601854c6e00a5b8,False,36,[]
Heartless,Hoods,False,26d4YjFBU9FPifakdDPFUK,6,175373,2019,https://i.scdn.co/image/ab67616d0000b2737928ee826436a96dfa7720c2,True,32,"['beatdown', 'hardcore', 'straight edge']"
Foolish Little Girl,The Shirelles,False,5LtlI4DtIVgiKa4o7yURwE,34,135240,2005,https://i.scdn.co/image/ab67616d0000b273181a4d84af4657a577c64799,False,54,"['classic girl group', 'classic soul', 'doo-wop', 'motown', 'rock-and-roll', 'soul']"
Yi Ba Xiang Shui Yin,Leon Lai,False,37lbuDqaLJgCfBWBfJoLnO,2,210906,2002,https://i.scdn.co/image/ab67616d0000b27376a1e6d0703f43024d076f5e,False,51,"['c-pop', 'cantopop', 'classic cantopop']"
Leroy Bown,Dee Clark,False,3unvIPk6NFhkFfNPwf1Zmx,0,170666,2011,https://i.scdn.co/image/ab67616d0000b273d6604912d45c21dbfb3f921d,False,0,[]
Inaudible Melodies,Jack Johnson,False,2vhfnHfJRuqtGOep9Uieq6,40,218973,2001,https://i.scdn.co/image/ab67616d0000b273cb0161f840ee7bb3b9d9cde2,False,77,['neo mellow']
Get Up (Diplo Mix),Bingo Players,False,5E5BMHOp1VUMMcMjQdP90d,1,171506,2009,https://i.scdn.co/image/ab67616d0000b273ccb6b439f39082e3afc2ba40,False,61,"['big room', 'dutch house', 'edm', 'electro house', 'melbourne bounce', 'pop dance', 'progressive electro house', 'progressive house']"
A Veces Vuelvo,Catupecu Machu,False,2E2dLZK0gSTl6vjr53BfKM,61,266133,2004,https://i.scdn.co/image/ab67616d0000b2736961872106b3ce3d9cf7d230,False,57,"['argentine punk', 'argentine rock']"
Mambo Bacan,Line Renaud,False,6dLhFlmmJB7UGPCl4N7qTG,1,158040,1994,https://i.scdn.co/image/ab67616d0000b2737aeade68ff65403b06e73d7b,False,32,"['vintage chanson', 'ye ye']"
To My_ Niechciani,Molesta Ewenement,False,6JQn1ttNVt17TZI9yMVBrg,16,269333,2000,https://i.scdn.co/image/ab67616d0000b273684c0c1e09d0c10a3e3fab15,False,38,"['polish hip hop', 'polish old school hip hop']"
