Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Qing Yi Shi,Leon Lai,False,0VUZ6I4GLNuAJD2z4ruVTW,4,209026,2007,https://i.scdn.co/image/ab67616d0000b273a1e85a21902b790579833169,False,51,"['c-pop', 'cantopop', 'classic cantopop']"
Sent By Angels,Arc Angels,False,34bhtxnWIWEYX6oF8b2R1m,15,368466,2009,https://i.scdn.co/image/ab67616d0000b27336069cefc7c77dd9e943ecb6,False,28,"['southern rock', 'texas blues']"
Crosses of crossed colors 3,Henri Pousseur,False,47dzkXd1Tu5DC0xKwqfi6I,0,446680,2007,https://i.scdn.co/image/ab67616d0000b273a2791b1b60b9758434038b7b,False,2,"['acousmatic', 'belgian contemporary classical', 'belgian experimental', 'musique concrete', 'serialism']"
Wendy,Jesse Malin,False,4RHnJuxQ5tDCuv72h42Uo6,5,209840,2002,https://i.scdn.co/image/ab67616d0000b27382815d27cbdfcee2eca9d72e,False,39,['alternative country']
Let Him Fly,Patty Griffin,False,15GiOLRhRZGM07xhEorDZ4,42,191093,1996,https://i.scdn.co/image/ab67616d0000b27347e109de736665306bc5cb73,False,46,"['alternative country', 'ectofolk', 'folk', 'lilith', 'singer-songwriter', ""women's music""]"
The Bottom Line,Rick Astley,False,6xIb1h4HBLWhiN8y1zhqfc,11,317826,1991,https://i.scdn.co/image/ab67616d0000b27382b713e07b4bfbcd6a51b8a4,False,68,"['new romantic', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']"
Outside,Mariah Carey,False,5bRQLbNUqL8jx07dal6JHZ,34,286066,1997,https://i.scdn.co/image/ab67616d0000b27398ed501c6a838b2244ebaf75,False,88,"['dance pop', 'pop', 'urban contemporary']"
People Never Give Up,Curtis Mayfield,False,68Kzv1QaBj9kebfsxKFg5w,12,227026,2020,https://i.scdn.co/image/ab67616d0000b273b9296e830f0c47f208eff300,False,59,"['chicago soul', 'classic soul', 'funk', 'soul']"
Marrakech,ATB,False,37jCntzUBiASfVSl2dceCR,33,225146,2005,https://i.scdn.co/image/ab67616d0000b273a378e119f05b3b24785053bc,False,66,"['german dance', 'german techno', 'german trance', 'trance']"
Hiroshima,Utopia,False,7mEYunr23o047tHh27mhDd,9,435933,1977,https://i.scdn.co/image/ab67616d0000b27361851fbeec55f82d8dafe155,True,29,['beatlesque']
The Cat Came Back,Laurie Berkner,False,3BBrmWiwFEx4G9c7UmTPRb,26,170440,1997,https://i.scdn.co/image/ab67616d0000b27336ede8119e4fd0d25d55143f,False,59,"[""children's music"", 'kindie rock']"
Price I Pay,Jane's Addiction,False,7e9xEvXgrrzWxnJqzgQS4I,23,327093,2003,https://i.scdn.co/image/ab67616d0000b273d3645a33fd3a839d113f97bd,False,55,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'grunge', 'nu metal', 'permanent wave', 'rock']"
Sweet Child O' Mine,Guns N' Roses,False,7snQQk1zcKl8gZ92AnueZW,84,356066,1987,https://i.scdn.co/image/ab67616d0000b27321ebf49b3292c3f0f575f0f5,False,81,"['glam metal', 'hard rock', 'rock']"
Master_ Faster_ Sweet Desaster,Nightfall,False,0jWU3nKhaoREvc3BRpacMU,2,207880,1999,https://i.scdn.co/image/ab67616d0000b2734aca019c450d657f00658938,False,15,['greek metal']
Playboy Theme,Bob Wills,False,4zftilcf4FXAAZNzNV7Qn5,16,92426,1994,https://i.scdn.co/image/ab67616d0000b2739d1b5176795ee224fb40b2db,False,36,"['bakersfield sound', 'traditional country', 'western swing']"
Around The World,Parallel Sound,False,7rr0MKBw1ImOKRp1sFY22U,0,556721,2006,https://i.scdn.co/image/ab67616d0000b273c45834bcdc5615adf71a91f5,False,12,[]
Thanks God I'm A Country Boy,Mr. Blue,False,6ROOVaL20WUObdIgW5xNt4,0,132693,2008,https://i.scdn.co/image/ab67616d0000b27332e2762428304de248e543bb,False,18,['new italo disco']
Java Sparrow,Terry Callier,False,0JnMTJMI5HbYOJapdb94oW,6,315026,1998,https://i.scdn.co/image/ab67616d0000b27350f4cfa592e7f9ce8d82d19b,False,45,[]
Girls,Ayo,False,7nN8FbjGSrZGZeVZjrjxk8,7,463640,2007,https://i.scdn.co/image/ab67616d0000b2739d4f0c9a4d7e2c845b49a06d,False,51,['neo soul']
The Michael Vick Song,Tim Wilson,False,1Zp4vz2Lnan0TuGfnnVFe5,0,166765,2005,https://i.scdn.co/image/ab67616d0000b2731a47740f5e9baaa9486297f0,False,27,[]
Love You Again,Marc Dorsey,False,2uKbvH6wPBtfPXyZ878wIG,8,301493,1999,https://i.scdn.co/image/ab67616d0000b27310fb05902e0dc1a04e33ddfe,False,29,['contemporary r&b']
Gloria,Julissa,False,52u6aiAhO5bRnhwvAlf3QK,19,292053,2012,https://i.scdn.co/image/ab67616d0000b27317503fa14262d697d67fda4a,False,48,"['latin christian', 'latin worship']"
