Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
2.000 Kilometros,David Summers,False,1rRyiu9owV0NTTS7QGsQLY,10,247693,1994,https://i.scdn.co/image/ab67616d0000b273ffb2935dbeb48a07a2fb58f3,False,49,[]
He Wasn't Man Enough,Toni Braxton,False,7f1Dmr246cJ9uQYdbplTbh,63,261933,2000,https://i.scdn.co/image/ab67616d0000b273126720399a6b06e1c6bd46c6,False,66,"['contemporary r&b', 'dance pop', 'r&b', 'urban contemporary']"
What You Gonna Do - Original,Chris Farlowe,False,07XR5kUUpffi31iErRcRZD,0,181360,2006,https://i.scdn.co/image/ab67616d0000b273e0c1e612840daf0fd3498504,False,29,"['british blues', 'british invasion']"
Aloha,Brice Kapel,False,106cW0Qrdk40de63mr7EHj,0,297133,2004,https://i.scdn.co/image/ab67616d0000b2738d809f60e0cc6f4b7e8a00a7,False,4,[]
With Tears In My Eyes,Wesley Tuttle,False,7dSOlZj9lTHR45neWYEKR9,0,180213,2016,https://i.scdn.co/image/ab67616d0000b2735d40e6ea799bb82d5caa560a,False,6,[]
Under The Bayou Moon,Bob Cheevers,False,5dpiBreLk97RChHYbcZBtL,0,203493,2023,https://i.scdn.co/image/ab67616d0000b27335db62e74bdee211a0cd1e04,False,1,[]
Simple Communication,Jimmy Riley,False,5hliWNFeDm8meM4Dpviihx,0,229600,2001,https://i.scdn.co/image/ab67616d0000b273257f0b583ee73db6dabadddb,False,21,"['lovers rock', 'old school dancehall', 'reggae', 'rocksteady', 'roots reggae']"
A Closure in Infinity,Goatwhore,False,0kNfBVjHwLoWDSVoG2rVGU,4,225026,2003,https://i.scdn.co/image/ab67616d0000b273aa0c445918c25f3aa388d4d4,False,33,"['brutal death metal', 'death metal', 'deathgrind', 'groove metal', 'louisiana metal', 'sludge metal']"
Submit,Freakhouse,False,3tXiHlF4lgUfmZ5KjNQmGd,0,206693,2009,https://i.scdn.co/image/ab67616d0000b273facf4bdf727a365643201271,False,2,[]
Passin' The Faith Along,Gaither Vocal Band,False,0pQ0IbDuHUNHlNsFYUB6ed,5,181213,2004,https://i.scdn.co/image/ab67616d0000b2731eceb0eb76e42b6c62f00617,False,47,['southern gospel']
Miss Ohio's Nameless,Why?,False,3XRN56bhe1V0J9j5Xjt2A4,4,173680,2005,https://i.scdn.co/image/ab67616d0000b27328a16bef20c4841fc80a1f44,False,40,"['abstract hip hop', 'bay area indie']"
Get Down,Amil,False,2gVVUN9HjkM2A16FYBN5td,2,269200,2000,https://i.scdn.co/image/ab67616d0000b273d36410a754eea0c9299dcc75,True,45,['hip pop']
I Don't Want Your Love,Dealership,False,3lAApEk3fTi7tPUNnQmfyj,0,103533,2004,https://i.scdn.co/image/ab67616d0000b273e283db6e7e68cb701e59dd4e,False,7,['alternative pop']
Amor Siciliano,Juan Carlos Baglietto,False,1DZuTjO01zBZLvUD06FY0o,3,225280,1993,https://i.scdn.co/image/ab67616d0000b273acef8e68da7daa27efa5d3ff,False,48,"['argentine rock', 'folklore argentino', 'rock nacional']"
Abilene,The Highwaymen,False,21gt495Bsn7ZYvjUcpkdVD,0,277827,1972,https://i.scdn.co/image/ab67616d0000b2730e2a9a3a2a6c6e624fb622b0,False,17,[]
Belle Isle Players,Starski and Clutch,False,2mU1GbpXXmESMeZWrQZYPE,6,247196,2003,https://i.scdn.co/image/ab67616d0000b273a1a4709fea0cf4a4dacd4ae0,False,12,['ghettotech']
Keep on dancin' (Last man standin'),Alex Gopher,False,6oXZUzxQxHCo7AGrP6Pggd,0,687680,1999,https://i.scdn.co/image/ab67616d0000b273d220d125140fae1f56799e8f,False,37,"['electrofox', 'filter house']"
Rocket,The Smashing Pumpkins,False,59d0TRQ1IlsRQfBEtGmj5N,48,246413,1993,https://i.scdn.co/image/ab67616d0000b2735274788f34fc7656d2856dfd,False,75,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'rock', 'spacegrunge']"
Steel Guiter Stomp,Hank Penny,False,6au8zi5MA6TBbXmGR2Cggw,1,170933,2009,https://i.scdn.co/image/ab67616d0000b27394665378ad4aa681e3c63ebd,False,25,"['cowboy western', 'western swing']"
