Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Breaking In,Alexandre Desplat,False,1fdyoa8WJFxNjI6Uld1JPO,22,172733,2016,https://i.scdn.co/image/ab67616d0000b2731b2afb0d5da58d51dc5ca78a,False,56,"['channel pop', 'viral pop']"
Nothing's The Same (2002 Digital Remaster),Gary Moore,False,4JUg5TewzYIaK7PLyTX8Id,32,306666,1992,https://i.scdn.co/image/ab67616d0000b273dcea8583b8b747a70e9f4b46,False,60,"['blues rock', 'british blues', 'electric blues']"
Side Steppin',Paul Brown,False,2ISgpBA5eYB1wQYWlqqcjU,17,214733,2005,https://i.scdn.co/image/ab67616d0000b273cccd35505ec90918cb344d1e,False,11,[]
Facedown,Matt Redman,False,3KRXMLdvj3KrE1H4tNO3MO,16,342173,2004,https://i.scdn.co/image/ab67616d0000b2733d3be42b3cfdad1cb0ad3f33,False,61,"['ccm', 'christian alternative rock', 'christian music']"
Que Si_ Que No,Jody Bernal,False,4anJz7a0kY7fYFhe6iLELo,45,191506,2000,https://i.scdn.co/image/ab67616d0000b273f4897cc9938a496819a7aa27,False,39,['dutch pop']
I Don't Wanna be A Star,Corona,False,5fQHRvc3XBkPSibD1iTIeJ,38,244880,1995,https://i.scdn.co/image/ab67616d0000b273e3756f6bfaecd379c914634c,False,64,"['diva house', 'eurodance', 'europop', 'hip house']"
I Believe In You (More Than A Story Album Version),Go Fish,False,0is9ONSKeud0wUvpGVSQmG,11,344866,2001,https://i.scdn.co/image/ab67616d0000b273ccf2fb6d1a0aa16092113c95,False,42,['vbs']
She Will Be Loved,Maroon 5,False,4llK75pXNWZz6KAho2Gp16,79,259453,2002,https://i.scdn.co/image/ab67616d0000b27392f2d790c6a97b195f66d51e,False,87,['pop']
I'm A Tomorrow,Ec8or,False,6UuRH6MbMyIhpsQaDB90uC,1,123600,2000,https://i.scdn.co/image/ab67616d0000b273e2d2a1124520e1c9d7cf346b,False,13,"['breakcore', 'digital hardcore']"
Valkyria,YGGDRASIL,False,1q6PPISuPAw9e5LsJDaDM9,1,242973,2011,https://i.scdn.co/image/ab67616d0000b2739db54640d610d2608513f5c8,False,6,"['folk metal', 'nordic folk metal', 'viking metal']"
Senegal Son,Renee Rosnes,False,5Jyvt1eERBwhdUsRBZWpsr,0,363733,2002,https://i.scdn.co/image/ab67616d0000b2739a4b05361d56f9c1b9fc7bed,False,29,['canadian modern jazz']
Where You Belong,The Summer Obsession,False,5OrUmqP0zk67Nvim1ZXUf1,4,282213,2006,https://i.scdn.co/image/ab67616d0000b27346f6efafc418f6dea7647ba9,False,11,['neon pop punk']
Lost Love,Barry Goldberg,False,0IM02eVAzUTyjnQzbG6szE,0,265333,2016,https://i.scdn.co/image/ab67616d0000b2735e82e6db31d8882242374eb6,False,7,[]
Imaginary Love,Mae West,False,4fWbcyr5iUxaJyWnETkzVi,0,174392,2022,https://i.scdn.co/image/ab67616d0000b273c466fec1ae3df380422ab2bb,False,17,['vintage hollywood']
Espoirs Perdus (Valse),Jo Privat,False,6kdYqLIkUu3XfteIDwl1lg,0,164333,1998,https://i.scdn.co/image/ab67616d0000b273a5dbe6c36bf13b2adb9a96cf,False,22,"['bal-musette', 'jazz accordion']"
The Song of the Riddles,Willie Clancy,False,0FfPX2XHWrJExMu2uZOrSA,1,226680,1967,https://i.scdn.co/image/ab67616d0000b273a434c352dde79a15dac4f2df,False,17,"['irish folk', 'uilleann pipes']"
American Lovebite,Dons,False,2yIIDrQ5fCygvB7Wxwp1EQ,1,200467,2006,https://i.scdn.co/image/ab67616d0000b273797689b21b049e1b53279a68,False,42,['latvian pop']
