Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Badrock City,Big Audio Dynamite,False,0sPn2CTBjrCkjhm1eeAdp6,9,422600,1986,https://i.scdn.co/image/ab67616d0000b273a237fef0b7c578baf29617f4,False,41,"['dance rock', 'new romantic', 'new wave', 'new wave pop']"
Serenata,Tranzas,False,3NZ0pXZPVS4gG4t8uJsKf3,21,204840,2006,https://i.scdn.co/image/ab67616d0000b2739d30efcc351d813a353c3728,False,54,"['ecuadorian pop', 'latin pop', 'mexican pop']"
Live Then Lay,Naughty By Nature featuring Phiness,False,5EFGUOt5z62AuLNcgNT15R,11,241240,1999,https://i.scdn.co/image/ab67616d0000b2732930912f7694de971c4dcbd3,True,62,"['east coast hip hop', 'hip hop', 'new jersey rap']"
Start Me Up,The Rolling Stones,False,7HKez549fwJQDzx3zLjHKC,76,213066,1981,https://i.scdn.co/image/ab67616d0000b27308fc42e575043a753f60d675,False,80,"['album rock', 'british invasion', 'classic rock', 'rock']"
Got The Blues,Blind Lemon Jefferson,False,531QEjuRgGhAoHp6u7XTwe,1,173493,2023,https://i.scdn.co/image/ab67616d0000b2739012d9b026cada5c7f810a7a,False,28,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'gospel blues', 'pre-war blues', 'texas blues', 'traditional blues']"
Marvel Hill,The Cardigans,False,43WoMcHju3TtXCWSP4sNX3,27,255627,1998,https://i.scdn.co/image/ab67616d0000b2735ef700b0fb079793f8b0d774,False,71,"['lilith', 'new wave pop', 'permanent wave', 'pop rock', 'swedish pop']"
C'est pour vous que je chante,Les Hou-Lops,False,776GZQw7feLQXUOhbEU283,0,185432,1967,https://i.scdn.co/image/ab67616d0000b273d95a5c26267d9ea1eb3e3a44,False,13,['chanson quebecois']
Mr. Crump,Mum,False,4HaXBM0ofiCVxv1r3nG7eD,0,242186,2002,https://i.scdn.co/image/ab67616d0000b2730e48c2ee439d13f58e75edf2,False,4,[]
Mi Vida Se Pinto De Gris,Yndio,False,10aTTmThkrn5s2uzRzrFP9,7,162560,2005,https://i.scdn.co/image/ab67616d0000b273f53b79bd36f68f02e112b853,False,55,"['grupera', 'mexican rock-and-roll', 'norteno', 'ranchera']"
Love Is What We Make It,Kenny Rogers,False,14GbMuej5hOS7VBHQkXQsQ,36,209386,1985,https://i.scdn.co/image/ab67616d0000b2736fa75ef92f6dcaa99fe69504,False,73,"['classic country pop', 'country', 'nashville sound', 'soft rock']"
Donnez-nous des jardins,Pierre Perret,False,5UTz93uwTHVxfiUIA5VvqP,20,238638,1974,https://i.scdn.co/image/ab67616d0000b2738bf2676c20f82a0439017c8a,False,46,['chanson']
Raindrops Keep Falling On My Head,David Arkenstone,False,4X75t2zdTpI8dqLYPWFT3D,0,237506,2005,https://i.scdn.co/image/ab67616d0000b273df206c8e81ae93fc38f740bb,False,53,['new age']
Brown Eyed Girl,The Sonics_ Charlie & The Tunas,False,13RAa3ZqTnuyT8QujUFHB1,1,245306,2010,https://i.scdn.co/image/ab67616d0000b27370e4c19cc006f6a7b7bf9619,False,45,"['classic garage rock', 'garage rock', 'protopunk']"
New Round And Round,Casey Bill Weldon,False,3y8z8bLSgDHW3P7d349sao,0,183667,1993,https://i.scdn.co/image/ab67616d0000b273f1978e7229bdaed6de59b29b,False,14,"['acoustic blues', 'traditional blues']"
Let's Get High (Yves Larock Radio Edit w Rap),Anane,False,3BW9AYUJLyCzfoifoYLM5e,0,225066,2009,https://i.scdn.co/image/ab67616d0000b273bc81b2df8299b713d5026275,False,35,[]
50_000 Miles Beneath My Brain (Live),Ten Years After,False,5bO4Wf5REsh5EqBpYj8MfH,8,598360,2001,https://i.scdn.co/image/ab67616d0000b2732ff06d5eafdc1815c9544265,False,58,"['blues rock', 'british blues', 'classic rock', 'progressive rock', 'psychedelic rock']"
DJs Are The New Rockstars-Live Mashup Mix 7,DJ Godfather,False,6m1azjFSBGVYgqeqCe5pKg,14,333013,2009,https://i.scdn.co/image/ab67616d0000b2730dec911319a6a1e731dcbf88,False,40,['ghettotech']
