Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Mi Alma Esta Enamorada,Bobby Pulido,False,4wzym8wGWWsI2BHSItMmzH,22,229826,1996,https://i.scdn.co/image/ab67616d0000b27312bf519abbd31f2d5004c6e6,False,65,"['banda', 'grupera', 'musica mexicana', 'norteno', 'tejano']"
Tabloid Junkie,Michael Jackson,False,7n6DnNdKKhjyDa1GlGgLeQ,46,272706,1995,https://i.scdn.co/image/ab67616d0000b273d0593178c6c2594693ee34b7,False,85,"['r&b', 'soul']"
Borrow Mine,Bebo Norman,False,1Ob5nJJqmkFh3J5wCBmkJq,8,280386,2004,https://i.scdn.co/image/ab67616d0000b2737df9c21e2619c150641327ea,False,38,"['ccm', 'christian alternative rock', 'christian music']"
Running Sabotage,Johnny Pearson,False,7nU0UiRgrwgIBF33gFhvB4,0,111386,1974,https://i.scdn.co/image/ab67616d0000b273b0bb07d0490e83d1b30f8b9f,False,35,['library music']
Fixin' To Die Blues,Bukka White,False,0u5DqebxtjYVxQo45xZQU8,29,168733,1970,https://i.scdn.co/image/ab67616d0000b273c64cc04c0e185dc5f88156a2,False,32,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'traditional blues']"
It's Not Unusual,Willie Bobo,False,2dElNzSm6AR5so4wcmjavf,21,141893,1965,https://i.scdn.co/image/ab67616d0000b2730017515920bd365b8a63ef9a,False,43,"['afro-cuban percussion', 'boogaloo', 'latin jazz']"
I Can't,Foxy Brown / Total,False,3dr8D2Vtv51OiawsRwYLNz,30,287666,1999,https://i.scdn.co/image/ab67616d0000b27345f65aff4b9ff46e52b830ec,True,55,"['contemporary r&b', 'east coast hip hop', 'hip pop', 'new jack swing', 'r&b']"
Piranha,Bumblefoot,False,1ZLztY0CeoL0protQz8FZ5,5,200706,2008,https://i.scdn.co/image/ab67616d0000b273487e0063baed4aa1a38ff423,False,32,['shred']
Strangerhood,Schizoid,False,66ksgpbmwSAwQToI4ba031,0,244666,2004,https://i.scdn.co/image/ab67616d0000b273ed0171fa63ae67005986bd9e,False,2,['digital hardcore']
Oute Mia Fora,Irini Merkouri,False,7GpnJTj99GKsASzlgYIads,0,237813,1984,https://i.scdn.co/image/ab67616d0000b2735c7d40801c48ce5e7e681fd1,False,30,"['greek pop', 'laiko']"
Sublime Control,:Blacks On :Blondes,False,30vOEg3dAEv9dtQbOXKn6n,0,383746,2009,https://i.scdn.co/image/ab67616d0000b273ecff4683b1ae2bdfcdbd458f,False,0,[]
Meditations,Joanna Connor,False,7t8XnWvAjaPxUm4iue5J2G,1,245213,1996,https://i.scdn.co/image/ab67616d0000b273aca5ebd5fea5f08f1f33327e,False,25,['modern blues']
Death Don't Have No Mercy,Hot Tuna,False,5WZQNLzOHKN9CwKBMnfj0m,18,374960,1970,https://i.scdn.co/image/ab67616d0000b2732cebefba7f79c31d6426ca0c,False,34,"['blues rock', 'country rock', 'electric blues', 'jam band', 'psychedelic rock', 'roots rock']"
Pus-Filled Carcass,Hemdale,False,0WXvF1g6Cg4nkV3tvCxO5M,12,166693,2002,https://i.scdn.co/image/ab67616d0000b2736c65aec43d20eab09b86cbd1,False,13,"['deathgrind', 'goregrind', 'grindcore']"
She Will Never Let Me Down,Toots & The Maytals,False,2FquMgnEZKNIfQzijvbohQ,3,125906,2005,https://i.scdn.co/image/ab67616d0000b273f8db1dfa2b8e0e30b9170caf,False,57,"['reggae', 'roots reggae', 'ska']"
Life,Cece Winans,False,0ipFL3FVPMbWDF3dPbLjXe,19,249600,1998,https://i.scdn.co/image/ab67616d0000b27382be64fe699110480cfe6787,False,66,['gospel']
Flash_ Crash and Thunder,The LeRoi Brothers,False,0Tw6mZnJk3wGBrcY1ZnlbB,0,126573,2002,https://i.scdn.co/image/ab67616d0000b2735092fdb74d734afeaed9b799,False,13,[]
On The Boards,Taste,False,0SrSPUIcRyIRqODdFLXNUy,27,360400,1970,https://i.scdn.co/image/ab67616d0000b2733a3aea980c768276d923b09a,False,34,"['blues rock', 'electric blues', 'proto-metal', 'psychedelic rock']"
Evenfall,Dark Fortress,False,6pbUvNaN9qcUJZt1OvFjNz,15,336320,2009,https://i.scdn.co/image/ab67616d0000b273eae2429af8b4c96ff9079a44,False,26,"['black metal', 'german black metal', 'melodic black metal']"
