Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Federico,Mongo Santamaria Orchestra,False,4lntgmYoAGEuPCK2cFmPz2,0,203480,2019,https://i.scdn.co/image/ab67616d0000b273c8307f9318155b2a7ca8e5fb,False,45,"['afro-cuban percussion', 'boogaloo', 'cuban rumba', 'jazz cubano', 'latin jazz', 'musica tradicional cubana']"
Feel In The House,The Tamperer,False,793cX4xYAYetJfwsbWYyvY,5,332602,1998,https://i.scdn.co/image/ab67616d0000b2735d992d0f169fc3d43f709275,False,42,"['hip house', 'italo dance']"
Nanea Kou Maka I Ka Le'ale'a,Ray Kane,False,6vuRDaUkseb8MkFzEbq8eC,10,262520,1994,https://i.scdn.co/image/ab67616d0000b273fb24f1b4862cd666f424f4dc,False,26,['slack-key guitar']
"Rinaldo : Act 3 ""Or la tromba in suon festante"" [Rinaldo]",Marilyn Horne,False,1maL3jEzpqgZirufB6fVUz,0,231586,2009,https://i.scdn.co/image/ab67616d0000b273005a28e51a98490f318a1a78,False,71,"['baroque', 'classical', 'early music', 'english baroque', 'german baroque']"
Filumena Fabulosa,Marga Gomez,False,7H0aH4GFHbbNwbV7klC0EQ,0,313200,1998,https://i.scdn.co/image/ab67616d0000b27314f4a04489af6a29a9540a61,True,0,['comedienne']
Devil In The Wood Pile,Noah Lewis,False,05Ku9myAQPYLuHsbpZ6zkK,0,173653,2003,https://i.scdn.co/image/ab67616d0000b273a78ffb45376b356236a04e7f,False,1,"['country blues', 'harmonica blues', 'jug band', 'memphis blues']"
Independent Girl (feat. Malki Singh),Apache Indian,False,3llR8ymzWp9CBee4PGcjzv,11,298773,1997,https://i.scdn.co/image/ab67616d0000b273f1cc071fe48b07cff66b2620,False,47,['uk dancehall']
Mythodea - Music for the NASA Mission: 2001 Mars Odyssey/Movement 7,Vangelis,False,1EMCcU36fdAot9bpsUVjW5,7,297760,2001,https://i.scdn.co/image/ab67616d0000b273ec0e20cc6b3d3c7c609959b9,False,62,"['cyberpunk', 'synthesizer']"
Those Were the Days,John Berry,False,5EeurRmHAMP0NyZavVy1S8,0,230413,2006,https://i.scdn.co/image/ab67616d0000b273b033c071feba5c17e63c8856,False,38,"['bluegrass gospel', 'country road', 'deep contemporary country']"
Torero,Blingtones,False,7KOHMgN3hE2a1FO9P0Qxb9,0,30014,2010,https://i.scdn.co/image/ab67616d0000b273623066387740c29285a98b34,False,0,['ringtone']
LEAVE!,V V Brown,False,3EmF1YbjrLXDnB5XrPYgWW,16,228360,2009,https://i.scdn.co/image/ab67616d0000b27351bf57ba26a003d279c6ae95,False,37,"['british soul', 'metropopolis']"
Crazy Groove,Terje Lie,False,4a76ZiSAzc4QSTEtAxx4Ga,18,267933,2010,https://i.scdn.co/image/ab67616d0000b273ea04f094e3b3399ab6c24081,False,13,['deep smooth jazz']
Liftoff,X-Raided,False,72z8vkK3uWn0JUANc0nswZ,0,281946,2010,https://i.scdn.co/image/ab67616d0000b273e98959fb47a4332d4ffc3d71,True,42,"['g funk', 'hyphy', 'sacramento hip hop']"
As The Sleeper Awakes,Soilwork,False,69ZMgdRuh18Jw1adgNOzNj,17,258160,2007,https://i.scdn.co/image/ab67616d0000b273c035373443ec7cac958e918e,False,53,"['alternative metal', 'groove metal', 'melodic death metal', 'melodic groove metal', 'melodic metalcore', 'nu metal', 'swedish death metal', 'swedish melodeath', 'swedish metal']"
The Fugitives,Blindman's Sun,False,2cwtHkvjAR9NyQ8vzhAKxz,1,639425,1999,https://i.scdn.co/image/ab67616d0000b27314a916190685ecc918a9f43f,False,3,[]
Take Over,Parachute Band,False,5n2y6GFBRdrBQeSXsorfCC,3,272133,2008,https://i.scdn.co/image/ab67616d0000b273cea251f741d08f9128fa4b56,False,32,"['ambient worship', 'nz christian']"
