Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
The Everlasting Gaze (A Static Lullaby),A Static Lullaby,False,0Ku5cCKcmXbRKCtF2KMRJE,1,241120,2005,https://i.scdn.co/image/ab67616d0000b273f8a9ea97539723241d15fbd1,False,38,"['post-hardcore', 'screamo']"
Outta Control,50 Cent / Mobb Deep,False,5mXSLsHbwqqZmDAR2ejD5D,49,248253,2005,https://i.scdn.co/image/ab67616d0000b273fe6dbe2af017ce77fb5ba299,True,85,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']"
La Vida,Los Fabulosos Cadillacs,False,4T24xO6NYB3u5QZD6qHuv8,48,172306,1999,https://i.scdn.co/image/ab67616d0000b27340a6a449c5c5835abb8ca197,False,70,"['argentine rock', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol', 'ska', 'ska argentino']"
Do It_ Fluid,Blackbyrds,False,29ZLR5La1JtS4kHwCLoM2a,33,324377,1974,https://i.scdn.co/image/ab67616d0000b273152301fca04a73689f63a804,False,45,"['classic soul', 'funk', 'jazz funk', 'p funk', 'soul jazz']"
Criteria,Shaggy,False,0k8VZj3qUiBIujV9jtQROh,14,223466,2007,https://i.scdn.co/image/ab67616d0000b273639c2ed463dd10efffec0a81,False,74,"['dance pop', 'pop rap', 'reggae fusion']"
This Is How We Live: Northern Cali,Big Rich featuring Devo,False,1klZynsANbHatvED6VzkDx,0,204453,2006,https://i.scdn.co/image/ab67616d0000b273d3ee11133d874fe6f78b8813,True,11,['hyphy']
Missing You,Anthony Watson,False,2XEQPV5430wfXGLj4JHyDe,1,248293,2004,https://i.scdn.co/image/ab67616d0000b2738d52eee4c29b66c3ce7e4ca6,False,17,[]
Shed So Many Tears,Johnny Winter,False,3wQeCIOv4wCI7teSGkICVc,0,136080,2015,https://i.scdn.co/image/ab67616d0000b27300f034e5634619197976433e,False,46,"['blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'modern blues', 'texas blues', 'traditional blues']"
Lixuneanos (Original Mix),Rui Da Silva,False,1jWWF3PfQZrwf8lTFRi1SM,0,635920,2006,https://i.scdn.co/image/ab67616d0000b2735d27bfb971ba8308e30b6565,True,53,"['classic house', 'portuguese electronic']"
Pretty Little Thing,Dale Hawkins,False,4e8snroJBgHmDCuheZUjMP,0,168547,2005,https://i.scdn.co/image/ab67616d0000b2734aa224978b5a1ec08ab4c798,False,32,"['rock-and-roll', 'rockabilly', 'swamp rock']"
Drunnhvita Elevator,John Tchicai,False,4BeSCHb2eau0NtegsOrAac,0,191920,2013,https://i.scdn.co/image/ab67616d0000b273e789f5ca93cef117a53742a6,False,15,"['avant-garde jazz', 'free jazz', 'jazz saxophone']"
Chile con carne,Gabriel Yared,False,6U2YS5HhXPxzvCFyjDG9Ln,20,194933,2006,https://i.scdn.co/image/ab67616d0000b27381b87184bbefb3d1c277aa16,False,48,['french soundtrack']
Mountain Theme,Bruce Rowland,False,0jDEpjnD4fosk2K3C7suEw,24,114000,1982,https://i.scdn.co/image/ab67616d0000b27306bdf1dd6e2afcfe90346272,False,32,"['australian classical', 'oceania soundtrack']"
You Found Me,MxPx,False,1yhAwdRaBcFvgZnbLERWoc,11,151200,1995,https://i.scdn.co/image/ab67616d0000b273e54d60a305151b2bfd63c3f7,False,50,"['christian punk', 'pop punk', 'punk', 'ska', 'ska punk', 'skate punk']"
Be My Hustla (Explicit) (Feat. J. Holiday),MIMS Featuring J. Holiday,False,3Oj0lXiK9jG5qFFLnrV3AL,3,226160,2009,https://i.scdn.co/image/ab67616d0000b273ffb0ee8e29eac2d454a30154,True,47,['pop rap']
Midnight Train,Darden Smith,False,3ev7HrSXd5OOOPkRFSuOE1,0,227373,1978,https://i.scdn.co/image/ab67616d0000b2736ea56abf41112c09450d1eeb,False,22,[]
Ain't No Tellin',Sonny Terry & Brownie McGhee,False,6UzpxhhKvytzxkJTgg8jYv,0,173387,2003,https://i.scdn.co/image/ab67616d0000b27336d59c3d43263e544d2f9c36,False,27,"['acoustic blues', 'blues', 'traditional blues']"
Bop Till You Drop,Michael Stanley Band,False,7rbaNqbDNolXzu8268iZjh,0,264040,1986,https://i.scdn.co/image/ab67616d0000b2735597d6441c4d321fd75839bd,False,30,['heartland rock']
School Spirit Skit 2,Kanye West,False,5MAY7XyW322jMwLDtBQgsZ,46,43533,2004,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78,True,93,"['chicago rap', 'hip hop', 'rap']"
Vos Sabes,Los Fabulosos Cadillacs,False,5K3UIwIiU8ULKlo5iLeGpW,40,190106,2004,https://i.scdn.co/image/ab67616d0000b273acb202ac9848194442cd46db,False,70,"['argentine rock', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol', 'ska', 'ska argentino']"
Strangers In The Night,Glen Washington,False,74NtKdZvxIPgZCWMSWPQjd,38,206333,2000,https://i.scdn.co/image/ab67616d0000b27393218a6a5f16e838c48f641d,False,39,"['lovers rock', 'old school dancehall', 'reggae', 'roots reggae']"
Lament for Frankie,Solas,False,1dKIArpfqrYAXnYTBLjQmC,8,194933,1996,https://i.scdn.co/image/ab67616d0000b27300fc0ca2022841b61d988325,False,33,"['celtic', 'irish dance', 'irish folk', 'irish neo-traditional']"
Good News,Kingston Trio,False,60hDmBDZ6h8D0Vaw8xvATw,7,121440,1959,https://i.scdn.co/image/ab67616d0000b273bf0bbaad34cf664ae250f377,False,42,"['american folk revival', 'folk']"
Squanderer,Shriekback,False,1GHFaOX3WPrrzlFMQHjTXB,0,234693,2007,https://i.scdn.co/image/ab67616d0000b273b598605409cc6086c2e56e1c,False,25,['deep new wave']
Dos imposibles,Diego Vasallo,False,0n2winfWLFZrcHRMIWj1Bh,1,225466,2006,https://i.scdn.co/image/ab67616d0000b2733a5adc2dd7613c9115e2b3d1,False,21,[]
Turning Of A Key,Michael Gettel,False,5obDyjduHxCzBR5WftPI2Z,6,272160,1993,https://i.scdn.co/image/ab67616d0000b273a3ddced6759bbe58cef6d428,False,33,"['new age', 'new age piano']"
Boots The Monkey!,Dora The Explorer,False,58TiVrkX6qCkbmrxr7KD5h,8,38226,2004,https://i.scdn.co/image/ab67616d0000b2730ec2d1486f84ee0f63fdbaa8,False,46,"['cartoon', ""children's music""]"
Too Shy To Scream,AFI,False,730q5VwyabgCKDONwUX7Lt,30,176640,2009,https://i.scdn.co/image/ab67616d0000b273f1545f1b38e8499b2564b52b,False,62,"['alternative metal', 'nu metal', 'pop punk', 'post-grunge', 'punk', 'screamo']"
Sugar Buzz,Russell Malone,False,48y0tsb2i5MaJLUHgvu9Fo,1,286666,2004,https://i.scdn.co/image/ab67616d0000b273ddf420274f3352312c9f950e,False,33,['jazz guitar']
Mi Mas Agapas,Angela Dimitriou,False,7jKcSV79E2L323hp46ZvIn,7,215986,2006,https://i.scdn.co/image/ab67616d0000b273ddd2261fec59216a667ae37c,False,39,"['greek pop', 'laiko']"
Fiel Enamorado,Estrellas Cubanas,False,1HEHyCsHWODBefm0GbETcl,0,329973,2004,https://i.scdn.co/image/ab67616d0000b2732394d80ca554a5e138fda776,False,4,['son cubano clasico']
She Is,The Fray,False,5Re8AyLirdL9F5VeLI8JzN,49,236533,2005,https://i.scdn.co/image/ab67616d0000b27359b8b957f164ce660919f1f4,False,73,"['neo mellow', 'piano rock', 'pop', 'pop rock']"
Dry Bone Shuffle,Blind Blake,False,1djzxF71jBNoDZ5DsWfv1j,1,165480,2018,https://i.scdn.co/image/ab67616d0000b2731b302870523243465921fb8c,False,31,"['acoustic blues', 'bahamian folk', 'country blues', 'piedmont blues', 'pre-war blues', 'ragtime', 'traditional blues']"
Ouverture,Stern,False,1yLfwZf7fLMGTsC6A7XIDh,4,596653,2018,https://i.scdn.co/image/ab67616d0000b2730b30dcfdd34d2c08a47a278c,False,56,"['classical', 'german opera', 'german romanticism', 'late romantic era']"
Gir Dig Mer,Nik & Jay,False,1cvFCxPdNYYcjf1NS5yRb7,22,209426,2006,https://i.scdn.co/image/ab67616d0000b27325aeb0e15ae02c2657048dca,False,56,['danish pop']
Warfare,Joell Ortiz,False,2JoIMFdJ071vjIYlXjluDW,6,173810,2008,https://i.scdn.co/image/ab67616d0000b273645bc4bb83b7dcbda2c05f49,False,50,"['battle rap', 'new jersey rap']"
The King,Grandmaster Flash,False,1ff14TfGe5yuf43EbKjn3M,7,230320,2024,https://i.scdn.co/image/ab67616d0000b273263c2dc3c81b550c4742d9ec,False,76,"['classical', 'late romantic era', 'russian romanticism']"
Games People Play,The Jordanaires,False,5pClKaMK6M6hfe2FB1LIwS,0,167266,2019,https://i.scdn.co/image/ab67616d0000b273b2e6ee9593e1b1efc8f772e6,False,58,['country gospel']
These Days,Ayo,False,709aDIGSHi2IR6iD9sMi2T,19,288226,2006,https://i.scdn.co/image/ab67616d0000b273babb6e0586bb1071c365d59d,False,51,['neo soul']
Slip Kid,The Who,False,7vDL10t1MWPh5TTqaa8cY3,26,271733,1975,https://i.scdn.co/image/ab67616d0000b273f2c6aaf5c67068921d584478,False,68,"['album rock', 'british invasion', 'classic rock', 'hard rock', 'rock']"
Lead Me To The Cross (Acoustic),Seventh Day Slumber,False,4ugJVM60kKrIXe6969PH1l,5,288146,2009,https://i.scdn.co/image/ab67616d0000b2730e521295633e377fa40bfe0a,False,42,"['ccm', 'christian alternative rock', 'christian music', 'christian rock']"
Everybody Loves Me But You,Brenda Lee,False,33aC0VE93PEf6dAqYOobRN,27,150360,2006,https://i.scdn.co/image/ab67616d0000b273a651b174fe0434e77cb41357,False,82,"['adult standards', 'easy listening', 'lounge', 'rockabilly']"
A True,Sugar Minott,False,0TxdJZm3BPPBPFxbuAwgcj,0,219280,2010,https://i.scdn.co/image/ab67616d0000b273941023331b5c6949e5ad5a8b,False,46,"['dub', 'lovers rock', 'old school dancehall', 'reggae', 'rocksteady', 'roots reggae']"
Psychopath,Lizzy Borden,False,6PRsUWgruP2o4lqnD27ms5,16,218666,1985,https://i.scdn.co/image/ab67616d0000b27354ac1f1c4e1516c683e5d2f1,False,29,"['glam metal', 'speed metal', 'us power metal']"
Rollin' Down To Jordan,Birmingham Jubilee Singers,False,29b1EXrfm6Vacz8EFHqRVX,0,200124,1995,https://i.scdn.co/image/ab67616d0000b273186e69a78b9dc7ab606edb02,False,0,"['gospel singers', 'vintage gospel']"
Visions (20/20),FU-Schnickens,False,6YvwmSC273etp4vkB5EjmM,16,313533,1994,https://i.scdn.co/image/ab67616d0000b273e23ac2dcba3a6bc6a0dea73c,False,34,"['bboy', 'east coast hip hop']"
Sarapatel Humano,Marcio Faraco,False,55CcWEpA9HGtGcJj84GH9x,7,293440,2002,https://i.scdn.co/image/ab67616d0000b27392e1068dd39ce8a27606032a,False,43,[]
Abagui Alobi,Patience Dabany,False,0SpAJb0HqgUDAzbr24YaPv,1,370333,1994,https://i.scdn.co/image/ab67616d0000b273b0e54063e0d2fb957b9c855f,False,27,"['gabonese pop', 'zouglou']"
Last Night,Northern State,False,4cvqI5NVMKJmcd1tGUCAEL,0,208080,2004,https://i.scdn.co/image/ab67616d0000b273b8e3f756a4d389e3d9220dad,False,8,[]
Problem Solver,Valient Thorr,False,3uU5EVnLicSgakXA7wXTK7,2,200586,2006,https://i.scdn.co/image/ab67616d0000b273174469b0ec71ea7f442b5254,False,22,['north carolina metal']
