Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
When I Grow Up,Fever Ray,False,6i1jX7UaerEKuKCUGtvYGY,40,269640,2009,https://i.scdn.co/image/ab67616d0000b273e27b7fb8b8aeed9e76a6b67a,False,52,"['alternative dance', 'art pop', 'dark pop', 'electronica', 'neo-synthpop', 'swedish electropop', 'swedish synth', 'swedish synthpop']"
I Love You Baby,Thrilla U,False,42N8AYeKldaOJbArYbmfOu,0,226986,2012,https://i.scdn.co/image/ab67616d0000b273d826a25014dfca37261da8d0,False,8,[]
The Loco Motion,Little Eva,False,5xzdDMhFYiuUONB0Mha9VS,60,139120,1962,https://i.scdn.co/image/ab67616d0000b273d7236f14544b3db88ed3f22b,False,49,"['brill building pop', 'doo-wop', 'rock-and-roll']"
Silent Night,Philip Bailey,False,7AonJponKo2UDoWOE9Mf24,11,210506,1998,https://i.scdn.co/image/ab67616d0000b273f4162997759169f3f3435148,False,60,['yacht rock']
Release Me,Don Gibson,False,417dXThKZbX1IYkZYj9JZh,9,179066,1991,https://i.scdn.co/image/ab67616d0000b273b34f3e7480b329dba39039d2,False,42,['nashville sound']
Raise Your Hand,Janis Joplin,False,6grR9jNzUcXpE8aq80Nqtg,28,224386,2016,https://i.scdn.co/image/ab67616d0000b27310715fc320db4594c37dfb8f,False,64,"['album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']"
Lost In The Future,Sneaky Sound System,False,3zVmYLEbixOGH3t0oRRWRG,13,225600,2008,https://i.scdn.co/image/ab67616d0000b27377846519ad226469dd4489ec,False,46,"['australian dance', 'australian house', 'funktronica']"
Transmission - [The Factory_ Manchester Live 11 April 1980],Joy Division,False,0wR3UaRfERGrFW7FLnAsTf,24,229693,1979,https://i.scdn.co/image/ab67616d0000b27316eb1e685e6bd37ab3228de6,False,65,"['alternative rock', 'indie rock', 'madchester', 'new wave', 'post-punk', 'punk', 'rock', 'uk post-punk']"
I'm Wondering,Mikey General,False,7z1gYCjAuWZix24YRLwd9F,0,220680,2019,https://i.scdn.co/image/ab67616d0000b27348fae9de7a2e06c009a42d90,False,26,"['old school dancehall', 'roots reggae', 'uk reggae']"
Starlight,Snowgoons,False,3Y90V6K1k362tTnaYKUBt0,31,232746,2008,https://i.scdn.co/image/ab67616d0000b27350994e2ea31793873f2c2ee2,False,45,"['flick hop', 'underground rap']"
Jaan - Interlude,Rishi Rich,False,4hbTclSH9TgH3pQQhT07V7,1,45400,2006,https://i.scdn.co/image/ab67616d0000b2737f032573560ec25266d802f1,False,45,"['bhangra', 'desi hip hop', 'hindi indie']"
Onni,Irwin Goodman,False,79daGEGhtbUR9bFl4ll6RI,2,231466,1978,https://i.scdn.co/image/ab67616d0000b2735379122541be6746549bff7e,False,44,"['classic finnish pop', 'classic iskelma', 'humppa', 'suomi rock']"
