Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Gief Konjunkturpaket VI,Afrob feat. Sarah,False,6YEZ4C2rCtfYDKLdTdoqSl,1,258506,2009,https://i.scdn.co/image/ab67616d0000b273057b17396590f481014194c6,False,39,"['hamburg hip hop', 'oldschool deutschrap']"
Beast In the Broch,The Lord Weird Slough Feg,False,48v1Pg6BYtlUPKHLbTxQ40,2,106600,2001,https://i.scdn.co/image/ab67616d0000b273285350f494deb33ec0f2e00c,False,17,"['nwothm', 'us power metal']"
Perfidia,Eddie Jones,False,43DuoG4vuFBfikDtXH7hff,0,117013,2008,https://i.scdn.co/image/ab67616d0000b273c939cb03cebb08c4b0dcf49d,False,8,[]
Whirlpool [Live],Seal,False,4RXgED0FICBgJb0iNcfS8o,4,362080,1991,https://i.scdn.co/image/ab67616d0000b273bf1193bd570121f052615217,False,66,"['british soul', 'new wave pop']"
The Up,Utopia,False,2yXmmfIAqn5zEJqIJlu2FA,5,248706,1982,https://i.scdn.co/image/ab67616d0000b27391ab5d5373b38d2373f37bda,False,29,['beatlesque']
Plaza de Mayo,Matteo Bonfanti e i maledetti,False,3iqQxdFePbiLQp36wo0U5n,0,159346,2008,https://i.scdn.co/image/ab67616d0000b273353abe602150785dc6c92e21,False,0,[]
Dil Naheen Lagda,Naseebo Lal,False,1jDumK6hQ4s99J95ZJlVTa,0,380813,2002,https://i.scdn.co/image/ab67616d0000b2733ce5223d87c92d9bc95dd6ed,False,53,"['classic pakistani pop', 'sufi']"
The Train Kept A Rollin,Tiny Bradshaw,False,7nn9UFdu4AaAknMAvdZAOx,18,170613,2017,https://i.scdn.co/image/ab67616d0000b273e45f3f390e037db3d0b349d3,False,21,['jump blues']
Main Title,Jerry Goldsmith,False,4Rhue1CTPr3n1P3Zs0jPwU,39,252186,2007,https://i.scdn.co/image/ab67616d0000b2733098280972265dc8ff413b97,False,52,"['classic soundtrack', 'orchestral soundtrack', 'soundtrack']"
The Way It Is,Tesla,False,2piIOT0yOb9dXmkDRW0rUH,29,308733,1995,https://i.scdn.co/image/ab67616d0000b273ad793cbca8b57778625573fb,False,53,"['album rock', 'glam metal', 'hard rock', 'sacramento indie']"
Can't Do Me No Good,Otis Spann,False,7lKlbVWa8BwZG9FV8FPc6y,4,141240,2006,https://i.scdn.co/image/ab67616d0000b273b8034170bb723d0de5a9b01b,False,35,"['blues', 'boogie-woogie', 'chicago blues', 'jazz blues', 'piano blues', 'traditional blues']"
Luv In the First,Latif,False,5MYf10MUcZirRfPn2SxkGW,12,265186,2003,https://i.scdn.co/image/ab67616d0000b273a52c02f020ab9835ec93098c,False,32,[]
Love Is Gonna Bring Us Back Alive,Rickie Lee Jones,False,0rNBPUHLlvqzUOdqdrNM9g,13,296066,1989,https://i.scdn.co/image/ab67616d0000b2738fc48df6afb81de42270dc3a,False,47,"['folk', 'singer-songwriter']"
Ancient Airs and Dances (1996 Digital Remaster)_ Suite No. 2: III.  Campanae parisienses (anon.) - Aria (Marin Mersenne),Sir Neville Marriner,False,2nkOCJMSGWEyrTr4MrrKrc,0,311493,1995,https://i.scdn.co/image/ab67616d0000b273b6ef724d0b2fbc111e99ee77,False,55,"['classical', 'early modern classical', 'impressionism', 'italian romanticism', 'neoclassicism', 'post-romantic era']"
If Music Be The Food Of Love,Gloria,False,5XRFJEiUuGhf04MvUgAFOv,0,130933,2011,https://i.scdn.co/image/ab67616d0000b2735bfac5c5e6e0b74aa060af28,False,15,[]
The Silver Gate,Dark Fortress,False,0Bm7gEFzzQyZ3VXjYSsaDd,12,410000,2008,https://i.scdn.co/image/ab67616d0000b2737e144fe8f08582f8f4117a61,False,26,"['black metal', 'german black metal', 'melodic black metal']"
Special,Wilshire,False,1Bd6XFRm9wALNKnOnOPFOV,11,182360,2003,https://i.scdn.co/image/ab67616d0000b273b9a7e7fb749c0ff934fdb8bd,False,5,[]
Out Of My Darkness,Legacy Five,False,5iIJpGgefdvY8wKGzYDa3F,6,189066,2004,https://i.scdn.co/image/ab67616d0000b27384fdee345e3c3721bd46fc48,False,33,['southern gospel']
Matarlatanta,Ghorwane,False,7jSoeJNALsRRxqdo7LL2EP,10,343373,1993,https://i.scdn.co/image/ab67616d0000b273c6fab089f0f0bba753d0983b,False,19,"['marrabenta', 'musica mocambicana', 'world']"
The Ava Song,Francis Dunnery,False,2D9bJ5PFAnteQPQ8CUFGPH,2,257213,2001,https://i.scdn.co/image/ab67616d0000b273e3fe8f923db1fd25b7116a06,False,22,[]
Dirty tarraxa 2 (feat. Neuza),Nichols,False,36MFe9msTO346PNw5iUyQ9,3,188760,2009,https://i.scdn.co/image/ab67616d0000b273697046eb2cd2213dcb9e927c,False,35,"['kizomba', 'kizomba antigas', 'zouk']"
Mentira,Beto Cuevas,False,0i7hRRZC1uTLVtd2X6skBC,23,261112,2019,https://i.scdn.co/image/ab67616d0000b27337351af3b00cd06954f3715b,False,47,"['chilean rock', 'latin alternative', 'latin arena pop', 'latin pop', 'rock en espanol']"
Himalaya Dreams,Catia Werneck,False,69NPzKJN9FwY9SLDNib3At,0,226173,2010,https://i.scdn.co/image/ab67616d0000b273522104ae03c263df48aa8bf0,False,18,['bossa nova jazz']
Holy Ground (Homecoming Hymns Version),Bill & Gloria Gaither,False,3cIT3oKXPV3kGIRN7MqUIL,2,318520,2000,https://i.scdn.co/image/ab67616d0000b2738c274789bd8eb5b027b62046,False,42,['southern gospel']
The Fundamental Alienation,Dimmu Borgir,False,6lXbCum8Ef4dkjEq0FiFC2,20,317306,2007,https://i.scdn.co/image/ab67616d0000b273506db8d0c288b0533eb180a1,False,53,"['black metal', 'gothic metal', 'melodic death metal', 'metal', 'norwegian black metal', 'norwegian metal', 'power metal', 'speed metal', 'symphonic black metal', 'symphonic metal', 'viking metal']"
At Night,Shakedown,False,4tTpmg8AGcChIUnuio4CtR,61,208544,2018,https://i.scdn.co/image/ab67616d0000b273b466fa3daa74e1807acab1b9,False,52,"['classic house', 'disco house', 'vocal house']"
Laying Down My Will (The Plan Album Version),Raze,False,5gYqQqqysTNjLCWPJLyP3x,1,277760,2000,https://i.scdn.co/image/ab67616d0000b2739b8937bc6f85bc9aa4eafcd3,False,10,[]
No Eye Has Seen,Parachute Band,False,3TWQmdU5jRgR6rOS2vpiG8,2,200746,2008,https://i.scdn.co/image/ab67616d0000b273cea251f741d08f9128fa4b56,False,32,"['ambient worship', 'nz christian']"
Undercover Gangstas,5th Ward Boyz,False,2NwGO9k0ThYqdQ0pS44IcM,4,246066,2013,https://i.scdn.co/image/ab67616d0000b273323a8e51216547c1920d24b4,True,26,"['dirty south rap', 'dirty texas rap', 'houston rap']"
Summerfish,Leonid Rudenko,False,2NoIxZey53oiQAgAWW8NBj,24,340093,2009,https://i.scdn.co/image/ab67616d0000b273c871db28e75cb27afa63f10d,False,36,"['russian dance pop', 'russian edm']"
Swing Spring,Bill Perkins,False,1PaAjQZy3rZPTyMXpqXM7Z,0,341760,1999,https://i.scdn.co/image/ab67616d0000b273af7306183b13d137cac9f4a2,False,23,['jazz saxophone']
Kleine Killer,Paso Doble,False,6zz0xXuiytRe8htyANBizo,0,229399,2006,https://i.scdn.co/image/ab67616d0000b27300b91f7b4fc75f760b267385,False,35,['neue deutsche welle']
Umbrella,All Time Low,False,6ZUQhRkFJqiPsOucrXZwS6,52,229853,2009,https://i.scdn.co/image/ab67616d0000b2736977a02a25c88ce583525420,False,70,"['modern rock', 'neon pop punk', 'pop punk']"
Summer Rain,James Last,False,2hQjpwP7UDQORtgp2cMMgh,1,224666,1998,https://i.scdn.co/image/ab67616d0000b273f1fb1b485ea4117dc3411ee1,False,55,['easy listening']
It Was Only A Heart,Skeeter Davis,False,6cwa6FI8VsIb5KagrRlIhc,12,156293,2008,https://i.scdn.co/image/ab67616d0000b273bb0aaf566ffcd74d9f0fecd0,False,53,['nashville sound']
Across Decker's Field,Stewart Francke,False,48b19cNAcIhUguqdHb8lMs,0,204146,1995,https://i.scdn.co/image/ab67616d0000b273d8363955644e5ffa53ae797c,False,2,[]
Dancing With the Goddess (ttt rmx),Atman,False,48NLE6fa2q5rSyQYC0DkeA,0,265200,2004,https://i.scdn.co/image/ab67616d0000b27370454782ae8b59490714ea03,False,16,[]
Too Cool for Love,Webb Wilder,False,2H8XoAx8DHiprFKMOhOuGe,0,277106,2009,https://i.scdn.co/image/ab67616d0000b27386ed30295f867aa9abf649f4,False,31,['roots rock']
S.O.S.,Spliff,False,4NgfcvtZGWu3ICWV1CoL17,8,226203,1982,https://i.scdn.co/image/ab67616d0000b273c077defe55c7d40caa176254,False,39,"['german rock', 'neue deutsche welle']"
I Don't Want To Talk About It,G-Unit,False,1MvmgN7xgVP0HRvQe7pQ9P,24,274733,2008,https://i.scdn.co/image/ab67616d0000b27371634ea01494838ab462e9bf,True,64,"['gangster rap', 'hardcore hip hop', 'hip hop', 'nyc rap', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop']"
Wheeling Free,Bert Kaempfert And His Orchestra,False,7gKMb2v31aqv14wGJQnimg,1,201373,1973,https://i.scdn.co/image/ab67616d0000b2739971a8af1edf8645c9b48329,False,52,"['ballroom', 'easy listening']"
Bridget,Rachel Portman,False,4JVvhtaofsvS0tub1nN9GW,13,199706,2008,https://i.scdn.co/image/ab67616d0000b27371d4a4ad43153cae91a3475c,False,53,"['british soundtrack', 'orchestral soundtrack', 'soundtrack']"
Live At Brixton Academy 1999,Atari Teenage Riot,False,6Rm1hizHPQJ7qPD2y4p47e,0,1598200,2012,https://i.scdn.co/image/ab67616d0000b2730d9ee02a3e2fb585d4527d6a,False,38,"['breakcore', 'cyberpunk', 'digital hardcore', 'hardcore techno']"
If I Had Known,Tampa Red,False,73tplPmrgJ7yYpUJ4WKiAS,0,169979,1993,https://i.scdn.co/image/ab67616d0000b2730ce0183732f68c33c50a9534,False,22,"['acoustic blues', 'chicago blues', 'country blues', 'traditional blues']"
Rapture (Toby Emerson Dub) (Toby Emerson Dub),Toby Emerson,False,67NVssjYzKod30l9O5xnP1,0,446933,2008,https://i.scdn.co/image/ab67616d0000b27359407c06772563623db99f0c,False,3,[]
Don't Stop The Music,Michael Stanley Band,False,6mWf1g6CIH9JCLDiT8vujh,11,217133,1980,https://i.scdn.co/image/ab67616d0000b2739433677f78b5514f4a92fcab,False,30,['heartland rock']
Superstar Dog,Curtis,False,3fBC6Cotd5BTgGS8LZM8je,3,248346,1999,https://i.scdn.co/image/ab67616d0000b273241594605aad5c839940222c,False,45,"['hungarian hip hop', 'hungarian pop']"
Frisch Verliebt,Der Plan,False,3enkobYNAm07fMIFzgcLaw,0,163626,1989,https://i.scdn.co/image/ab67616d0000b273703239acf15090cc52088c66,False,17,"['dusseldorf electronic', 'neue deutsche welle', 'zolo']"
Traveller,Talvin Singh,False,49oxpmwlffp6XJYq1HKxbz,18,349360,2009,https://i.scdn.co/image/ab67616d0000b2735fd5781e18883b283c5f45e9,False,32,"['indian fusion', 'world fusion']"
Madazulu,Deep Forest,False,5CH2vMFI2RKa3TjBuniEY9,22,203040,1997,https://i.scdn.co/image/ab67616d0000b273f78df10ba6a5db000a84f460,False,45,"['healing', 'new age']"
