Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
O Raaje,Sukhwinder Singh,False,1xzroPTWXjtEMIyZXkp4Bj,42,342815,2023,https://i.scdn.co/image/ab67616d0000b273591ddec9be8687d2f5f654f8,False,72,"['filmi', 'modern bollywood']"
Celebration [Felguk Love Remix],Madonna,False,1veDitnKvgc5W8zhdRx4Lm,8,398146,2009,https://i.scdn.co/image/ab67616d0000b273eb6f49c6eea56c41f385ed5f,False,81,"['dance pop', 'pop']"
Fade Away,Cama,False,6PaGNhPYoMQLIEnelsWvjX,0,226853,2009,https://i.scdn.co/image/ab67616d0000b2733d0cb9895dca06c8c3d78b4f,False,0,[]
Xoanina,Susana Seivane,False,7gCdUfplRZJEsdTBy2qjrU,3,180706,2001,https://i.scdn.co/image/ab67616d0000b273f9f4db732d4a2272ac9c86ff,False,17,"['gaita', 'galician folk', 'spanish folk']"
Fefita,Orquesta Aragon,False,12cH6nBi5pU7GOTXTTXINX,0,254400,1958,https://i.scdn.co/image/ab67616d0000b27372c3ef6b14a42ee9316ac61b,False,44,"['bolero cubano', 'cha-cha-cha', 'charanga', 'danzon', 'latin jazz', 'mambo', 'musica tradicional cubana', 'salsa', 'son cubano clasico']"
She Can't Burn Me Now,The Del McCoury Band,False,08vNfyH5HEhh6Big8arvQ8,2,235652,2007,https://i.scdn.co/image/ab67616d0000b27373e064fb36219dafffc22e15,False,41,"['bluegrass', 'jam band', 'progressive bluegrass']"
Soki Olingi Ngai,Wendo Kolosoy,False,3VmlaV2NQDUeHQ62MPyfhs,4,306200,1999,https://i.scdn.co/image/ab67616d0000b273435c81ba39a410b2a07530dd,False,21,['soukous']
Colin Tries Standing,Zbigniew Preisner,False,4rMWOleiqB9RHO8vD8xYfW,18,53400,1993,https://i.scdn.co/image/ab67616d0000b27301a4a438e802801ad0483c3a,False,51,['polish contemporary classical']
Memory In The Snow,Michael Gettel,False,1jCJ4Vt2H0Vf5YV8cfcb47,7,221866,1992,https://i.scdn.co/image/ab67616d0000b27398d5090fc882ceb30229f963,False,33,"['new age', 'new age piano']"
Gone,Kanye West / Consequence / Cam'Ron,False,5RjbFGeWVsCpw8EcE8OrvZ,55,333293,2005,https://i.scdn.co/image/ab67616d0000b273428d2255141c2119409a31b2,True,93,"['chicago rap', 'hip hop', 'rap']"
Nomads Alive,Marco Beltrami,False,00pbyIwIjziaQMXBOQQun8,0,201573,2004,https://i.scdn.co/image/ab67616d0000b273276eaf80db44dceb12193795,False,47,"['orchestral soundtrack', 'soundtrack']"
O Brother,Monty Are I,False,1DISs24GWPk3riGFSjISy1,4,279200,2006,https://i.scdn.co/image/ab67616d0000b273d6609a840f055a465dddff11,False,20,['rhode island indie']
Jimmie's Travellin' Blues,Jimmie Davis,False,3X282BTrxSmbZUh0ShGAjz,0,178440,2024,https://i.scdn.co/image/ab67616d0000b2735b5caa503eaf750271d274eb,False,24,"['country gospel', 'traditional country', 'western swing']"
Likua,Cabas,False,4PiPGtxRgJc7qLSWIzJXJf,3,256079,2005,https://i.scdn.co/image/ab67616d0000b273d3235a159697b655dd9411b0,False,54,"['colombian pop', 'latin pop', 'reggaeton colombiano']"
The Dropsonde,Caspian,False,1YhDTxJGMIQbr7E49KkQwi,7,125066,2007,https://i.scdn.co/image/ab67616d0000b273dac53e6372e7722748ebd110,False,37,"['american post-rock', 'boston rock', 'instrumental post-rock', 'post-rock']"
