Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
A World Of My Own,Knack,False,5HYMzAs9r4b5TRzr0wDcBl,2,255106,2001,https://i.scdn.co/image/ab67616d0000b273eaf60577f5256500dca4a3c0,False,56,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'new wave', 'new wave pop', 'power pop', 'soft rock']"
Down On The Corner,La Portuaria,False,0H6BFEIX31qt4RTnyFHU6N,10,154973,2005,https://i.scdn.co/image/ab67616d0000b273031068c53ca30ab0dad73458,False,47,"['argentine rock', 'ska argentino']"
Assassination,Dead Prez,False,0ddeM8yti7vl0W9sUQuwBK,25,120866,2000,https://i.scdn.co/image/ab67616d0000b2736be2fd3059b8ebc94eb85e0b,True,48,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'hardcore hip hop', 'political hip hop']"
I Did it for You,David Cook,False,7jDs7ePAmNIzepzDJM5Cr1,18,229453,2008,https://i.scdn.co/image/ab67616d0000b27308873c3a0de3f455f07d904a,False,44,"['idol', 'neo mellow', 'talent show']"
Alright Now,Paul Rodgers,False,6IKUkWpDQEq1gfTiJ7WuI0,31,269816,2005,https://i.scdn.co/image/ab67616d0000b273f00e5d4025447f8015a27d9c,False,34,[]
Pariah,Cursed,False,1Jlq3kf4hbpGhkwrvgqiL4,5,74680,2003,https://i.scdn.co/image/ab67616d0000b273cc45f4c842ce72d1ab0c14e9,False,23,"['canadian hardcore', 'canadian punk', 'chaotic hardcore', 'powerviolence', 'sludge metal']"
Keep It Alive,Lee Ritenour,False,6BSJtuk9jCWyeAlXZcdEL1,30,291840,1982,https://i.scdn.co/image/ab67616d0000b27373f6184307d024998392cded,False,50,"['jazz funk', 'jazz fusion', 'jazz guitar', 'smooth jazz', 'yacht rock']"
Secret Smile,Semisonic,False,1OhctVvuAU8kVCtzDWsCTj,54,279813,1998,https://i.scdn.co/image/ab67616d0000b273fb304ec81a4ab3a5b5b7eea4,False,59,"['pop rock', 'post-grunge']"
Come On In,Washboard Sam,False,44puaFAjVgkOCO8g7yehJP,0,162133,1999,https://i.scdn.co/image/ab67616d0000b273f20385b554404be7b02a0703,False,10,"['chicago blues', 'traditional blues', 'washboard']"
Si Es Que Te Vas,Carlos Vives,False,5X5nPjBkRByT0RZlhPM6ZV,2,262253,2002,https://i.scdn.co/image/ab67616d0000b273b04f90eaa2bb8d71465bb9e6,False,76,"['colombian pop', 'latin pop', 'vallenato']"
