Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
El divertido,Orquesta Sublime,False,1OX8O7oD8ukUojG2PoawDU,0,171960,2012,https://i.scdn.co/image/ab67616d0000b273b29b193d1f47ec933925c3e6,False,4,['musica tradicional cubana']
Blackwood Moth,Milieu,False,3KApsUPwxK3crRvgQWOpqE,2,371866,2007,https://i.scdn.co/image/ab67616d0000b2730d3ed9dd4b8b1abeca6c6e6b,False,19,['deep idm']
Dreaming Of April,Out Of The Grey,False,1yP4yc4UD7pLYquVylSvg8,2,225906,1995,https://i.scdn.co/image/ab67616d0000b273e125524684575c6088a8a71e,False,22,['deep christian rock']
New Sensation,Snow Patrol,False,0bBdzdOql8t4jmjghR3tNx,16,214932,2009,https://i.scdn.co/image/ab67616d0000b2734b0a4e46efcbf6c484399ab1,False,71,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock']"
For The Good Times,Dart,False,56RfgBbd1fq3CY9ECU7y7K,0,340533,2003,https://i.scdn.co/image/ab67616d0000b273cce4c1cb1d818c047972c23c,False,12,[]
Clever Girls Like Clever Boys Much More Than Clever Boys Like Clever Girls,Pelle Carlberg,False,2gVIsA98tFoIJNyKh4l0dr,10,248333,2007,https://i.scdn.co/image/ab67616d0000b273506e188927066bc74f28f978,False,16,"['svensk indie', 'twee pop', 'uppsala indie']"
Never Alone,Open Hand,False,7kyvyB0KSOl6s9y55hPJyf,2,487053,2003,https://i.scdn.co/image/ab67616d0000b2733fffb5ec4c047a4ee5b578d4,False,20,['spacegrunge']
Chatterbox,Sex Pistols,False,2Ry4rZVor2AnhOQdTGsiU4,19,111080,2010,https://i.scdn.co/image/ab67616d0000b27343b0d8687973e88c8a7b8202,False,57,"['alternative rock', 'punk', 'rock']"
Sporco Ma Distinto,Ennio Morricone,False,4CFHFQgjJPMG5u2Q44V4be,1,119053,1983,https://i.scdn.co/image/ab67616d0000b2731eaaf45bbf1fb33343d28b05,False,68,"['classic soundtrack', 'italian soundtrack', 'orchestral soundtrack', 'vintage italian soundtrack']"
Elle Et Moi,Koffi Olomide,False,3NaaJnysh3yIbsG2kFdGey,19,293266,1990,https://i.scdn.co/image/ab67616d0000b273c22fe28f87694ec7e239707e,False,55,"['azontobeats', 'ndombolo', 'rumba congolaise', 'soukous', 'zilizopendwa']"
Columbus Stockade Blues,Charlie McCoy,False,2S4LYwevWHNTusqkKjQYG4,5,197800,1975,https://i.scdn.co/image/ab67616d0000b2733f67ff7c0e807b3f959d962b,False,26,['harmonica blues']
Damn That Radio [Live],The Wreckers,False,3znlWyerD2o4CVJNLdWzay,6,211600,2007,https://i.scdn.co/image/ab67616d0000b2731c1f03f2ca024ba6cb269223,False,42,"['candy pop', 'country dawn']"
Camisa Amarela,Gal Costa,False,6agn6uyxnypYDHCXMwrekg,25,171866,1980,https://i.scdn.co/image/ab67616d0000b2730c12026d18ee71048777c449,False,65,"['bossa nova', 'mpb', 'tropicalia']"
Style,Enuff Z Nuff,False,18EoHdX6TxU5n0jCfv6Sb3,1,182160,1994,https://i.scdn.co/image/ab67616d0000b2739d85ab240466adc88f0193df,False,32,"['glam metal', 'underground power pop']"
It's My Party,Lesley Gore,False,1Pq47iFLC5U7j8xeNiNcuS,62,140000,1963,https://i.scdn.co/image/ab67616d0000b273b71c2bb954c78c4a605a095a,False,62,"['brill building pop', 'bubblegum pop', 'classic girl group']"
Keep The Circle Around,Inspiral Carpets,False,1ehhFPC49CymgMBSlnyqPM,15,230000,1990,https://i.scdn.co/image/ab67616d0000b2732207ac2100dc1755e2f08868,False,43,"['britpop', 'madchester']"
Wot U Say,Various Production,False,2zVZJFekNqtMgoNGPwr8Fs,0,192000,2008,https://i.scdn.co/image/ab67616d0000b27359f5b28ac29eea2c0e0524c8,False,7,[]
