Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
So Different Blues,Mance Lipscomb,False,4AjWOJBFd9EVU7qhQW4yhl,1,184893,2009,https://i.scdn.co/image/ab67616d0000b273d422cd9ba46669ed0b75eeb7,False,24,"['country blues', 'texas blues', 'traditional blues']"
Cuantas Madres Llorando,Los Chunguitos,False,3XvxonfVhKQ34rGIhPZkMx,0,174693,2007,https://i.scdn.co/image/ab67616d0000b27365450d6ba59b76513e99114f,False,54,"['carnaval cadiz', 'pop flamenco', 'rumba', 'spanish pop']"
Opening,Harald Kloser / Thomas Wander / Thomas Schobel,False,0lZFnjL9QKQKf2MYJctOIi,9,163240,2008,https://i.scdn.co/image/ab67616d0000b273e71d31a4e2040fbe9c953458,False,43,['soundtrack']
Lived My Life,Singing Melody,False,5bCILBV99LIxxgu7Pn29Za,2,235706,2006,https://i.scdn.co/image/ab67616d0000b273e171e217efdf10839c82d17c,False,42,"['deep ragga', 'lovers rock', 'old school dancehall', 'roots reggae']"
Dipset (Santana's Town) (Skit),Juelz Santana / Freekey Zeekey / Monique Garnett,False,6ygDKf1Pba4FHrzLpmgX3N,8,76600,2003,https://i.scdn.co/image/ab67616d0000b273e6a043d16d4a5b09fbb583fa,True,65,"['gangster rap', 'harlem hip hop', 'hip pop', 'nyc rap', 'pop rap', 'trap']"
Do You See The Light (Deep Ethno Mix),SNAP!,False,6Gitvy91oTKfzRjZUUoLl3,4,297910,2006,https://i.scdn.co/image/ab67616d0000b27396a13ddf349bb4634e8734f7,False,65,"['diva house', 'eurodance', 'german techno', 'hip house']"
Cha Cha Cha,The Rodeo,False,1SGt65i9AnXYdDQt1AtDRH,67,461840,2015,https://i.scdn.co/image/ab67616d0000b2736cfd9a7353f98f5165ea6160,True,94,"['rap', 'slap house']"
Save My Soul (Cypher UK Radio Edit),Kristine W.,False,5oAbrUmyotLxYo4oBQnXaH,0,235120,2004,https://i.scdn.co/image/ab67616d0000b273e91e7bdf730ecd53ec34056e,False,32,['diva house']
It's Four In The Morning,Faron Young,False,6jLTTNVVY4UxCSBZ2Z8qdR,40,169063,1963,https://i.scdn.co/image/ab67616d0000b27346eaffc7c5921f2896dd232a,False,43,"['classic country pop', 'honky tonk', 'traditional country', 'western swing']"
Song Without End,Paul Avgerinos,False,5iUA8f4w4gCugEJ3TCCQvf,0,324506,2001,https://i.scdn.co/image/ab67616d0000b2731cbec7d33a07f40614c9c951,False,31,[]
Background Music: The Greatest Ever Punk Sing-Along! (Live),The Prefects,False,3D8q9zIEkeltwekbk4GClY,0,266573,2006,https://i.scdn.co/image/ab67616d0000b273158bf896ac6eec7ae2145d86,False,3,['uk post-punk']
6TH Avenue Nightmare,Pennywise,False,4rp7ApQkFSVMOfu2kUnu3A,14,159706,2005,https://i.scdn.co/image/ab67616d0000b27324aa081db43260b84101bb50,False,56,"['punk', 'skate punk', 'socal pop punk']"
Cuatro Estrofas,Sandra Mihanovich,False,6n8PaGkMWbdty5FHqTcElJ,19,157413,1982,https://i.scdn.co/image/ab67616d0000b273af980d50053912ab685cdeaf,False,42,"['cantautora argentina', 'rock nacional']"
Climax (Instrumental Mix),Slum Village,False,6phS0dmak9yAw1vhYJAj9T,28,202999,2010,https://i.scdn.co/image/ab67616d0000b2731e2c21c76335a726538496cd,False,55,"['alternative hip hop', 'detroit hip hop', 'hardcore hip hop', 'hip hop']"
Give It Up Or Let Me Go,Dixie Chicks,False,318AgoKVYc1BuX8XBthGtR,31,296313,1998,https://i.scdn.co/image/ab67616d0000b2737c2a9c9ce2e9016223cdb74a,False,67,"['contemporary country', 'country', 'country dawn']"
Joy to the World,The Jordanaires & Orion,False,7DyMKkH7OFuUCmr3d1iNaD,1,154280,2005,https://i.scdn.co/image/ab67616d0000b2737e01a0086be5e37da053cdd6,False,58,['country gospel']
Don't Know How To Be,God Lives Underwater,False,4MFGLoFgflvjfcomVlwXqy,10,215360,1995,https://i.scdn.co/image/ab67616d0000b273eff902854e0022c3bc0418c6,False,24,"['industrial metal', 'industrial rock', 'philly indie']"
I'm Back,Eminem,False,3xVtc7PB4V3AqAfq4Iahli,58,309760,2000,https://i.scdn.co/image/ab67616d0000b273dbb3dd82da45b7d7f31b1b42,True,93,"['detroit hip hop', 'hip hop', 'rap']"
Althea Cooley,Mack and Jamie,False,4Bh9vSw01TGQipCVpmUa5m,0,27626,2002,https://i.scdn.co/image/ab67616d0000b273462ce046dc266bc9d7d9a608,False,0,[]
Yearning Just For You,Bob Wills,False,2V6eqS4RyOGLr6A5pNwTbJ,15,160533,1994,https://i.scdn.co/image/ab67616d0000b2739d1b5176795ee224fb40b2db,False,34,"['cowboy western', 'traditional country', 'western swing']"
Sincerely,Don & Juan,False,5X5T8uSnLdgM4Ic49ftyUO,2,397933,1997,https://i.scdn.co/image/ab67616d0000b273f4696582f747a15910cbd39c,False,25,"['jazz saxophone', 'new orleans jazz']"
Merry-Go-Runaround,Bob Hope,False,06KhbhKvP3clJKyahQZrF7,1,184706,2004,https://i.scdn.co/image/ab67616d0000b2732d5640cb761625afcb67c3fb,False,28,['vintage hollywood']
Devil's Daughter,Eric Burdon,False,2Aw4BhVku3auZjZyFeXr7t,0,244213,2011,https://i.scdn.co/image/ab67616d0000b273115b8ab5a4c38eb38f5fe09b,False,41,['british blues']
Question Authority,Circle Jerks,False,02roQUOqpquCYaCnnpyXaR,31,117693,1982,https://i.scdn.co/image/ab67616d0000b27307f67855d6f810c53f07d3f6,False,45,"['hardcore punk', 'punk']"
Loup Garou,Deville_ Willy,False,6hdhPC74WllxkWFr5Aq0Cn,9,291906,1996,https://i.scdn.co/image/ab67616d0000b27311f83167e559c3dedf0b06d6,False,42,['native american traditional']
Oh No,Daniel Johnston,False,2P5FVZ90DJNEKF700Tz9if,5,236317,1984,https://i.scdn.co/image/ab67616d0000b2731816bae1d8082b67c6536546,False,47,"['alternative rock', 'anti-folk', 'chamber pop', 'countrygaze', 'lo-fi', 'melancholia', 'noise pop', 'outsider']"
So Many Reasons,Jake Hess,False,0FloYq10yIups9SXf3rd3f,4,172453,2004,https://i.scdn.co/image/ab67616d0000b273d6bbc3c2bb18050ffdcdae15,False,28,['southern gospel']
Dragonfly,Diesel Boy,False,0t1CIfedJw9trqT9P8AtsN,4,140013,1998,https://i.scdn.co/image/ab67616d0000b27394c572d0e7405b673a5e6af0,False,32,"['melodic hardcore', 'ska punk', 'skate punk']"
Fading Lady Light,Jefferson Starship,False,5KTla7tJYMlqT0f9nYxa08,16,220533,1979,https://i.scdn.co/image/ab67616d0000b273cc611124e993627fb513f765,False,52,"['album rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
The Croppy Boy,The Irish Tenors,False,2DqVQZEFLkfMpKpk24d5Le,3,284733,2010,https://i.scdn.co/image/ab67616d0000b2733538d42dfa8b90cad031407f,False,34,['irish ballad']
Many Are We,Keep Of Kalessin,False,5KbyTMn0b4JhsfELSFP8EB,7,292426,2006,https://i.scdn.co/image/ab67616d0000b273965379a4b31865119cdc7e2b,True,23,"['black metal', 'norwegian black metal', 'norwegian metal', 'symphonic black metal', 'technical black metal', 'viking metal']"
Play The Part,Eyes Set to Kill,False,6U3YLB9qZJnHvFK1ZUAmHa,19,159053,2010,https://i.scdn.co/image/ab67616d0000b273f16af69a433472ee2e3d40bf,False,41,"['metalcore', 'pixie', 'screamo']"
Sloppy (I Saw My Baby Gettin'),Devo,False,7N3RlHYKjCNOkcxvFF2P68,12,160266,1993,https://i.scdn.co/image/ab67616d0000b273c545ed7413740620e3dfbd28,False,56,"['alternative rock', 'art punk', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'synth punk', 'synthpop', 'zolo']"
Caseta del Plater,Pep Laguarda & Tapineria,False,7cp6f5TVNL1qJlhhMrjHJU,4,340946,2004,https://i.scdn.co/image/ab67616d0000b2732a6c0b4ab668ae072da5af71,False,4,[]
