Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Paralyzed,The Cardigans,False,3OETV4hQC6Ss9vqXahRTGA,32,297354,1998,https://i.scdn.co/image/ab67616d0000b2735ef700b0fb079793f8b0d774,False,71,"['lilith', 'new wave pop', 'permanent wave', 'pop rock', 'swedish pop']"
Weekend,Dictators,False,3jZCwtWnT48vVE4LeCYIoN,13,249906,2007,https://i.scdn.co/image/ab67616d0000b27362774c1201edd4a047ba61dc,False,30,"['early us punk', 'glam punk', 'protopunk', ""punk 'n' roll""]"
Make Me Bad,Korn,False,286ek1kspX7VFaheXFSvPk,62,235613,1999,https://i.scdn.co/image/ab67616d0000b2731c229cb7c9851fb0c67e2af8,True,78,"['alternative metal', 'funk metal', 'hard rock', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
Revelations:  Visions In A Dream,Tom Cochrane,False,6ui2KC7jHrSi8taHmJNvqo,0,209440,2005,https://i.scdn.co/image/ab67616d0000b273824f68903f08b3f3021edefb,False,50,"['canadian singer-songwriter', 'classic canadian rock', 'mellow gold']"
Choro II,Charlie Byrd / Laurindo Almeida,False,5okgruT8uDEFL6CBTLhDUO,10,172466,1981,https://i.scdn.co/image/ab67616d0000b2732b440010c15aebdc755cb79d,False,48,"['bossa nova', 'jazz guitar']"
Vendiste Los Gueyes -Maldita Miseria-,Mercedes Castro,False,223yG51oPISSo74WqIBi9l,32,162295,1991,https://i.scdn.co/image/ab67616d0000b273161c2788a0454114f0fd0a78,False,44,['ranchera']
An Mouvman,Kassav',False,3s9A4zd7agPbfw5QihulRJ,22,290906,2006,https://i.scdn.co/image/ab67616d0000b273362cc4efa447fbca43b13105,False,51,"['musique guadeloupe', 'zouk']"
Money In Da Bank [Screwed],Tum Tum,False,7CAQNIxHDPn1gcOuSrpQ2n,0,188960,2005,https://i.scdn.co/image/ab67616d0000b273b3516b9f333ac2879419a7af,True,34,"['dfw rap', 'dirty south rap', 'houston rap']"
Beaux parleurs,Clarisse Lavanant,False,6ND8i1rO5nJMMbJMJuL6et,1,176226,2005,https://i.scdn.co/image/ab67616d0000b273bb8cf34797f505fe6ed1ba4e,False,22,['breton folk']
Seven Days Of Heaven,Knack,False,2qVXbtGxyKBQlcv1MJfYsQ,0,280200,2002,https://i.scdn.co/image/ab67616d0000b27357d6dd87a90d24b493eca575,False,56,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'new wave', 'new wave pop', 'power pop', 'soft rock']"
Pour Jane (Live Acoustique),Cali,False,6nAz3eAtR2OZfpWAZeGcfT,1,207560,2009,https://i.scdn.co/image/ab67616d0000b273e878bd076d0d3f0e3045aab6,False,41,"['chanson', 'french pop', 'french rock', 'nouvelle chanson francaise']"
Wrapped Around Your Finger,The Police,False,400ZJAUFuEuIGXhr7ie4xf,59,313706,1983,https://i.scdn.co/image/ab67616d0000b273c8e97cafeb2acb85b21a777e,False,80,"['album rock', 'classic rock', 'permanent wave', 'rock']"
Raining On The Cold_ Cold Ground,Lonnie Johnson,False,4d1OtEwdnUtoZUl5tcvE5s,0,295445,2021,https://i.scdn.co/image/ab67616d0000b273c8098c1de07926d79b8ff99c,False,31,"['acoustic blues', 'blues', 'country blues', 'jazz blues', 'louisiana blues', 'memphis blues', 'new orleans blues', 'traditional blues']"
Nice Ride,Orbit,False,1OAZUOcuKg23gukQhpdzuH,0,394477,2024,https://i.scdn.co/image/ab67616d0000b2736f2d5251fb76e1e9fa48f7c3,False,15,[]
Degrees of Freedom,Rhian Sheehan,False,0VwOy3r0nMXlfPgjbdWF61,2,314480,2004,https://i.scdn.co/image/ab67616d0000b27372ca03711caff5785608180c,False,35,"['compositional ambient', 'nz electronic', 'oceania soundtrack']"
The Way We Were,The London Pops Orchestra,False,3qXdrDEjn0S0cyX5JtGHM6,8,159573,1993,https://i.scdn.co/image/ab67616d0000b2737a1b67f8446748efa6d9ca9f,False,38,"['broadway', 'classic soundtrack']"
Gwendolina,Line Renaud,False,4cE2H3Fa5Dm3lamSIUWNnZ,0,146183,2019,https://i.scdn.co/image/ab67616d0000b273dbc121a6f3f4576aa6f95f44,False,32,"['vintage chanson', 'ye ye']"
New Pony,Bob Dylan,False,2gXvgBpMaDZRxctxbI3Zpc,29,269640,1978,https://i.scdn.co/image/ab67616d0000b273fb91d62490c637ac95c747cf,False,78,"['classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']"
I'm Going Through,Edwin Hawkins,False,1903r7pJVyD0KgTezytBg4,9,308746,1968,https://i.scdn.co/image/ab67616d0000b273c34de9c8233fef1d2eaa6b98,False,39,[]
El Manisero,Orlando Pops Orchestra,False,1WdqvxR9TgHwI8i97X6bWN,4,146866,2014,https://i.scdn.co/image/ab67616d0000b2734d09db9119a8ef83e990bdad,False,25,['pops orchestra']
Pray On,Babbie Mason,False,3BPM0KGtlLq0JoM5ByqSdd,34,240800,2005,https://i.scdn.co/image/ab67616d0000b2735a51d4b7dc0cfc832d5fdab9,False,35,['classic praise']
Um_ Um_ Um_ Um_ Um_ Um (Curious Mind),Major Lance,False,2XNMFSjKVXDp13iPZYKycX,3,134120,2008,https://i.scdn.co/image/ab67616d0000b273054f5477d28e1ce016a115c0,False,31,"['chicago soul', 'northern soul']"
De Onda,Bersuit Vergarabat,False,0uz60pFveWnDYVPeRm3qb7,31,181240,1998,https://i.scdn.co/image/ab67616d0000b273a0fc7851f47a216e9a902aa6,False,66,"['argentine rock', 'latin alternative', 'latin rock', 'ska argentino']"
My Mind Got Bad,Yank Rachell,False,7746oizDX8iZhTVw98PCPt,0,184747,2007,https://i.scdn.co/image/ab67616d0000b2733b125d4a4c698da5a4d67857,False,4,"['country blues', 'jug band']"
FEZ-Being Born,U2,False,5RVm3rZex7PUN5vmYKQFnw,25,316986,2009,https://i.scdn.co/image/ab67616d0000b27327c7f13365fc06dddaa5d91d,False,79,"['irish rock', 'permanent wave', 'rock']"
Olhos Ciganos,Luiz Bonfa,False,6NXqjCCELJfDA2hWouGL4b,2,151530,2024,https://i.scdn.co/image/ab67616d0000b2736be0f81903b599bd0e3d1e66,False,57,"['bossa nova', 'brazilian jazz', 'jazz guitar', 'samba-jazz', 'violao']"
Writing Paper Blues,Blind Willie McTell,False,3xgWASWRpJQSElJERuo1YB,6,191680,2005,https://i.scdn.co/image/ab67616d0000b27377a685d09258e4ca9e4dae25,False,32,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'piedmont blues', 'traditional blues']"
So Small (Lullaby Rendition of Carrie Underwood),Hushabye Baby,False,2ZnnLIG89dWhY6L0SpJ3m1,5,186693,2009,https://i.scdn.co/image/ab67616d0000b273f5ad86179765fd9367c25b63,False,32,['lullaby']
Over The Edge,Akon,False,5lx1KA8fjbM8q9cCaFK8bJ,38,266906,2008,https://i.scdn.co/image/ab67616d0000b273e77aece1352dcc4f4cfd097f,False,84,['dance pop']
Raining On Our Love,Shania Twain,False,0jB5ifhDwVmujo3RAKG5ad,26,278466,1995,https://i.scdn.co/image/ab67616d0000b27397c04b4a131dc95ce5e83107,False,75,"['canadian country', 'canadian pop', 'contemporary country', 'country', 'country dawn']"
All For Nothing,Since The Flood,False,7C0AVHM5FBOfTQi0UST2bD,1,117160,2008,https://i.scdn.co/image/ab67616d0000b273af16c750fd0ff23ed3a76503,False,8,['beatdown']
I've Got a Home,Five Blind Boys of Alabama,False,7nQjDG4HW5H4dGZYG15R5O,0,171800,2008,https://i.scdn.co/image/ab67616d0000b27374f67a39b68d9c7f43b18d7c,False,42,['gospel singers']
My Melody Of Love,Ray Conniff,False,2QVS1xIfI90tuBUKmcjluG,11,210186,1975,https://i.scdn.co/image/ab67616d0000b273f1be959a2322c2c5ac4ff902,False,61,['easy listening']
Les Grande Bois,Jo-El Sonnier,False,0x1KvejNmXG7B3gd6vo5Vj,1,167999,2001,https://i.scdn.co/image/ab67616d0000b273335163ea60c0e74bcf92be3d,False,25,"['cajun', 'swamp pop', 'zydeco']"
Prison Bound Blues,David Evans,False,2stxsikoiLH9N67lMwJH22,0,250560,2002,https://i.scdn.co/image/ab67616d0000b2731d53484f0b626e330a18d227,False,6,[]
Joking,Speaker,False,0hXmFrhGtc5vG4OIsaKrJg,0,188333,1999,https://i.scdn.co/image/ab67616d0000b27302cf5f3aac015ed9198badbc,False,4,['svensk indie']
Water Blazz (Chill House mix),Christos Kedras,False,73MrEhXkkBZyoA0fvrejjR,0,321653,2008,https://i.scdn.co/image/ab67616d0000b27356ed6ba8631e306adb802732,False,15,[]
Safe Passage,Michael Gettel,False,2s7vGjqxQtMzY3HDQ9YnMC,6,331386,2003,https://i.scdn.co/image/ab67616d0000b273e1f8b91adbdaa09bc56a2a4e,False,33,"['new age', 'new age piano']"
What Child Is This?,Gold City,False,5nUKDAY7VUDjbia5b0aARz,11,165106,1997,https://i.scdn.co/image/ab67616d0000b273f3228dc97b8610ed8751d51f,False,34,['southern gospel']
Lagian ne maujan,Faiz Ali Faiz,False,2Yp4FV79GXauLZJ7GuBib0,0,879734,2009,https://i.scdn.co/image/ab67616d0000b27367c04f751a4d02e79d1b5f0f,False,17,"['qawwali', 'sufi']"
Fantasie (Extended Version),Paso Doble,False,5BClTFFUOuDRafkGXBD6Fn,1,327826,1985,https://i.scdn.co/image/ab67616d0000b273db34247c1e26cba6d29c697a,False,35,['neue deutsche welle']
That Rock Won't Roll,Restless Heart,False,6pDq07l6Lq99Z34N0iYQFM,26,210466,1998,https://i.scdn.co/image/ab67616d0000b273d8415e558f494664a5de83ba,False,53,"['classic country pop', 'country', 'country road']"
Wake The Sleeper,Uriah Heep,False,00l7ut1FYVcht9BkuFdsPr,1,334533,2011,https://i.scdn.co/image/ab67616d0000b273f4d48fe00bf2d1451a6de736,False,51,"['album rock', 'blues rock', 'classic rock', 'hard rock', 'progressive rock', 'symphonic rock']"
Salzanitos,Juan Carlos Baglietto,False,38ixthfmkZ78hKAgOzidtX,8,239500,2017,https://i.scdn.co/image/ab67616d0000b273e18e3a982cc3ee82585aa0cd,False,40,"['folklore argentino', 'pop romantico']"
Get Money,Mykill Miers,False,4O5CgbrhbyxywioOygXL1v,0,263400,2006,https://i.scdn.co/image/ab67616d0000b27300d8537cb01364b975a4cc49,False,18,[]
Start The Fire,Margaret Becker,False,76jaVfA7FUcsKiPozZkSkA,1,262266,1988,https://i.scdn.co/image/ab67616d0000b2732e8ebe92f898793ce8952d26,False,28,['deep christian rock']
One Eyed Jack,Joe McBride,False,5DJBwgMZR8s8nwH9iRkeDP,5,314200,2005,https://i.scdn.co/image/ab67616d0000b273bc7c21bcdb5fe75884f5bbd5,False,41,['smooth jazz']
Te estoy saboreando,Abracadabra,False,4IuaJgYPND5lmqQ2XYS8pn,3,144906,2000,https://i.scdn.co/image/ab67616d0000b27377f4321943910a71672c9809,False,44,['musica costarricense']
EU A4,Stress Assassin,False,5BqPHwxf08kljGNwi7tECN,1,229649,2010,https://i.scdn.co/image/ab67616d0000b27374e0166c50e1744cc6d8e40a,False,7,[]
Olha Pro Ceu,Quinteto Violado,False,0r6qIikWZq3tftvkSktmZj,0,528369,2023,https://i.scdn.co/image/ab67616d0000b273c5ce891c5cef76652e61111f,False,0,[]
