Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Mon coeur balance,Daouda,False,44hkB4DhuMOuF534gLndrW,16,328240,1986,https://i.scdn.co/image/ab67616d0000b273c332d3901a9354622eab837f,False,23,['zouglou']
Let's Fall In Love This Christmas,John Berry,False,2XvRLawqhYJVT70lgIOYHi,9,239213,2002,https://i.scdn.co/image/ab67616d0000b273712082b520f60e297bd7a323,False,38,"['bluegrass gospel', 'country road', 'deep contemporary country']"
Andante Cantabile (String Quartet No 1 In D Major,Academy/Marriner,False,6PbD7GZ0fo9GoNHIN8JSjb,10,376400,1986,https://i.scdn.co/image/ab67616d0000b273962a89c6c9e6f9b684278be7,False,76,"['classical', 'late romantic era', 'russian romanticism']"
D Solo,Ace Da Vinci,False,2Fo9fbJ4bAcSrKh6Dhqcgz,0,179304,2023,https://i.scdn.co/image/ab67616d0000b27359634a7cf53a633e47f2962d,True,0,[]
Passo De Anjo,Spok Frevo Orquestra,False,3BXoTlXoWihK4jhQAeT5kF,23,174026,2007,https://i.scdn.co/image/ab67616d0000b2735fa577d6a3b507062ca34f6c,False,21,"['brazilian modern jazz', 'frevo', 'musica pernambucana']"
Shadrach,Beastie Boys,False,2GOcde6C8b4jH17cYgKzlp,37,248128,1989,https://i.scdn.co/image/ab67616d0000b2732288f4cd4bf3a8764624a0d2,False,70,"['alternative rock', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'rap rock', 'rock']"
The Song From Moulin Rouge,Percy Faith And His Orchestra,False,1KMlhsBxRsdiPKNhxzc4iO,32,351559,2015,https://i.scdn.co/image/ab67616d0000b2736d9a1e9ad4704857d94f6c27,False,43,['easy listening']
Bishop Hopping,Phantomsmasher,False,3IuM8ticcGa087bM9I2Pdv,2,382146,2002,https://i.scdn.co/image/ab67616d0000b273553b26c64bdc7ce80a183644,False,1,"['american grindcore', 'cybergrind', 'dub metal']"
Falling Leaves,Grandpa Jones,False,2Zrog6ApoG7BqjZGmgizvD,35,222186,2002,https://i.scdn.co/image/ab67616d0000b273fcc0569e506325e214533389,False,43,"['dream pop', 'ethereal wave']"
Morpha Too [Alternate Mix],Big Star,False,2bgM6y7uBIK0PHarfAOePL,0,88013,2009,https://i.scdn.co/image/ab67616d0000b2734c48e4c24a0f5c10ade07ed3,False,46,"['alternative rock', 'baroque pop', 'beatlesque', 'jangle pop', 'melancholia', 'power pop']"
