Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
A New Heart,Michael Whalen,False,2aOup5o62pxs1dUpl5bpMn,1,317786,2004,https://i.scdn.co/image/ab67616d0000b273423cda1438a3a47e3bd0ba6c,False,30,[]
See That Girl,Righteous Brothers,False,63GYPSzNsUdAROhzeferhG,27,192840,1965,https://i.scdn.co/image/ab67616d0000b273cd7530409d09802935c840f9,False,65,"['adult standards', 'brill building pop', 'folk rock', 'mellow gold', 'motown', 'rock-and-roll', 'rockabilly']"
Members Only,Tyrone Taylor,False,2m85KGGHJO3lrLjtUONrJt,23,225786,1998,https://i.scdn.co/image/ab67616d0000b2736429f801fd60af8cb0284f7b,False,29,"['deep ragga', 'lovers rock']"
Chasing Cars,Snow Patrol,False,5hnyJvgoWiQUYZttV4wXy6,79,267960,2006,https://i.scdn.co/image/ab67616d0000b2735da2756220da9b6f17924f8f,False,71,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock']"
All I Ask Of You,Erik Berglund,False,2kJ2loHvyjHXTdCq3XhCHY,0,253040,2002,https://i.scdn.co/image/ab67616d0000b273874e781c6efa654017433187,False,28,[]
King Kong,Shanadoo,False,4KN5geJTRuqrw3ryPo32hr,16,225146,2006,https://i.scdn.co/image/ab67616d0000b2737dbeabe4a75b137c28af69f9,False,15,['bubblegum dance']
Theme III,Silent Stream Of Godless Elegy,False,6Bt474dttLjADXjIkvvYiQ,0,50106,2000,https://i.scdn.co/image/ab67616d0000b273de4b66672d748f4d97dcebc3,False,14,"['czech metal', 'folk metal', 'slavic folk metal']"
Back To Burn,T-la Rock,False,3Lnv5TBGHzSwITXMVpEb1h,8,214986,1987,https://i.scdn.co/image/ab67616d0000b2734852f519fece25cb80315f61,False,25,"['bronx hip hop', 'east coast hip hop', 'old school hip hop']"
Voodoo Chile Blues,Jimi Hendrix,False,2z34AUAlDL5ZVjZpCNqwD1,39,528133,1994,https://i.scdn.co/image/ab67616d0000b2731e3d153c8ecda03a495ca811,False,70,"['acid rock', 'album rock', 'alternative rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']"
Iron-head: Palestine,Asterisk*,False,5urIiYuVqdcRVbaM4tNq0j,1,41840,2003,https://i.scdn.co/image/ab67616d0000b27363ef9302b7c57fe830f1731a,False,9,"['mathgrind', 'technical grindcore', 'umea hardcore']"
