Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Forever Until Sunday,Bruford,False,7zzWytBB4XGQtHXE48GDuT,8,351426,1979,https://i.scdn.co/image/ab67616d0000b273767f57480a627b0e94846420,False,22,"['canterbury scene', 'jazz fusion', 'jazz rock', 'progressive rock']"
Lust for life (recorded during the us tour in 1986),Iggy Pop,False,37e6VAIa95HWp7wJwtcDom,0,294466,2004,https://i.scdn.co/image/ab67616d0000b273b049cf16ef31c8537649f9a0,False,64,"['alternative rock', 'glam rock', 'permanent wave', 'protopunk', 'rock']"
Humanity,The Berzerker,False,4s0N1uBS3XSXReR3OggzwY,3,105466,2000,https://i.scdn.co/image/ab67616d0000b27353ea70acab205dbe929a38ba,False,21,"['australian metal', 'cybergrind', 'deathgrind']"
Rosalita (Come Out Tonight),Bruce Springsteen,False,4Z80C8NlDd1AO4axf1O3n0,48,420840,1973,https://i.scdn.co/image/ab67616d0000b273d73022dc9141968920b6da3d,False,81,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']"
Tenemos Amigos,Dora The Explorer,False,115m9noWvCVfxulBtqm30X,12,57946,2004,https://i.scdn.co/image/ab67616d0000b2730ec2d1486f84ee0f63fdbaa8,False,46,"['cartoon', ""children's music""]"
Lover,Spade Cooley,False,0Y3w4ueXytQy918T1ZiNYb,0,108813,2015,https://i.scdn.co/image/ab67616d0000b2736d36bff100d6413f75679319,False,26,"['classic oklahoma country', 'western swing']"
Deep Inside,Converge,False,1GC04fnACgh3G47sDceg7y,0,407041,2010,https://i.scdn.co/image/ab67616d0000b2738e42192985311cc492197115,False,0,[]
Thorns of Charon (Pt. 2) - Emerge from Hades,Astarte,False,4Opsp7rwumLEzznwmSrWc4,3,419880,2017,https://i.scdn.co/image/ab67616d0000b2734b20950055aefb8706376230,False,15,"['greek metal', 'melodic black metal', 'slayer', 'symphonic black metal']"
Yesterdays,Vince Guaraldi Trio,False,7hqjSOyhmZKT0E1hxK4rYa,25,241400,1957,https://i.scdn.co/image/ab67616d0000b273d7714f291ebdcd4b4b8d2491,False,78,['jazz trio']
To Pirame,Imiskoubria,False,15ddT8dYBTUTDXEpl0oigj,10,208333,2004,https://i.scdn.co/image/ab67616d0000b273154ef10683f84c4bf8e0e740,True,37,['greek hip hop']
El Bipper,Los Traileros Del Norte,False,34nFCc7t0MBzT2eqtfgzTL,10,200973,2003,https://i.scdn.co/image/ab67616d0000b273acadbe773329da8c58e70031,False,61,"['musica mexicana', 'norteno']"
Joe Avery's Piece,Harry Connick_ Jr,False,1fcsgdQdRjca9cxfaLYJiH,2,188706,1979,https://i.scdn.co/image/ab67616d0000b2734174b080ed26f52942bff604,False,63,"['adult standards', 'contemporary vocal jazz', 'lounge', 'vocal jazz']"
How Insensitive,Charlie Byrd,False,09C2S9i8nPs1Vr6qtKFrXj,1,164200,1967,https://i.scdn.co/image/ab67616d0000b273ef0980ed945c7aa5777e049f,False,3,[]
A Love That Keeps On Giving (Silent Witness Album Version),Jeff And Sheri Easter,False,0n4OzOvlbzAfqWv2v7wEi2,2,191946,2006,https://i.scdn.co/image/ab67616d0000b273652dddfe8cb95c293ee2c2c7,False,42,"['family gospel', 'southern gospel']"
I Saw Destruction,The Scare,False,1YEQdJXnCn59TGLOHIKGxd,0,210051,2009,https://i.scdn.co/image/ab67616d0000b2731a6e6195a03114ac65d8ac3b,False,1,[]
Monsoon,Jack Johnson,False,7s4qhv3Txiv4oFWUccJsci,35,256813,2008,https://i.scdn.co/image/ab67616d0000b273b7829b13633fc5c243e30d10,False,77,['neo mellow']
Are You Home,Singing Melody Feat. Robyn,False,0KaD7gpnx4PxLLzKXy7uuU,0,214480,2006,https://i.scdn.co/image/ab67616d0000b273e171e217efdf10839c82d17c,False,42,"['deep ragga', 'lovers rock', 'old school dancehall', 'roots reggae']"
World Of The Video Game,Shinehead,False,5IkIz6dGJnxbx9mOJyKVxR,1,227333,1990,https://i.scdn.co/image/ab67616d0000b273623d3cbe5eeef815143ad355,False,36,"['reggae fusion', 'uk reggae']"
Mine Yuh Business,Johnny Osbourne,False,4hXRvkAOexWPsaf0833Df2,0,209160,1992,https://i.scdn.co/image/ab67616d0000b273de84d87742147bf6b413c20b,False,44,"['dub', 'lovers rock', 'old school dancehall', 'reggae', 'rocksteady', 'roots reggae']"
No La Dejes Sola,Los Titanes,False,5GTGN8GMeKNAQoGp5bWFrs,0,214469,1985,https://i.scdn.co/image/ab67616d0000b273e151cce8af22488013a3097a,False,57,"['salsa', 'salsa colombiana']"
Punjabian Di Chale Glassi,Bally Sagoo,False,1UiDLspSzrZs5RtTs0b2Mo,4,280186,2003,https://i.scdn.co/image/ab67616d0000b27367f015a43d8b54f7bab130f6,False,41,"['bhangra', 'classic bhangra']"
Burlesque burglary,Cool cavemen,False,1iLbi7dCAjwrtSFmeR9840,0,261906,2013,https://i.scdn.co/image/ab67616d0000b273bcf6718233cf3e02719cbd7d,False,0,[]
Encore,Roni Size,False,5qmigwpDCUiSTR6gXe7Sw6,1,271066,2008,https://i.scdn.co/image/ab67616d0000b2732b3d63f3d74c6d505baf8eed,False,41,"['big beat', 'breakbeat', 'drum and bass', 'jungle']"
Mystic River,Blue Rodeo,False,2W7exiwpiVLNUyfX076pap,0,251413,2008,https://i.scdn.co/image/ab67616d0000b273440e4d935538b14850e3530c,False,50,"['canadian rock', 'country rock']"
My Mind Is Gone,3 Steps Ahead,False,2JQAISxGrCTuQt9UpqfGm9,3,45506,1997,https://i.scdn.co/image/ab67616d0000b2738c50190969d90fd26c98b68b,False,42,"['gabber', 'happy hardcore', 'hardcore techno']"
Romance,Whitney Cummings,False,4y8gvG7U6eLBmgsUSF3Ohx,8,48648,2013,https://i.scdn.co/image/ab67616d0000b27371b5c93bb760a1c9febb39f7,True,27,"['comedienne', 'comedy']"
Bar Talk,Ed Calle,False,0dAHKZlStXjoPF0YN2tzWT,2,253533,2001,https://i.scdn.co/image/ab67616d0000b2732bb9acc7cf9789a9b1cf11b2,False,32,['jazz saxophone']
Happy Cycling,Boards of Canada,False,55IsBrXUfZUmY7KSm2BjUp,38,476026,1998,https://i.scdn.co/image/ab67616d0000b2739effb26eea559ce6f3fed751,False,59,"['electronica', 'indietronica', 'intelligent dance music', 'scottish electronic', 'trip hop']"
Urbania,Statues,False,4vvnWNi1avdlfcKJz7RBkv,0,211013,2005,https://i.scdn.co/image/ab67616d0000b273afc564de0869b5e92e8fa716,False,7,[]
Double Jig: The Rolling Wave,Willie Clancy,False,0HqlBGTw8YSPsyMauuOinv,2,105746,2010,https://i.scdn.co/image/ab67616d0000b273c550d35b1d0303a79dad2311,False,17,"['irish folk', 'uilleann pipes']"
Cursed Again,MU330,False,3b9uKPILPzEVqkcevycCA9,2,132440,1997,https://i.scdn.co/image/ab67616d0000b27344287d22642457311504696f,False,27,"['modern ska punk', 'ska', 'ska punk']"
We Will Rock You,Nickelback,False,01YIoxhuISTSBh8cOvhIbG,47,120293,2005,https://i.scdn.co/image/ab67616d0000b273bad7e941f557e06019b87fd4,False,80,"['alternative metal', 'canadian rock', 'post-grunge']"
Fair Diana,Johnny Keating & All Stars,False,0rr5XemhQL7NFwIC5IX6bo,0,160306,2005,https://i.scdn.co/image/ab67616d0000b273199bd7dc0490aa1448898df1,False,0,[]
Heiliges Feuer,A Challenge Of Honour,False,5LTAMPb5vHLGDoDaGZ7m6R,0,242240,2003,https://i.scdn.co/image/ab67616d0000b273516f6e01c14c85a65ebf24d7,False,7,"['martial industrial', 'neofolk']"
Better Way Of Life,George Nooks,False,2sT5zRDYsnZAkh9OWGmadL,0,223493,2001,https://i.scdn.co/image/ab67616d0000b2732f131887e5599b880f039856,False,35,"['deep ragga', 'gospel reggae', 'lovers rock', 'old school dancehall', 'roots reggae']"
For Me And My Gal,Ed Ames,False,0xowu3JCCeNDib4nuey68R,0,154301,2007,https://i.scdn.co/image/ab67616d0000b2738aa2ca62b8c5d392d72d2ba9,False,35,['easy listening']
Freedom,Jah Cure,False,0M78BuaIGrP3EvCkqvTaap,12,224946,2005,https://i.scdn.co/image/ab67616d0000b27380890bdb8e007f31d19700fb,False,55,['reggae fusion']
I'm Amazing,Keb' Mo',False,5J9Upjn4w9YoRaV5xOr8Ra,15,194493,2004,https://i.scdn.co/image/ab67616d0000b273eb4d6f38026653c66e9f7126,False,51,"['acoustic blues', 'blues', 'country blues', 'electric blues', 'modern blues', 'piedmont blues']"
Drummer Boy,The Clark Sisters,False,3xKdCilH4vXrkg5EAnrqvP,14,283560,2009,https://i.scdn.co/image/ab67616d0000b27306c0603f7494a4f856a9d532,False,44,['gospel']
Roman Empire,P.o.d,False,4Mzj1v5jj23qwwD7pkrQmA,19,161603,2022,https://i.scdn.co/image/ab67616d0000b2735d0fd39557c17b254f7cc62b,False,64,"['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'rap rock']"
Un Amor En El Olvido,Marisela,False,6ssAefbFOCi8vpHBaAJkEG,18,199813,2010,https://i.scdn.co/image/ab67616d0000b2731e1d5a72687538606961fea9,False,72,"['latin pop', 'ranchera']"
