Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Daughters & Sons,The Highwaymen,False,5Otz18OaVGYzloCAYxoowb,0,260853,2007,https://i.scdn.co/image/ab67616d0000b273bfe50030cc0b983a3cdb9eba,False,17,[]
Let It Shine,Santana,False,4AMl4Y5N249gn0bmXpkuXW,20,342333,1976,https://i.scdn.co/image/ab67616d0000b2739dbda89d303ef548c712570f,False,72,"['blues rock', 'classic rock', 'mexican classic rock']"
Never Fall,Bruisers,False,122JHb1GTrta40bEklmB5H,33,122053,1990,https://i.scdn.co/image/ab67616d0000b273d707cc2aa172f94762ed7d9e,False,32,"['american oi', 'boston punk', 'oi']"
Todos mentimos,Diego Verdaguer,False,7DlwyeJ0pDviCUfLTYlMw6,47,173713,2009,https://i.scdn.co/image/ab67616d0000b273aba89d471c86a550c8dda929,False,67,"['grupera', 'latin pop', 'ranchera']"
Suk The Blood,Lil Mz. 313 featuring DJ Rashad,False,3wDxefM8tQDSG3x12cnQQS,2,231993,2008,https://i.scdn.co/image/ab67616d0000b2733c75b61e7af9d487aaaf0f9e,True,13,['ghettotech']
Crushed Pears,The Balustrade Ensemble,False,2UUsNPLp0FNAAofKhzq7Dr,0,226879,2007,https://i.scdn.co/image/ab67616d0000b273eb76f91dd27bbde634d72190,False,0,[]
Undertow,Agnostic Front,False,36fvhNxDsz8xbAObvqgYMX,8,217120,1992,https://i.scdn.co/image/ab67616d0000b273387c97a16cefd0588e356547,False,43,"['chicano punk', 'crossover thrash', 'hardcore', 'hardcore punk', 'nyhc', 'old school thrash', 'punk']"
I Want What I Want,Weirdos_ The,False,36vF3YpxusDRNZTzpYIGhx,1,161320,2003,https://i.scdn.co/image/ab67616d0000b273bfbec905de340d02c547d20a,False,28,"['early us punk', 'hardcore punk']"
Bach Suite No. 1 In G Major (Gigue),John Williams,False,3A7S70pO0WQ1QpX2S4AEnQ,5,123680,1989,https://i.scdn.co/image/ab67616d0000b27302630552273a49a1684dbf1a,False,80,"['baroque', 'classical', 'early music', 'german baroque']"
The Rock,Abijah,False,0PvxfbLzfBFlQ7WYuB6XTh,0,283680,2003,https://i.scdn.co/image/ab67616d0000b2738ae16ce71ef43e8f005a3149,False,8,[]
That's A Woman,Mark Wills,False,6PCod8dl8SUKRyzWLWIFew,9,163506,2003,https://i.scdn.co/image/ab67616d0000b27380e2ad40e0386d74bce94aa0,False,48,"['country', 'country road']"
Try,Tree,False,04uGOQJyfsMuhG4t1mOCn2,15,229213,2024,https://i.scdn.co/image/ab67616d0000b2736523b5ea458f800139a08fb7,False,36,"['psychedelic doom', 'space rock', 'stoner metal', 'stoner rock', 'uk doom metal', 'uk stoner rock']"
Still Hurtin',George Jones,False,4JskEEdUkmxXUnyBYpXDtR,4,131559,2023,https://i.scdn.co/image/ab67616d0000b273812722b8ce8738f6472454d6,False,63,"['classic country pop', 'country', 'country rock', 'honky tonk']"
Why??? featuring TECH N9NE & Twista,Prozak,False,0pclORmRkVTZSg2vgL420A,5,207893,2008,https://i.scdn.co/image/ab67616d0000b273c141cb2933c3a50b41ff7bf8,True,34,['horrorcore']
Get By (Disconnection Notice Bonus Track),Goldfinger,False,7r7Fi44UWCXNimrgOvkV51,1,191307,2005,https://i.scdn.co/image/ab67616d0000b2730ba24583b9709ac853057f1a,False,56,"['pop punk', 'punk', 'ska', 'skate punk', 'socal pop punk']"
The Space Between,DAVE MATTHEWS BAND,False,2zj1zujNxjBMBdfkm5uY2o,42,242000,2001,https://i.scdn.co/image/ab67616d0000b273fed1fbbf3af1222109595a78,False,64,"['jam band', 'neo mellow', 'pop rock']"
She's Taken A Shine,John Berry,False,0bHwhQr7slzPnhdKJFiZKa,16,221533,1996,https://i.scdn.co/image/ab67616d0000b2738f7047c4b23cb5eef00eb9ca,False,38,"['bluegrass gospel', 'country road', 'deep contemporary country']"
Poison Lips,Lord Sterling,False,4De98Ay5fvTynKG9IMJz6h,0,315160,2004,https://i.scdn.co/image/ab67616d0000b273c138edf325ff38e6320a305e,False,0,['hard stoner rock']
Why,Fiona,False,7fKA60i4JhkavVw7fQFOHS,45,316840,2011,https://i.scdn.co/image/ab67616d0000b273b051a426402e2c55f0be3eab,False,67,"['art pop', 'chamber pop', 'dark pop', 'lilith', 'permanent wave', 'piano rock', 'singer-songwriter']"
I Need To Talk To Hank Hank,Forensics,False,4IYL4ymP5Jf3Dpt7fnvz07,0,415453,2005,https://i.scdn.co/image/ab67616d0000b273d39407b338592589e17cc424,False,7,[]
Robot Kid,Anat Ben David,False,2VGmoRVza7yZWxTBC6dztD,0,132933,2008,https://i.scdn.co/image/ab67616d0000b273fe6f6788c3e99725bae0f65b,False,0,[]
Helium,Cargo Cult,False,1Nblajk0QNlIMQnwnCi5Do,0,242079,2023,https://i.scdn.co/image/ab67616d0000b2731deeb4794212299fd3109ded,False,2,[]
Mikawa Miya,Novika,False,3CtfPJzgRhevW3vMok5pHM,0,268853,2006,https://i.scdn.co/image/ab67616d0000b2732c8d160e0deb7485999e100a,False,32,['polish indie']
Soldats Ne Tirez Pas,Gerard Lenorman,False,7o08qqHn7DqApJeg68A60A,20,191546,2004,https://i.scdn.co/image/ab67616d0000b2736a40e0a9f6666031b7e3c5fb,False,49,"['chanson', 'ye ye']"
Almendra,Arturo Sandoval,False,77rCnzCTQuPWLvxNEe2SO1,6,271394,1982,https://i.scdn.co/image/ab67616d0000b2736b817d53ecebbb99ba5a466f,False,46,"['jazz cubano', 'jazz trumpet', 'latin jazz']"
Walk With You,Cama,False,1f0QCJS5mlUMpioBhOcWoO,0,184533,2009,https://i.scdn.co/image/ab67616d0000b273efee3517a229ac1d3d24a471,False,0,[]
Around And Around,The Rolling Stones,False,5uAiJO2YixjY3LtkIK3FUJ,33,183146,1964,https://i.scdn.co/image/ab67616d0000b2739d6ee4590d050ec9563daa92,False,80,"['album rock', 'british invasion', 'classic rock', 'rock']"
Plexis,Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,False,4DxFagUuIkQsBB0IoX8Nd9,0,451666,1994,https://i.scdn.co/image/ab67616d0000b273e209f952eab50d549ecc9824,False,30,['jazz drums']
Below The Stars,The Field Mice,False,258w2IBqLFcsFv6kB3udTz,7,332893,1998,https://i.scdn.co/image/ab67616d0000b2733d132f22d8dc2730e95f07b7,False,31,"['bristol indie', 'c86', 'melancholia', 'shoegaze', 'tape club', 'twee pop']"
All They Want,Singing Melody,False,1X1WNRAsWNuhILvz1vXdIF,0,221453,2010,https://i.scdn.co/image/ab67616d0000b273277076eb06fecaa2a739301a,False,42,"['deep ragga', 'lovers rock', 'old school dancehall', 'roots reggae']"
Dab_dab_doo-Party In The Jungle,Taboo,False,5eelskfQgeVsBIcn9AUpJf,0,224946,1999,https://i.scdn.co/image/ab67616d0000b2736f7796ed11ea9c762e7a8530,False,0,[]
NY Timbuctu,The Rongetz Foundation,False,7amRTs9aQLOejGZe0M6ME9,0,456640,2008,https://i.scdn.co/image/ab67616d0000b27372b3869a74fb5f1021d58203,False,15,['jazztronica']
Sing Your Freedom,White Heart,False,1iWLV8OvrLyYCLviUS3A6N,12,296789,1989,https://i.scdn.co/image/ab67616d0000b273565b648921266c93e0674c91,False,30,"['christian metal', 'deep christian rock']"
Loko,Kassav',False,40jg0TSKXCn7kViLFydCBt,8,335200,2013,https://i.scdn.co/image/ab67616d0000b27375647e1139fe1ef619f26ceb,False,40,"['musique guadeloupe', 'zouk', 'zouk riddim']"
Dance_ Dance,Fall Out Boy,False,0a7BloCiNzLDD9qSQHh5m7,75,180266,2005,https://i.scdn.co/image/ab67616d0000b27371565eda831124be86c603d5,False,81,"['emo', 'modern rock', 'pop', 'rock']"
A Fool's Advice,Joe Grushecky,False,0QaR6UaHcpPXJMuRTqqlGJ,0,287533,2016,https://i.scdn.co/image/ab67616d0000b273822acae252ee3c9461f75310,False,7,"['heartland rock', 'pittsburgh rock']"
Tanzen,Spitfire,False,6YCmtegLGlA3Zg9e5OcDsZ,0,199920,2004,https://i.scdn.co/image/ab67616d0000b2736045be376affd453807c0815,False,9,['russian punk']
One Fine Day,THE CHIFFONS,False,6vcG9EgeqJUSmmF65lxUm6,55,128199,2004,https://i.scdn.co/image/ab67616d0000b2732f8fd3006d5dfa9054460f53,False,48,"['brill building pop', 'classic girl group', 'doo-wop', 'rock-and-roll']"
Tell Jesus [To Come To My House],Livingston Taylor,False,3lAUSy5wkXR8Ao5yTJ53D1,1,286986,2023,https://i.scdn.co/image/ab67616d0000b2738ddf4af8aa50f793c14f79ef,False,27,['audiophile vocal']
Manteca,Poncho Sanchez,False,31GEyMhcGhv1pL5wj5reDW,17,350306,1987,https://i.scdn.co/image/ab67616d0000b273f8e86679bf909751c1a959b1,False,42,"['afro-cuban percussion', 'latin jazz']"
Wet The Club,Onyx,False,299FZ7YdaVad4U11yjNrkN,2,254520,2002,https://i.scdn.co/image/ab67616d0000b273fa722929d48c5160fc258188,False,52,"['east coast hip hop', 'hardcore hip hop', 'queens hip hop']"
Prolog auf Erden,Equilibrium,False,4ytVWrSDR2ADTvmjzEfYZU,18,219040,2008,https://i.scdn.co/image/ab67616d0000b273181bc1a9db5f4984cda9e915,False,51,"['folk metal', 'german metal', 'german pagan metal', 'melodic death metal', 'power metal', 'symphonic metal', 'viking metal']"
Por Arriesgarnos,Jennifer Lopez,False,1SpKiWdhcYnDt6eeFy4coA,21,211800,2007,https://i.scdn.co/image/ab67616d0000b2739c5d4ca754b41bc43d978a6c,False,77,"['dance pop', 'pop', 'urban contemporary']"
Zero,Papa Wemba,False,1qVeeIRQqaxNv9tVfSpInH,2,265866,1998,https://i.scdn.co/image/ab67616d0000b273173eb6f7c480983c61537752,False,44,"['afropop', 'rumba congolaise', 'soukous', 'zilizopendwa']"
Unbreakable,Ms. Dynamite,False,6jlVvojbNAQezJ03xOMkyg,2,208800,2005,https://i.scdn.co/image/ab67616d0000b27365a91f1b03911caba9fe6e7a,False,48,"['uk funky', 'uk garage']"
Run The Show featuring Don Omar [en Espanol],Kat DeLuna,False,2id6VcxIF4AI4LN1tz4NlF,35,213480,2007,https://i.scdn.co/image/ab67616d0000b2737119da71f9144567d4d7b572,False,52,"['dance pop', 'post-teen pop']"
Who Was I Kidding,Martha Wainwright,False,1zTf35A3oX1wpJETu9QDOT,13,250226,2005,https://i.scdn.co/image/ab67616d0000b273d1caa24cedfc801879a9a816,False,47,['singer-songwriter']
Strikes-3,Atom,False,6KUk1bhylubLPHvk8sII0l,0,441680,2017,https://i.scdn.co/image/ab67616d0000b27327b41e6ce3f4b1e43a9dc081,False,7,[]
Rocks Off,The Rolling Stones,False,42o3gy9e8dzBHvQE991ad8,47,271933,1972,https://i.scdn.co/image/ab67616d0000b273ba42bfcfeed19018b1f8cab8,True,80,"['album rock', 'british invasion', 'classic rock', 'rock']"
I've Been Lonely (For So Long),Frederick Knight,False,4yEi93B8QZOqrZj894BgNX,37,198693,1973,https://i.scdn.co/image/ab67616d0000b273587ab64e04b22b8abf8a71ab,False,25,['southern soul']
