Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Ai Shi...,Sammi Cheng,False,2awyrdFFyCNYjIBoSvSpha,30,219000,2023,https://i.scdn.co/image/ab67616d0000b273e620bd3af31f750f44b3125a,False,54,"['c-pop', 'cantopop']"
Crimson Wave,Amorphis,False,5IRM7VOQo8OxPI5q8I9q5B,6,285466,2001,https://i.scdn.co/image/ab67616d0000b2731ed4d36998d887ec8cd85d98,False,49,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'folk metal', 'gothic metal', 'melodic death metal', 'metal', 'power metal', 'progressive doom', 'symphonic metal', 'viking metal']"
Io Che Non Vivo Senza Te,Patrick Samson,False,0PAQXL0iJg5ulxwfTNkftr,0,102133,1997,https://i.scdn.co/image/ab67616d0000b273946dc550722ea7a21d575eba,False,8,['vintage french psychedelic']
Facemelt,FSTZ,False,5Wtf6kd8Wmps1rT6wWJmfQ,0,281142,2009,https://i.scdn.co/image/ab67616d0000b273ebf1a285e78d05317555c57f,False,0,[]
I'm Happy She Said,M83,False,2NwhHLkMAnv60QKW3G47Vf,7,1071826,2001,https://i.scdn.co/image/ab67616d0000b2737e5d195d343b84e145a5b9bb,False,73,"['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']"
If I Ain't Got You,Alicia Keys,False,3XVBdLihbNbxUwZosxcGuJ,80,228706,2003,https://i.scdn.co/image/ab67616d0000b27356ff19308ebeb48e2ba6094b,False,81,"['neo soul', 'pop', 'r&b']"
Spaniolandia,Dj Kun,False,06FbQz0p22Mj3reb2qhXil,0,329999,2003,https://i.scdn.co/image/ab67616d0000b273ec4dbeb793d21edf28a1504c,False,19,[]
Dai Wo Li Kai,Ken Chu,False,51Ev8BGBhm5jZr6KLNwTom,6,103360,2000,https://i.scdn.co/image/ab67616d0000b273ac6557ad5d69c6d5d092dfbe,False,74,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
Delirio,Rene Touzet,False,2DBFwvftG2DdPPwX88V9Ka,1,198933,1994,https://i.scdn.co/image/ab67616d0000b273a78653dd6b6905116b9d64ff,False,20,['cha-cha-cha']
Novakane Groove,Black Sheep,False,7COve8kEww2PKRIfxkAIxr,5,248372,2006,https://i.scdn.co/image/ab67616d0000b2739e3df31073e253e83eacef88,True,45,"['east coast hip hop', 'queens hip hop']"
Here_ Swing_ Sing,Kooii,False,3Wt9wmkeAi9KZrm1THDfPV,4,391012,2005,https://i.scdn.co/image/ab67616d0000b2738890479774bfd3f3a4076049,False,33,['australian reggae fusion']
Cuando Calienta El Sol,Pablo Montero,False,2Rkrz3oV8TGHCOCRNdF52V,6,190293,2003,https://i.scdn.co/image/ab67616d0000b273d80d45062d06c33bf36ea286,False,45,"['latin pop', 'mariachi', 'ranchera']"
Alovi,Stefon Harris,False,47BPDDaepj2p01kjlh5Crn,1,326626,1999,https://i.scdn.co/image/ab67616d0000b273d5bd0a95dd01b97d4a779139,False,26,['jazz vibraphone']
Whatever Lies Will Help You Rest,The Ataris,False,1dHDKvydVDGbBGk8ElaKo3,12,212933,2007,https://i.scdn.co/image/ab67616d0000b2731fc970247b6cfe5c6fdfe9ae,False,51,"['emo', 'pop punk', 'pop rock', 'skate punk']"
Joy In The Journey (The Final Word Album Version),Michael Card,False,5NietF37dfeMyf3CBd5A05,20,182666,1987,https://i.scdn.co/image/ab67616d0000b273a628f7617d9736c225ce0966,False,44,[]
Indiscreet,Roger Williams,False,5MYvORJJN9XLTZ18ROfWG0,0,174746,1959,https://i.scdn.co/image/ab67616d0000b273dce48d46a8ba0270855ae2dc,False,44,['easy listening']
Healing of All Nations,Yami Bolo,False,4jzvKWUrAgjeVLZqCYJkFe,1,214906,2011,https://i.scdn.co/image/ab67616d0000b273c16c67543611c79990b187e7,False,37,"['deep ragga', 'lovers rock', 'modern reggae', 'reggae', 'roots reggae']"
