Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Pamella,Remmy Ongala,False,0Z3de7FMDYWrtsySzkYnHR,5,325266,1989,https://i.scdn.co/image/ab67616d0000b273557a007b3453fe1e4713981d,False,23,['zilizopendwa']
I Love You_ You Imbecile,Pelle Carlberg,False,5oSlW70sHSjO41H0wGCEQ4,8,175973,2007,https://i.scdn.co/image/ab67616d0000b273506e188927066bc74f28f978,False,16,"['svensk indie', 'twee pop', 'uppsala indie']"
Greasers,PRE,False,3fBZqrXLFPLjeuyq1SHUl8,1,92720,2007,https://i.scdn.co/image/ab67616d0000b27370fcca8fd8c6d04b480a4f75,False,7,"['noise rock', 'sasscore']"
Andra sidan,Sofia Karlsson,False,7cs7IBfXBloxKn6OO4KDJF,10,173213,2009,https://i.scdn.co/image/ab67616d0000b273fcda5389688774d164977da5,False,43,"['classic swedish pop', 'folkmusik', 'swedish jazz', 'swedish singer-songwriter']"
Linda Lou,Bob Wills,False,49gADl50UCiWuwLtcGpR0r,0,152466,1963,https://i.scdn.co/image/ab67616d0000b2735f41360c0449f6116ef61551,False,36,"['bakersfield sound', 'traditional country', 'western swing']"
Femme du guerrier,Les Ogres De Barback,False,2WwyPO4fDQ5koAZUfLsf5P,16,278333,1997,https://i.scdn.co/image/ab67616d0000b2732a6d45dea8e2b2a5572c259b,False,43,"['french folk pop', 'french reggae', 'french rock']"
Worshipper's Medley,Darwin Hobbs,False,7GiwfZMSdtpqdCSakbHBCi,16,621866,2005,https://i.scdn.co/image/ab67616d0000b273583046a488192e836729d779,False,37,['gospel']
Johnny My Boy - Original,THE AD LIBS,False,3nhHBhSTs4gr1QDMGfxvFX,0,164000,2006,https://i.scdn.co/image/ab67616d0000b27304f54836b6cfa5951dc07898,False,26,"['brill building pop', 'doo-wop', 'rhythm and blues']"
Hypergasm,Chaotica,False,5FAWPhYMEaEjPvrxdouHHo,2,235026,1999,https://i.scdn.co/image/ab67616d0000b27393755f97c318c3eb72979087,False,29,['neo-industrial rock']
Don't You Wish It Was True,John Fogerty,False,7fWbqUQh7mo1rUDKZqYAnz,31,232796,2020,https://i.scdn.co/image/ab67616d0000b273ec43099c246795ffe51446dd,False,57,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'southern rock', 'swamp rock']"
Leo's place,Eric Burdon,False,6x7XqBvNfassWKJo2p3Np3,2,247614,2015,https://i.scdn.co/image/ab67616d0000b2737662e60a0fecd34b6d5eb729,False,41,['british blues']
Victims of the occupation,Anne Dudley,False,6QAMB6EaQ6z6H0ZaNlf0PD,1,94693,2007,https://i.scdn.co/image/ab67616d0000b27356e509761d9e4fee1940fbdb,False,45,"['british soundtrack', 'soundtrack']"
Love Can,David Tao,False,73eCSQ1DxQbaOnzy8PhKx3,57,261906,2005,https://i.scdn.co/image/ab67616d0000b273110af1ee291450d9e86a05a4,False,64,"['chinese r&b', 'mandopop', 'taiwan pop', 'taiwan singer-songwriter']"
A Quoi Ca Sert,Julie Zenatti,False,0TvJ5E2UGLaI6wrEsCL7GZ,6,201653,2004,https://i.scdn.co/image/ab67616d0000b27398d44580b5414f6b817987d7,False,40,"['chanson', 'french pop']"
Falling In Love,Uriah Heep,False,6rDZ84om2OIucIJHts2KLG,10,171613,2004,https://i.scdn.co/image/ab67616d0000b27358271eaf192dbdb04a3b8c22,False,51,"['album rock', 'blues rock', 'classic rock', 'hard rock', 'progressive rock', 'symphonic rock']"
Close To The Well (Live),Ivan Parker,False,6I8YQTuP4Xv8io0I37QZBG,0,163066,2000,https://i.scdn.co/image/ab67616d0000b273906cf32497d70924629d3587,False,31,['southern gospel']
[Hidden Track],Galactic,False,4AjpyV4xFC6Xolxcx64GMl,3,89666,2000,https://i.scdn.co/image/ab67616d0000b273f3e0c8b6ceea9cef4b69fde7,False,43,"['funk rock', 'jam band', 'new orleans funk']"
See The Lights (2002 Digital Remaster),Simple Minds,False,00Jk0pSoXt92IT9yYNaFqt,45,261874,1991,https://i.scdn.co/image/ab67616d0000b273cf2dc4b2b9cac16e3efda980,False,69,"['album rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'scottish new wave', 'soft rock']"
Dolor,Los Traileros Del Norte,False,4LXoWVwkXR7o1OzhRsDbWm,6,185066,1999,https://i.scdn.co/image/ab67616d0000b273ab4423b61fba974a4622b6ef,False,61,"['musica mexicana', 'norteno']"
Little Bluebird,Little Milton,False,61mHQIz8m7sbJR8rxJPvn4,17,392440,1973,https://i.scdn.co/image/ab67616d0000b27380c3f436dd13f9e5909e777a,False,33,"['electric blues', 'memphis soul', 'soul blues', 'southern soul']"
The Painter,Rance Allen Group,False,4zwT8bKkhxfU6drR2lfHPz,4,201280,2006,https://i.scdn.co/image/ab67616d0000b2734e9d77b83f9ff71249f707b0,False,35,['gospel']
Do You Want To,Franz Ferdinand,False,6WrnSlcN0dzTO80mVVbBto,60,215000,2005,https://i.scdn.co/image/ab67616d0000b27392c508bc5a40ea588bcaed38,False,70,"['alternative rock', 'dance rock', 'indie rock', 'modern rock', 'rock', 'scottish rock']"
Cincinnati Ohio,Connie Smith,False,5l72Av74DlDutMisUibCQ1,15,131986,1967,https://i.scdn.co/image/ab67616d0000b273da2cfc261a5d9fc26aab976c,False,41,"['classic country pop', 'nashville sound']"
Ina Your Rights,Aswad,False,1PSizIN2RADiuizrWtQ0TL,2,280960,2002,https://i.scdn.co/image/ab67616d0000b273da2683a7514593438b27fa42,False,45,"['reggae', 'roots reggae', 'uk reggae']"
Espana tiene sabor,Los Ninos De Sara,False,0Kb3mawjXLaQAPeFF6to5N,6,224173,2011,https://i.scdn.co/image/ab67616d0000b273c60ddbeecc0e231cbcc74374,False,42,['rumba']
When The Sun Goes Down,Guitar Slim,False,09X809gpgbgEH9RKEYacoX,0,151640,2006,https://i.scdn.co/image/ab67616d0000b27305bed38bc42b8f6cffdfd834,False,28,"['acoustic blues', 'blues', 'louisiana blues', 'new orleans blues', 'traditional blues']"
The Son Shines Down On Me,Asleep At The Wheel,False,6LforLjr1MnJSXXpDQArND,1,244240,1973,https://i.scdn.co/image/ab67616d0000b2732f7fac5b66fc46a08b83f620,False,42,['classic texas country']
Shi Guang Ben Shi Wu Zui,Sandy Lam,False,2yFTPL38mtV45hraKLmIML,8,218035,2005,https://i.scdn.co/image/ab67616d0000b273d3c818a56d821ffa2c6a6c78,False,53,"['c-pop', 'classic mandopop', 'mandopop']"
Not Missing You,Inspector 9,False,4drQU8GcZNL0l8AUesvaB4,0,267867,2000,https://i.scdn.co/image/ab67616d0000b2731dce4204616974c74755887b,False,0,[]
Hope For The Fallen,Call To Preserve,False,0OtbVcvufF1DGOwVYrpBCT,2,175453,2008,https://i.scdn.co/image/ab67616d0000b273d97a200a8f342ebf3a239be3,False,6,[]
No Rainbow,deadboy & the Elephantmen,False,2SuP8ND8PpO7OtV45WFIOZ,15,275466,2005,https://i.scdn.co/image/ab67616d0000b273b6884dfe0a6b0bc6006b6452,False,26,['swamp rock']
Show Some Sign,The Jackson Southernaires,False,0sSv4q3OczGHEm17njotIb,0,273693,1995,https://i.scdn.co/image/ab67616d0000b273484f98b191525d2937074621,False,28,['praise']
Little Bar Butterfly,Mae West,False,6X7Jib1za75hnBWDdHJcZv,0,95080,2022,https://i.scdn.co/image/ab67616d0000b273c466fec1ae3df380422ab2bb,False,17,['vintage hollywood']
Too Much Fun,Commander Cody And His Lost Planet Airmen,False,7pycbNzkwsgBSKR6nWI455,7,220133,1990,https://i.scdn.co/image/ab67616d0000b27323230c58f5c77acd99d76d5a,False,37,['country rock']
Evenglow,David & Steve Gordon,False,6RbaDvDlBJDlXJh4yY2tpo,5,313413,1982,https://i.scdn.co/image/ab67616d0000b273ca65736d01446db5300c72d3,False,37,['healing']
My Butcher Man,Memphis Minnie,False,57Kf9NECEcPqGEzVkeFDoE,2,177906,1991,https://i.scdn.co/image/ab67616d0000b273a0aa7a0dd5a209dc5bcb7e4d,False,30,"['acoustic blues', 'blues', 'country blues', 'memphis blues', 'traditional blues']"
This Love,Maroon 5,False,6ECp64rv50XVz93WvxXMGF,81,206200,2002,https://i.scdn.co/image/ab67616d0000b27392f2d790c6a97b195f66d51e,False,87,['pop']
Big Woman,Washboard Sam,False,4YT1lRhQF6n41igYejVI6I,0,171624,1993,https://i.scdn.co/image/ab67616d0000b2738b648466a6212b5f6d7ad172,False,10,"['chicago blues', 'traditional blues', 'washboard']"
