Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
So Many Roads,The Mustangs,False,43EXKXdzOPA18tVlm9D66C,0,174586,2008,https://i.scdn.co/image/ab67616d0000b2736815fe47c017a6461a746d6d,False,0,[]
Christmas Time,The Continentals,False,6f6gCnxem6Kw60kF3Ir6kT,8,180746,2011,https://i.scdn.co/image/ab67616d0000b2735ea72a1f151f89e8adf945eb,False,15,[]
A Different Kind of Love,Paul Simon,False,6torbrQw3x7FKoXLjkfzVw,1,139466,2010,https://i.scdn.co/image/ab67616d0000b27344b2ea0d85a52fb0b6eecfed,False,70,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter', 'soft rock']"
A Dustland Fairytale,Twinkle Twinkle Little Rock Star,False,2HT96kyKPva5MRzhWYjbwJ,5,240546,2009,https://i.scdn.co/image/ab67616d0000b2732fcf4f9a6974b4a3f7bf58bb,False,57,['sleep']
Still Lost in the Forest,Anne Dudley,False,4AoVigwrNZY2rCpMHIDF4w,2,177386,2000,https://i.scdn.co/image/ab67616d0000b27341759e3b9d369767f92c873b,False,45,"['british soundtrack', 'soundtrack']"
We're Almost There,Michael Jackson,False,271PfBUXOXoQCcBgvxTqSF,30,222400,1975,https://i.scdn.co/image/ab67616d0000b273a2719b5be40893c0c6c8d947,False,85,"['r&b', 'soul']"
Party Time,45 Grave,False,0yYqc34OOW3uL8tOJpCSf0,6,181706,2006,https://i.scdn.co/image/ab67616d0000b2739ff55db2eec3a78dc27ac2d6,False,36,"['deathrock', 'gothic rock', 'horror punk']"
Loves Parting,Vivian Khor,False,0khi8FIENr16JpnT7HvbE7,0,253066,2003,https://i.scdn.co/image/ab67616d0000b273b9c12c6d7a3ad0778f3634fc,False,1,[]
B-Boy Stance,K-OS,False,1abWQYbz8ZEqFtFRS2cWOo,15,240013,2004,https://i.scdn.co/image/ab67616d0000b27369358222aeded74c050e38f4,False,44,"['alternative hip hop', 'canadian hip hop', 'canadian old school hip hop']"
Vena Cava 8,Diamanda Galas,False,60yQfSu9nxBIZjyo8jTE7K,1,191760,1993,https://i.scdn.co/image/ab67616d0000b2730a3be5045d1209211cb18532,False,27,"['experimental', 'experimental vocal', 'industrial', 'laboratorio']"
Shoulda Did,Rated R,False,4vXVe47S93H9L8sqNybWfe,0,247946,2003,https://i.scdn.co/image/ab67616d0000b2733b0ad4ceb7cd10bfcdfc651c,True,22,[]
Isn't That Just Like God (Medium Key Performance Track Without Background Vocals),Babbie Mason,False,1CqObsYBFvCy9ebQCiftvc,0,237493,2009,https://i.scdn.co/image/ab67616d0000b273719ca38e07570e0663de5c28,False,35,['classic praise']
A Night at Mahmoud's,Rolfe Kent,False,2nwaPcfkdkN9Z9RLc0XeVE,0,112173,2009,https://i.scdn.co/image/ab67616d0000b273b3db903cc3c6de0f2104df5e,False,35,"['british soundtrack', 'soundtrack']"
Imagination,Beenie Man,False,3uXIsNC0SxMtyROGFeFOCd,10,228826,2005,https://i.scdn.co/image/ab67616d0000b273b6d3a83a0e2559fbf26aa187,False,62,"['dancehall', 'jamaican dancehall', 'reggae fusion', 'soca']"
Magic,Black Eyed Peas / Terry Dexter,False,2Ml7yR2uIbfZPhnHsvBDUJ,19,275093,2001,https://i.scdn.co/image/ab67616d0000b273a579c825e800b17fdebf8093,False,82,"['dance pop', 'pop', 'pop rap']"
Between The Worlds,Be Bop Deluxe,False,2NYb3qy8qgMbXoKTzK53km,1,196960,1975,https://i.scdn.co/image/ab67616d0000b27312a4f66658bbe395e497603e,False,29,"['art rock', 'glam rock']"
It All Depends On You,Jerry Lewis,False,0i0j3dcxxqevYhAv2tEhBM,0,137962,2020,https://i.scdn.co/image/ab67616d0000b273e6f4b01be830670bab0ac7de,False,22,[]
It's Too Late,Small Faces,False,73jdL8EmdH6DJmxXhZ7grG,13,157506,1966,https://i.scdn.co/image/ab67616d0000b2731481b4667fde4c905fcf0345,False,46,"['british blues', 'british invasion', 'protopunk']"
Resistance,Cali,False,5kUxhiNQtWul51MHgZo5Tc,5,156720,2008,https://i.scdn.co/image/ab67616d0000b273ebfa661c241e6a45a1de7073,False,41,"['chanson', 'french pop', 'french rock', 'nouvelle chanson francaise']"
Pasa el tiempo,Yahir,False,0mhKGrgbHoofG2vI4Cv70G,7,285293,2004,https://i.scdn.co/image/ab67616d0000b273efa99e38d112b064eb552d04,False,58,"['latin arena pop', 'latin pop', 'mexican pop']"
Sing Boy Sing,Tommy Sands,False,4A2dABZi18gmKGizp0ubyn,9,135706,1997,https://i.scdn.co/image/ab67616d0000b2732d5aaf596e840a0f42bc462e,False,36,"['bakersfield sound', 'traditional country', 'western swing']"
Memories,George Lopez,False,2LkP2F5OeQUlVajuOOxKeT,13,153506,2001,https://i.scdn.co/image/ab67616d0000b2738e897205a247f14a0621482b,True,41,"['comedy', 'latino comedy']"
Dial Me,Lexi,False,2rwVSss4zrmE66416cJpPL,0,244266,2003,https://i.scdn.co/image/ab67616d0000b273d6a5617d6ee6994eea9f881f,False,0,[]
Shadows,DJ Harry,False,0iTtIwpEetCcmrimG4W7rP,16,216754,2023,https://i.scdn.co/image/ab67616d0000b2739c7704c127207fdfcfaf79c5,False,34,[]
