Song,Artist,isHot,track_id,popularity,duration_ms,album_release_year,album_cover_url,explicit,artist_popularity,artist_genres
Coke (Live),Flickerstick,False,16oe0nHATmDmY4E51V1UO7,2,269333,2007,https://i.scdn.co/image/ab67616d0000b273cf799001b7d51854062a062d,False,20,"['denton tx indie', 'grunge pop']"
Overdrive,Foo Fighters,False,5kxa7byBuZ5MuY7RrIyRL6,34,270186,2002,https://i.scdn.co/image/ab67616d0000b273b00ee453b3496535eaa6e4b3,False,78,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']"
Rendezvous - Ich hab' Dich seit langem nicht gesehen,Jawoll,False,2gc7cKm077NQvTutS6FaSB,24,237933,1990,https://i.scdn.co/image/ab67616d0000b273ec2b6713d61a09dabefd8791,False,14,['neue deutsche welle']
She Made My Blood Run Cold,Rod Piazza & The Mighty Flyers,False,7syOOU937ZixNqBKW8T7Pp,0,257226,2005,https://i.scdn.co/image/ab67616d0000b2736dd119353c1b88295638926e,False,9,[]
Zap Zap,Dynamite Deluxe,False,4A8UNyWXMzdYcocenPiQ7n,11,85160,2000,https://i.scdn.co/image/ab67616d0000b2738cd0386d83ad92c8427155b3,True,35,"['german alternative rap', 'hamburg hip hop', 'oldschool deutschrap']"
Morning Has Broken,Bill Murk,False,07YR5yq9HRz75WbLxCuboR,0,170271,2005,https://i.scdn.co/image/ab67616d0000b27312a8acc55938325f64d11332,False,0,[]
Ms. Marseilles,John Brown,False,1z5E7bq7USohcr7n8BbohO,0,114000,2008,https://i.scdn.co/image/ab67616d0000b273bb17a211fe1a842da2d5a055,False,1,[]
Desde el este,Facto Delafe y las flores azules,False,3qJ588MifWAmC9wuJnG84B,15,100360,2007,https://i.scdn.co/image/ab67616d0000b273df0ff8f51358a2f4c5caf1e4,False,31,['spanish indie pop']
"The Marquis and the Scaffold (From ""Quills"")",Nick Ingman,False,0kG7EQwjjKlv9w0MLUBlfo,2,186626,2000,https://i.scdn.co/image/ab67616d0000b2738993831410949e257240f4c0,False,51,['library music']
The Bad And The Beautiful,David Raksin,False,3Tnx5ZePfMSjVE7Cmw5YTZ,3,337000,1989,https://i.scdn.co/image/ab67616d0000b273fbe3f5d909dc61624fcb8dc6,False,19,['classic soundtrack']
